Star Name,Star Mass [Ms],Star Temperature [K],Star Radius [Rs],Star Distance [pc],Star log(g),Star H Mag,Star J Mag,Star K Mag,Star V Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star T Mag,Star Metallicity,Star RA,Star Dec,Planet Name,Planet Radius [Re],Planet Radius [Rj],Planet Mass [Me],Planet Mass [Mj],Planet Period [days],Planet Temperature [K],Planet Semi-major Axis [m],Planet Albedo,Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,FGS1_Flag,FGS2_Flag,FGS_Flag,Tier 1 Transits,Tier 1 Eclipses,Tier 2 Transits,Tier 2 Eclipses,Tier 3 Transits,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,Max Tier
4422.01,1.918,7995.0,1.83136,359.619,4.19808,9.432,9.553,9.391,10.174,8.42,8.5,8.643,9.944,0,270.051173,-31.608593,4422.01,15.8039,1.409931944693113,357.37913560800945,1.1244405100132335,4.9082538,1904.0996766665653,10505756631.069088,0.3,2.3,15771.6,0.5,1,0,0,0,1.0,1.0,14.0,2.0,28.0,4.0,Eclipse,1.0,2.0,4.0,2
4424.01,0.753492,4926.19,0.685403,67.266,4.67466,8.545,8.986,8.462,10.746,8.338,8.394,8.393,9.8496,0,268.24441,-48.563082,4424.01,2.00179,0.1785880489984893,4.684662752319807,0.0147395973900285,17.7424733,581.9074291333434,18122945435.33432,0.1,2.3,11095.2,0.5,1,0,0,0,9.0,4855.0,84.0,29406.0,166.0,50241.0,Transit,9.0,84.0,166.0,1
4425.01,1.3255,6468.0,1.47364,175.367,4.22186,8.393,8.731,8.25,9.884,8.16,8.227,8.09,9.3777,0,264.841449,-35.391821,4425.01,9.28727,0.8285561571504503,63.84568962279271,0.2008810046492,5.412802,1422.426483591635,9914431093.499369,0.3,2.3,15004.8,0.5,1,0,0,0,1.0,1.0,5.0,7.0,9.0,14.0,Transit,1.0,5.0,9.0,2
4423.01,0.91428,5678.0,1.13595,182.238,4.33167,9.469,9.786,9.367,10.911,9.327,9.381,9.423,10.4425,0,252.03108,-56.686774,4423.01,3.73939,0.3336066043613271,13.784359317092097,0.0433704446521397,1.3875331,1836.0399592349456,3534937737.0831347,0.3,2.3,8539.199999999999,0.5,1,0,0,0,3.0,10.0,37.0,77.0,74.0,154.0,Transit,3.0,37.0,74.0,1
4427.01,0.82328,5328.0,0.889218,198.251,4.50337,10.237,10.624,10.163,11.983,10.118,10.183,10.236,11.3427,0,135.049261,72.147747,4427.01,13.5562,1.2094052372293402,122.88386781643378,0.3866358867448466,4.6182616,1038.9285671105577,7609591362.68109,0.3,2.3,8690.4,0.5,1,0,0,0,1.0,1.0,3.0,5.0,6.0,11.0,Transit,1.0,3.0,6.0,2
4436.01,1.20625,6250.0,1.99925,621.061,3.91912,10.969,11.191,10.838,12.227,10.782,10.784,10.801,11.8931,0,308.426581,87.009328,4436.01,21.6235,1.929122773876797,1026.4180908758244,3.229472475016404,1.7590584,2365.4587698414134,4541427738.675247,0.3,2.3,12175.2,0.5,1,0,0,0,6.0,1.0,82.0,1.0,163.0,2.0,Eclipse,1.0,1.0,2.0,3
4429.01,0.84252,5402.0,1.04301,461.898,4.37462,11.776,12.123,11.663,13.348,11.637,11.68,11.431,12.7714,0,225.589638,70.949594,4429.01,13.3411,1.190215267582387,117.9613500512431,0.3711479137913518,3.45057,1252.3910408351665,6314133527.89846,0.3,2.3,10526.4,0.5,1,1,0,1,1.0,2.0,16.0,17.0,32.0,34.0,Transit,1.0,16.0,32.0,2
4430.01,0.8654000000000001,5490.0,1.45751,665.068,4.09312,11.861,12.219,11.778,13.521,11.705,11.767,11.76,12.8668,0,286.680147,78.579143,4430.01,12.2701,1.0946668831477648,101.16785325517117,0.3183096638186595,6.6363577,1204.4815689311029,9852624891.93345,0.3,2.3,22986.0,0.5,1,1,0,1,3.0,8.0,39.0,56.0,78.0,113.0,Transit,3.0,39.0,78.0,1
444.01,0.7754666666666667,5091.0,0.794471,57.3973,4.56733,7.915,8.3,7.832,9.86,7.707,7.783,7.741,9.0567,0,64.183998,-26.766407,444.01,3.2970197,0.2941409017592178,10.98031338995156,0.0345479295183161,17.9635083,641.7099652559559,18449089805.021835,0.1,2.3,15947.26488,0.5,1,0,0,0,2.0,307.0,14.0,1280.0,26.0,2145.0,Transit,2.0,14.0,26.0,2
4437.01,1.16375,6182.0,1.16768,686.482,4.3753,12.146,12.39,12.088,13.494,12.062,12.087,12.258,13.0024,0,293.583219,76.661086,4437.01,16.0223,1.4294163211268396,382.4870653335046,1.2034388915440422,5.8929985,1202.182262120657,10047019514.156986,0.3,2.3,13636.8,0.5,1,1,0,1,9.0,5.0,126.0,32.0,252.0,63.0,Eclipse,5.0,32.0,63.0,1
4438.01,0.4211999999999999,3353.0,0.375859,30.0346,4.84911,9.128,9.695,8.869,13.69,8.705934615905225,8.524167657393349,8.275845719471956,11.2695,0,270.317239,35.594899,4438.01,2.4048644,0.2145480001907905,6.494621604799406,0.0204343648020171,7.4463034,431.6237147971217,8368540713.065673,0.1,2.3,7211.929679999999,0.5,1,0,0,0,2.0,2217.0,18.0,12977.0,35.0,30820.0,Transit,2.0,18.0,35.0,2
4441.01,1.642,7305.0,1.99827,627.308,4.05424,10.514,10.658,10.477,11.307,10.429,10.442,10.433,11.0477,0,276.123535,32.065393,4441.01,18.673261,1.6659196271484922,687.2496225360136,2.162329131934579,4.3753714,1937.826651059875,9239762200.55132,0.3,2.3,17532.65304,0.5,1,0,0,0,5.0,1.0,71.0,3.0,143.0,7.0,Eclipse,1.0,3.0,7.0,2
4443.02,1.0085,5834.0,1.01733,56.0739,4.44433,7.059,7.312,7.01,8.493,6.953,6.991,6.989,7.9147,0,274.268664,21.909546,4443.02,2.2122841,0.1973671070638673,5.615154388469666,0.0176672514852665,10.3088724,900.0827367526714,13906757158.008728,0.3,2.3,8194.9122,0.5,1,0,0,0,9.0,456.0,54.0,1838.0,103.0,3462.0,Transit,9.0,54.0,103.0,1
4443.01,1.0085,5834.0,1.01733,56.0739,4.44433,7.059,7.312,7.01,8.493,6.953,6.991,6.989,7.9147,0,274.268664,21.909546,4443.01,1.7193265,0.1533883000846248,3.643668493844936,0.0114642631628949,1.8498567,1595.78161740637,4424292378.647857,0.3,2.3,9065.7936,0.5,1,0,0,0,5.0,57.0,30.0,266.0,57.0,505.0,Transit,5.0,30.0,57.0,1
4450.01,1.011,5844.0,1.14515,210.858,4.34318,9.64,9.963,9.613,10.939,9.582,9.641,9.564,10.5801,0,306.137819,87.071156,4450.01,4.01292,0.3580093584177251,15.518179789331644,0.0488256539294233,10.6925011,944.6216366215282,14261429138.094437,0.3,2.3,12567.6,0.5,1,0,0,0,9.0,208.0,106.0,1488.0,212.0,3053.0,Transit,9.0,106.0,212.0,1
445.01,1.2005624999999998,6240.9,1.64748,176.617,4.08721,8.479,8.689,8.412,9.583,8.356,8.383,8.358,9.1577,0,77.323576,-36.591034,445.01,12.9538,1.1556626165165331,111.5058388850685,0.3508366041908627,0.7649571,2832.363117388729,2602632040.474634,0.3,2.3,3938.4,0.5,1,0,0,0,1.0,1.0,2.0,1.0,5.0,1.0,Eclipse,1.0,1.0,1.0,3
4444.01,1.09,6064.0,1.28562,989.963,4.27292,12.694,12.971,12.627,14.103,12.642,12.678,12.783,13.5728,0,285.971768,42.545624,4444.01,12.4231453,1.1083206937549654,103.4459404029756,0.3254773275659396,5.2410659,1300.7864356587622,9091070807.74155,0.3,2.3,10840.93056,0.5,1,1,0,1,10.0,41.0,145.0,267.0,289.0,529.0,Transit,10.0,145.0,289.0,1
4447.01,0.6602,4230.0,0.711036,268.37,4.55383,11.864,12.448,11.724,14.668,11.653,11.732,11.671,13.5868,0,172.872285,71.081486,4447.01,10.0262443,0.894483141747748,72.38115583548785,0.227736584690478,4.1596837,792.3582659094966,6593639107.066622,0.3,2.3,9350.35272,0.5,1,1,0,1,1.0,15.0,21.0,119.0,43.0,238.0,Transit,1.0,21.0,43.0,1
4451.01,1.13625,6138.0,1.07689,87.8966,4.43818,7.733,8.028,7.703,9.039,7.642,7.696,7.693,8.5608,0,274.760444,34.045704,4451.01,3.6624912,0.3267461411447435,13.29692205708166,0.0418367955197886,8.8517354,1004.906261755048,13072842886.180002,0.3,2.3,15624.67644,0.5,1,0,0,0,3.0,45.0,15.0,184.0,29.0,365.0,Transit,3.0,15.0,29.0,2
4458.01,1.04925,5997.0,2.09556,505.432,3.84079,10.231,10.514,10.166,11.172,10.147,10.189,10.133,11.0672,0,252.125998,74.76375,4458.01,13.625,1.2155431726626755,125.02212229713048,0.3933635877191136,3.9393773,1817.871565422061,7420579781.915031,0.3,2.3,20196.0,0.5,1,0,0,0,1.0,1.0,14.0,6.0,29.0,12.0,Eclipse,1.0,6.0,12.0,2
4452.01,0.8628,5480.0,1.13032,718.574,4.31394,12.522,12.862,12.461,14.065,12.393,12.445,12.706,13.5167,0,270.165725,72.939501,4452.01,13.9171881,1.2416104937700725,140.47698452076045,0.4419900223075722,3.4149091,1321.9183947175534,6320468503.632972,0.3,2.3,9803.47644,0.5,1,1,0,1,4.0,8.0,59.0,52.0,118.0,103.0,Eclipse,8.0,52.0,103.0,1
4460.01,0.7390666666666668,4818.0,0.692723,82.2168,4.64904,8.996,9.531,8.926,11.146,8.872,8.931,8.899,10.3859,0,19.91003,85.13439,4460.01,2.25021,0.2007506350500755,5.7916541440843305,0.0182225818206061,28.6650818,489.180540382367,24792659893.42845,0.1,2.3,15602.399999999998,0.5,1,0,0,0,10.0,16957.0,100.0,97041.0,198.0,191570.0,Transit,10.0,100.0,198.0,1
4461.01,0.7666666666666667,5025.0,0.794996,106.424,4.55954,9.256,9.672,9.135,11.249,9.104,9.158,9.088,10.4787,0,279.146891,16.45244,4461.01,2.61277,0.233096127356907,7.424328296502968,0.0233595491858321,3.7006742,1009.38909906656,6410854044.218207,0.3,2.3,11214.0,0.5,1,0,0,0,4.0,89.0,45.0,607.0,91.0,1234.0,Transit,4.0,45.0,91.0,1
4462.01,1.0295,5918.0,2.05851,368.922,3.84438,9.585,9.882,9.513,11.023,9.458,9.488,9.41,10.445,0,274.669941,36.254856,4462.01,9.33912,0.8331819122699043,64.43999120458544,0.2027508865397468,4.9133022,1657.005769713696,8543796501.526083,0.3,2.3,18572.4,0.5,1,0,0,0,2.0,3.0,25.0,20.0,49.0,41.0,Eclipse,3.0,20.0,41.0,2
4477.01,2.173769230769231,8451.0,2.38018,782.732,4.00707,10.811,11.048,10.754,12.186,10.701,10.759,12.007,11.7018,0,309.461444,37.155939,4477.01,22.0599,1.968055841073127,1076.587965107537,3.387324552397561,7.8127906,1924.6133247980663,14932587310.516768,0.3,2.3,22694.4,0.5,1,0,0,0,7.0,1.0,91.0,4.0,182.0,7.0,Eclipse,1.0,4.0,7.0,2
4468.01,0.76,4975.0,0.789304,375.517,4.55845,11.977,12.453,11.89,14.077,11.873,11.936,11.966,13.2847,0,260.575023,72.645373,4468.01,12.2577,1.0935606273429197,100.9832786185585,0.3177289270664281,2.7708596,1098.1868813340243,5270769269.9576,0.3,2.3,7812.0,0.5,1,1,0,1,1.0,4.0,15.0,24.0,31.0,51.0,Transit,1.0,15.0,31.0,2
4478.01,0.9792,5774.0,1.16528,296.293,4.32015,10.496,10.842,10.401,12.01,10.374,10.439,10.336,11.4682,0,303.549181,54.694405,4478.01,7.78435,0.6944743850360879,47.05602525058386,0.1480548128304787,2.7586362,1486.7912668880747,5718470472.516444,0.3,2.3,10324.8,0.5,1,0,0,0,1.0,3.0,19.0,26.0,38.0,54.0,Transit,1.0,19.0,38.0,2
4487.01,1.05375,6006.0,1.68579,479.145,4.02978,10.619,10.864,10.556,12.109,10.477,10.519,10.509,11.4923,0,306.422081,45.971031,4487.01,13.1238,1.1708290267442512,114.33939658775292,0.3597519737547232,3.9540617,1629.7379276987076,7449628535.793903,0.3,2.3,13928.4,0.5,1,0,0,0,1.0,1.0,16.0,10.0,32.0,19.0,Eclipse,1.0,10.0,19.0,2
4481.01,0.5092,3573.0,0.425169,12.0445,4.80376,6.769,7.329,6.533,10.79,6.332345505005446,6.166850318821325,5.939527192874284,8.72762,0,311.2697,44.500235,4481.01,1.69692,0.1513893226095227,3.572656695007517,0.0112408350571499,0.9263245,891.6193452457724,2221593995.177723,0.3,2.3,3182.4,0.5,1,0,0,0,1.0,14.0,5.0,61.0,9.0,117.0,Transit,1.0,5.0,9.0,2
4493.01,0.7572000000000001,4954.0,2.82207,181.32,4.5,7.678,8.126,7.564,9.849,7.389,7.537,7.528,8.94942,0,298.686935,23.060942,4493.01,4.68666,0.4181165185755049,19.788805333025834,0.0622625445757037,1.5076298,2534.3971684887474,3508540316.100697,0.3,2.3,6948.0,0.5,1,0,0,0,12.0,9.0,98.0,55.0,192.0,108.0,Eclipse,9.0,55.0,108.0,1
4492.01,0.91142,5667.0,1.26008,143.184,4.2403,8.708,8.977,8.638,10.324,8.517,8.564,8.542,9.63105,0,308.6508,29.238102,4492.01,12.3472,1.101545296256924,102.31549071346438,0.3219205350764851,4.4331839,1311.0785649738011,7660253532.612895,0.3,2.3,13881.6,0.5,1,0,0,0,1.0,1.0,1.0,1.0,3.0,3.0,Eclipse,1.0,1.0,3.0,3
4495.01,1.1475,6156.0,1.34071,132.214,4.25196,8.254,8.475,8.217,9.531,8.179,8.227,8.195,9.00568,0,286.362495,37.02599,4495.01,3.63045,0.3238876118306943,13.093822987454484,0.0411977743831846,5.1830043,1341.9866127803673,9179768693.824297,0.3,2.3,10018.8,0.5,1,0,0,0,5.0,39.0,44.0,256.0,86.0,492.0,Transit,5.0,44.0,86.0,1
4491.01,0.62884,4006.0,0.598006,46.4488,4.684,8.612,9.243,8.419,11.524,8.312616933410755,8.173418376985381,7.980177179286489,10.4382,0,305.689744,47.308619,4491.01,2.12746,0.1897995947238852,5.2203995396662375,0.0164252138303162,5.0066385,694.5110847586965,7340697654.046414,0.1,2.3,5342.4,0.5,1,0,0,0,5.0,443.0,53.0,2772.0,106.0,5048.0,Transit,5.0,53.0,106.0,1
450.01,0.3445714285714285,3160.0,0.422267,53.5063,4.80638,10.136,10.628,9.791,15.636,9.598,9.429,9.271,12.4258,0,79.005088,-31.412694,450.01,14.037554,1.2523488385749455,154.31461528333347,0.485528077671579,10.7148661,394.9051203087702,9975715327.01214,0.1,2.3,7603.770240000001,0.5,1,1,0,1,1.0,18.0,1.0,121.0,3.0,293.0,Transit,1.0,1.0,3.0,3
4504.01,0.8084600000000001,5271.0,0.960919,342.605,4.42694,11.319,11.714,11.236,13.364,11.162,11.222,11.238,12.5542,0,114.467307,-62.078278,4504.01,11.4973523,1.0257268324376154,90.38923229098172,0.2843963296403984,82.9383073,435.77518764377527,51869980517.65279,0.1,2.3,28109.03832,0.5,1,0,0,0,2.0,2220.0,32.0,17659.0,64.0,29757.0,Transit,2.0,32.0,64.0,1
4500.01,1.45075,6802.0,3.07875,604.164,3.62567,9.636,9.831,9.588,10.741,9.551,9.565,9.552,10.351,0,306.244087,30.348186,4500.01,7.95884,0.7100413669221731,48.82767567312885,0.1536290484424778,1.773346,3089.551012084459,4855712597.897852,0.3,2.3,11847.6,0.5,1,0,0,0,7.0,5.0,87.0,45.0,173.0,89.0,Eclipse,5.0,45.0,89.0,1
4507.01,1.1220375000000002,6115.26,1.97585,178.26,3.90726,9.432,9.689,9.381,10.806,9.334,9.372,9.627,10.2301,0,80.451368,-69.988217,4507.01,16.1985335,1.4451388479319365,402.7474056873416,1.2671850512121263,104.6159406,635.3001621665013,67545148495.97998,0.1,2.3,33809.713560000004,0.5,1,0,0,0,7.0,27.0,33.0,91.0,60.0,145.0,Transit,7.0,33.0,60.0,1
4505.01,1.4618125000000002,6831.5,1.96748,421.749,4.02051,9.886,10.034,9.863,10.478,9.828,9.858,9.8,10.4223,0,95.241796,-60.955781,4505.01,17.4286725,1.554884687409081,544.1679348292405,1.7121437968986062,19.4735477,1114.5743675093192,24050294770.004887,0.3,2.3,26894.50164,0.5,1,0,0,0,6.0,2.0,67.0,13.0,132.0,24.0,Eclipse,2.0,13.0,24.0,2
4508.01,0.4332,3383.0,0.332564,33.4412,4.89132,9.71,10.315,9.439,14.226,9.321,9.17,9.012,11.8371,0,69.614731,-31.189335,4508.01,2.1135466,0.188558322182342,5.155649284569612,0.016221486744401,3.4672779,526.0369216391193,5074754582.155933,0.1,2.3,1460.1340799999998,0.5,1,0,0,0,6.0,1947.0,78.0,16021.0,156.0,27453.0,Transit,6.0,78.0,156.0,1
4511.01,0.9264,5708.0,1.00145,121.832,4.44413,8.882,9.195,8.779,10.537,8.701,8.756,8.725,9.81932,0,49.305279,15.501727,4511.01,3.0898837,0.275661433824344,9.759476656358816,0.0307067475840982,20.903886,700.1503110997048,21657616625.57048,0.3,2.3,17819.9028,0.5,1,0,0,0,8.0,1007.0,69.0,5381.0,136.0,9948.0,Transit,8.0,69.0,136.0,1
4524.01,0.9044,5640.0,1.10641,63.6796,4.35023,7.208,7.492,7.116,8.76,7.054,7.105,7.12,8.1359,0,49.178124,15.656354,4524.01,1.69417,0.1511439836205449,3.5639412576655447,0.0112134132246102,0.9260139,2063.348924932395,2689830925.664132,0.3,2.3,3520.8,0.5,1,0,0,0,7.0,48.0,70.0,322.0,138.0,637.0,Transit,7.0,70.0,138.0,1
4515.01,0.8474132,5420.82,0.874078,193.499,4.52994,10.19,10.625,10.134,11.938,10.1,10.141,10.153,11.302,0,21.186178,21.513064,4515.01,12.4334721,1.1092419907263749,103.59965535115072,0.3259609688798865,15.2661024,700.1368564080724,17049447754.63495,0.3,2.3,9731.94084,0.5,1,0,0,0,1.0,11.0,7.0,75.0,14.0,151.0,Transit,1.0,7.0,14.0,2
4529.01,0.5244,3611.0,0.492759,28.384,4.74375,8.175,8.787,7.954,12.214,7.853507937281531,7.690601021696146,7.4666240949837395,10.1406,0,16.968846,12.880955,4529.01,1.80477,0.1610110716863425,3.9144603013099535,0.0123162694714763,5.8789642,555.2070294785491,7690381752.019608,0.1,2.3,7408.799999999999,0.5,1,0,0,0,3.0,1097.0,29.0,6432.0,58.0,10769.0,Transit,3.0,29.0,58.0,1
4527.01,0.5608,3702.0,0.485948,18.1037,4.74973,7.24,7.839,7.02,10.917,6.860790350384367,6.703842700882795,6.487576756259454,9.16764,0,19.472257,5.4712,4527.01,0.9086617,0.0810655064730319,0.6921253814990582,0.0021776699852437,0.3994445,1286.4096361960574,1309483687.9799197,0.3,2.3,2890.36656,0.5,1,0,0,0,1.0,52.0,11.0,319.0,21.0,632.0,Transit,1.0,11.0,21.0,2
4546.01,1.519,6984.0,1.95993,329.537,4.03828,9.383,9.535,9.311,10.4903,8.257,8.23,8.802,10.0376,0,51.440653,23.188666,4546.01,11.543,1.0297992544620376,91.02111480585538,0.2863844543698519,0.745638,3352.666264200044,2767352022.388982,0.3,2.3,2736.0,0.5,1,0,0,0,1.0,1.0,14.0,4.0,27.0,8.0,Eclipse,1.0,4.0,8.0,2
4543.01,0.769548,5046.61,3.19,59.342688018984745,4.5,5.104,5.668,4.981,7.8355,4.963,4.805,4.937,6.7943,0,55.140851,13.552772,4543.01,24.6129,2.1958196370223244,1370.0886271459472,4.310780907929401,5.7740318,1749.7024344625422,8634909952.16306,0.3,2.3,16383.6,0.5,1,0,0,0,5.0,1.0,9.0,1.0,13.0,1.0,Eclipse,1.0,1.0,1.0,3
4548.01,1.042635,5970.54,1.59153,165.593,4.5,9.064,9.341,8.989,10.579,8.934,8.982,8.954,9.962,0,36.34112,25.530678,4548.01,5.36549,0.4786777788983383,25.10890993081737,0.0790014656016529,4.6004146,1499.3445294154833,8211740359.908134,0.3,2.3,4914.0,0.5,1,0,0,0,5.0,17.0,57.0,137.0,112.0,268.0,Transit,5.0,57.0,112.0,1
4537.01,1.04375,5975.0,1.07392,70.2468,4.41752,7.416,7.64,7.348,8.74,7.239,7.334,7.352,8.1954,0,340.59158,-6.87105,4537.01,3.86933,0.3451990946259721,14.608008028980397,0.0459619333133111,6.6612775,1089.281358706735,10513895133.866163,0.3,2.3,4406.4,0.5,1,0,0,0,3.0,35.0,25.0,215.0,49.0,401.0,Transit,3.0,25.0,49.0,1
4551.01,0.7574666666666667,4956.0,3.37691,215.986,4.5,7.682,8.133,7.524,9.973,7.406,7.538,7.463,9.02765,0,184.978758,-25.827853,4551.01,8.32411,0.74262862965087,52.84697511298285,0.1662751787330903,9.956296,1478.1981008332857,12351304704.8912,0.3,2.3,37706.4,0.5,1,0,0,0,10.0,9.0,31.0,24.0,55.0,43.0,Eclipse,9.0,24.0,43.0,1
4553.01,1.33375,6490.0,1.4659,309.746,4.22873,9.871,10.054,9.787,11.0,9.789,9.809,9.748,10.4895,0,278.186572,43.25282,4553.01,10.8026737,0.9637516522963409,81.63174827922703,0.2568422034828738,20.3129649,915.0850871509448,23992020119.481182,0.3,2.3,25866.86472,0.5,1,0,0,0,1.0,11.0,13.0,71.0,25.0,143.0,Transit,1.0,13.0,25.0,2
4552.01,0.3856,3264.0,0.286178,27.2684,4.94132,9.659,10.256,9.395,14.44,9.140797247846802,8.951751456987154,8.694056033748335,11.9251,0,264.714256,-47.637046,4552.01,1.2801124,0.1142041752705197,2.12876032817379,0.006697829029765,0.3011506,1017.9324920606368,957402648.0493675,0.3,2.3,2305.74276,0.5,1,0,0,0,2.0,25.0,24.0,203.0,48.0,412.0,Transit,2.0,24.0,48.0,1
4557.01,1.058125,6013.0,1.23318,220.465,4.5,9.444,9.733,9.399,10.826,9.325,9.378,9.329,10.3342,0,197.912511,-47.45457,4557.01,5.3693497,0.4790221188604319,25.139457575253257,0.0790975792397106,32.2924417,692.4941403693888,30253296845.088432,0.3,2.3,29744.1324,0.5,1,0,0,0,5.0,377.0,48.0,2082.0,94.0,4063.0,Transit,5.0,48.0,94.0,1
4556.01,0.4075999999999999,3319.0,0.218553,36.6717,5.03236,11.001,11.505,10.729,18.26,10.336712259236062,10.152215913276862,9.900377767339318,13.0454,0,182.925066,-32.53258,4556.01,1.5602624,0.1391975271840206,3.1395546040604985,0.0098781434853441,3.7924221,410.1996547447801,5278967217.289647,0.1,2.3,4431.03444,0.5,1,1,0,1,4.0,17694.0,62.0,127613.0,123.0,284310.0,Transit,4.0,62.0,123.0,1
456.01,0.984,5780.0,0.140853,39.4781,5.19858,12.43,13.097,12.053,12.108258308526803,11.746,11.466,11.131,15.7298,0,69.116563,-41.246194,456.01,15.240658,1.3596827727549936,292.62711841731675,0.9207078799300116,0.336826,1042.1845328665052,1409706056.014576,0.3,2.3,3179.9196,0.5,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,Eclipse,1.0,1.0,1.0,3
4559.01,0.4704,3476.0,0.426767,31.6354,4.80232,8.831,9.455,8.619,13.115,8.476,8.354,8.258,10.9139,0,211.013538,-30.014125,4559.01,1.5372814,0.1371472961637665,3.0667220711310934,0.0096489867094921,3.9649849,577.5253102639781,5703961562.458136,0.1,2.3,5433.41736,0.5,1,0,0,0,5.0,1394.0,57.0,9554.0,114.0,16530.0,Transit,5.0,57.0,114.0,1
4562.01,1.0414975,5965.99,1.25231,339.605,4.28007,10.693,10.931,10.619,12.14,10.578,10.618,10.59,11.5326,0,112.010059,-63.517779,4562.01,13.3599231,1.1918945549727242,118.27509322767484,0.3721350602198077,225.1301333,386.96507306222577,109825104124.04004,0.1,2.3,14865.26184,0.5,1,0,0,0,5.0,14161.0,71.0,97141.0,141.0,235597.0,Transit,5.0,71.0,141.0,1
4564.01,1.126875,6123.0,1.6267,333.206,4.07991,9.865,10.144,9.814,11.389,9.689,9.691,9.705,10.7716,0,167.000935,-67.149824,4564.01,12.8064546,1.1425173178014325,109.15151901247177,0.3434290854677198,22.1557917,908.6801987351196,24033105397.32213,0.3,2.3,26398.84896,0.5,1,0,0,0,1.0,7.0,13.0,48.0,25.0,98.0,Transit,1.0,13.0,25.0,2
4574.01,0.5736,3734.0,0.543079,69.81,4.69992,9.776,10.459,9.605,13.563,9.506,9.466,9.315,11.7495,0,312.065404,24.484549,4574.01,2.01326,0.1796113356179712,4.730849341212048,0.014884916650151,0.768988,1098.4978902022126,2041781275.7857025,0.3,2.3,1843.2,0.5,1,0,0,0,10.0,104.0,161.0,903.0,322.0,1843.0,Transit,10.0,161.0,322.0,1
458.01,0.7677333333333334,5033.0,0.829519,76.6986,4.52469,8.461,8.874,8.34,10.362,8.297,8.332,8.293,9.6438,0,39.136304,-22.244996,458.01,2.8950078,0.2582757406308398,8.839461744933171,0.0278120569512406,17.5288347,654.6486179912445,18089724670.46876,0.1,2.3,7601.44788,0.5,1,0,0,0,7.0,1079.0,70.0,6578.0,138.0,11636.0,Transit,7.0,70.0,138.0,1
4576.01,0.66594,4271.0,0.677846,54.9588,4.60188,8.517,9.125,8.381,11.508,8.283,8.338,8.234,10.1658,0,275.226841,16.452703,4576.01,3.5119412,0.3133149466754322,12.342633050041613,0.0388342665222562,10.4834062,610.3458642563999,12246343507.711374,0.1,2.3,11873.43972,0.5,1,0,0,0,2.0,192.0,13.0,1041.0,27.0,1800.0,Transit,2.0,13.0,27.0,2
4580.01,0.8882800000000001,5578.0,0.973028,67.7223,4.45304,7.671,7.983,7.571,9.254,7.521124672017795,7.440530319572645,7.324057992650122,8.5954,0,242.415045,65.828021,4580.01,0.6115871,0.0545622402857662,0.1752669694939782,0.0005514515564289,0.9167992,1925.8667848159475,2655986760.395557,0.3,2.3,4888.1358,0.5,1,0,0,0,6.0,2299.0,54.0,15193.0,106.0,30561.0,Transit,6.0,54.0,106.0,1
4596.01,0.89348,5598.0,0.984192,93.4913,4.44754,8.314,8.627,8.278,9.844,8.218,8.239,8.235,9.2564,0,98.707848,27.388017,4596.01,2.71566,0.2422753741117887,7.880868727297004,0.0247959860219399,4.1193984,1176.8348610228472,7246204781.332524,0.3,2.3,7592.4,0.5,1,0,0,0,5.0,69.0,46.0,449.0,92.0,896.0,Transit,5.0,46.0,92.0,1
4591.01,1.254375,6327.0,1.39013,526.166,4.5,11.002,11.205,10.936,12.252,10.892,10.91,10.997,11.7167,0,275.838952,69.861926,4591.01,19.8989,1.775264002825491,828.1528179610411,2.605660163715891,27.9102675,789.4678181880988,29052148583.460854,0.3,2.3,37897.2,0.5,1,0,0,0,7.0,5.0,91.0,43.0,179.0,82.0,Eclipse,5.0,43.0,82.0,1
459.01,1.35968875,6559.17,2.08489,286.94,3.93344,8.966,9.168,8.894,9.863,8.868,8.887,8.842,9.5473,0,64.415043,-61.39201,459.01,9.15246,0.8165291938398701,62.30050551013159,0.1960193117337783,4.4291275,1826.6104395640257,8747522812.52615,0.3,2.3,2322.0,0.5,1,0,0,0,6.0,9.0,92.0,79.0,184.0,159.0,Eclipse,9.0,79.0,159.0,1
4597.01,1.8048,7712.0,1.56916,125.189,4.30537,7.47,7.507,7.414,8.01,7.403,7.431,7.44,7.82403,0,73.705654,22.146384,4597.01,13.2255,1.1799021086275387,116.03453081341767,0.3650854624879268,4.6663795,1746.641962869924,9953814093.35033,0.3,2.3,9093.6,0.5,1,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,Transit,1.0,1.0,2.0,3
4598.01,1.056875,6011.0,1.75767,208.41,3.99391,8.688,8.943,8.645,10.118,8.592,8.628,8.62,9.58025,0,50.787196,24.690039,4598.01,8.1525,0.7273185845968779,50.891192955638665,0.1601215998938068,8.2008655,1305.348128691122,12127579452.664108,0.3,2.3,7534.8,0.5,1,0,0,0,3.0,8.0,31.0,62.0,62.0,121.0,Transit,3.0,31.0,62.0,1
