TIC ID,Star Name,Star Temperature [K],Star Temperature Error Upper [K],Star Temperature Error Lower [K],Star Radius [Rs],Star Radius Error Upper [Rs],Star Radius Error Lower [Rs],Star Mass [Ms],Star Mass Error Upper [Ms],Star Mass Error Lower [Ms],Star log(g),Star log(g) Error Upper,Star log(g) Error Lower,Star Distance [pc],Star Distance Error Upper [pc],Star Distance Error Lower [pc],Star Metallicity [Fe/H],Star Metallicity Error Upper [Fe/H],Star Metallicity Error Lower [Fe/H],Star TESS Mag,Star V Mag,Star T Mag,Star J Mag,Star H Mag,Star Ks Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star RA,Star Dec,TFOPWG Disposition,Comments,TFOP Master,TFOP SG1b,TFOP SG2,TFOP SG3,TFOP SG4,TFOP SG5,Imaging Observations,Spectroscopy Observations,Time Series Observations,TESS SNR,Planet Number,Planet Name,Rp/Rs,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rjup],Planet Radius Error Upper [Rjup],Planet Radius Error Lower [Rjup],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mjup],Planet Mass Error Upper [Mjup],Planet Mass Error Lower [Mjup],Mass Flag,Expected Radial Velocity Amplitude [m/s],Expected Radial Velocity Amplitude Error Upper [m/s],Expected Radial Velocity Amplitude Error Lower [m/s],Planet Period [days],Planet Period Error Upper [days],Planet Period Error Lower [days],Planet Semi-major Axis [au],Planet Semi-major Axis [m],a/Rs,Eccentricity,Inclination,Periastron,Impact Parameter,Planet Insolation Flux [W/m2],Planet Insolation Flux [Earth],Planet Temperature [K],Transit Mid Time,Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Depth [%],Transit Depth Error Upper [%],Transit Depth Error Lower [%],Transit Duration [hr],Transit Duration Error Upper [hr],Transit Duration Error Lower [days],Transit Duration T14 [s],Eclipse Duration E14 [s],Eclipse Mid Time,Available Transits,Available Eclipses,Planet Albedo,Heat Redistribution Factor,Mean Molecular Weight,In PLATO FOV,Assumed Parameters,Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Max Tier
378708888,TOI-5219,6095.0,122.0,122.0,1.86965,,,1.14,,,3.95145,,,991.551,20.8575,20.8575,,,,13.4066,14.289,13.4066,12.458,12.072,12.002,11.819,11.839,12.012,302.828492,34.368508,PC,found in faint-star QLP search,3.0,4.0,3.0,3.0,4.0,4.0,3.0,0.0,2.0,15.0,1.0,TOI-5219b,0.0876356092008265,17.87193610599327,,,1.5944300855709126,,,327.84,316.22,-161.31999999999996,1.031499995587534,0.9949393869103524,-0.507569482943451,True,134.9,130.1,66.4,2.88753,2.49e-05,2.49e-05,0.0414678947664855,6203508759.477909,4.769304844626965,0.0,90,0.0,0.0,3438237.5881255544,2525.935261352359,1973.4729175139264,2459442.47017,0.0045964,0.0045964,0.768,0.00142807,0.00142807,3.547,0.4,0.4,12769.2,12769.2,2459443.913935,212.0,213.0,0.2,0.8,2.3,False,,7.0,99.0,197.0,2.0,13.0,26.0,Eclipse,2.0,13.0,26.0,orange,yellow,yellow,2
394691478,TOI-5220,6655.0,122.0,122.0,1.57502,,,1.4,,,4.18963,,,1094.99,23.405,23.405,,,,13.1562,13.607,13.1562,12.61,12.37,12.375,12.227,12.259,12.318,291.435194,30.028078,PC,found in faint-star QLP search,3.0,4.0,3.0,3.0,4.0,4.0,1.0,0.0,5.0,26.0,1.0,TOI-5220b,0.113754120804479,19.54266963180676,,,1.7434832034161398,,,307.94,254.40000000000003,-139.27,0.9688875934639616,0.8004319145847629,-0.4381924243090406,True,123.1,101.70000000000002,55.70000000000002,2.0876485,7.8e-06,7.8e-06,0.0357693392870098,5351016993.682525,4.883466961560444,0.0,90,0.0,0.0,4661725.291952826,3424.782607912018,2129.457295232153,2459445.188913,0.0012648,0.0012648,1.294,0.000585477,0.000585477,2.873,0.15,0.15,10342.8,10342.8,2459446.2327372497,291.0,287.0,0.2,0.8,2.3,False,,3.0,49.0,98.0,1.0,11.0,21.0,Eclipse,1.0,11.0,21.0,orange,orange,orange,2
377297285,TOI-5223,6424.0,122.0,122.0,1.53116,,,1.3,,,4.18197,,,1027.87,13.625,13.625,,,,13.0628,13.551,13.0628,12.517,12.254,12.289,12.212,12.22,12.103,286.716198,54.612108,PC,found in faint-star QLP search,3.0,4.0,3.0,3.0,4.0,4.0,1.0,0.0,4.0,65.11341,1.0,TOI-5223b,0.1170416108433235,19.547514532527103,0.22975263,0.22975263,1.743915437250477,0.0204971919851591,0.0204971919851591,307.86,254.33000000000004,-139.15,0.9686358853147212,0.8002116699541775,-0.4378148620851798,True,103.6,85.5,46.80000000000001,4.0656968187015,4.354478e-05,4.354478e-05,0.0544220741934338,8141426418.415117,7.642895536636637,0.0,90,0.0,0.0,1652323.2834159995,1213.895647918084,1643.0908327257891,2460369.865078,0.0024759104,0.0024759104,1.36987386688,0.0195569349999999,0.0195569349999999,4.2275631982742,0.06927085,0.06927085,15219.227513787118,15219.227513787118,2460371.8979264093,306.0,306.0,0.2,0.8,2.3,False,,3.0,49.0,97.0,2.0,15.0,30.0,Eclipse,2.0,15.0,30.0,orange,orange,orange,2
406361982,TOI-5224,6228.0,186.4,186.4,2.50246,0.12,0.12,1.2,0.174345,0.174345,3.72052,0.08,0.08,960.824,17.475,17.475,,,,12.5459,13.284,12.5459,11.693,11.413,11.314,11.232,11.269,11.346,308.190536,27.546096,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,1.0,0.0,1.0,18.0,1.0,TOI-5224b,0.0576194411635517,15.727759712601292,4.0342,4.0342,1.403139151554612,0.3599078361215241,0.3599078361215241,359.24,432.42,-196.14,1.1302954441644268,1.3605454736821665,-0.617125454900375,True,116.8,140.59999999999997,63.8,5.2819763,4.63e-05,4.63e-05,0.0630941657316901,9438752847.053747,5.4215749572501135,0.0,90,0.0,0.0,2900753.2896526605,2131.067103716959,1891.3455099537064,2459818.154198,0.0072097,0.0072097,0.332,0.0208452,0.0208452,5.909,0.655,0.655,21272.4,21272.4,2459820.7951861504,96.0,95.0,0.2,0.8,2.3,False,,17.0,243.0,482.0,2.0,19.0,39.0,Eclipse,2.0,19.0,39.0,yellow,green,green,2
313453776,TOI-5227,5864.0,158.2,158.2,1.29527,0.06,0.06,1.06,0.129,0.129,4.23866,0.07,0.07,388.807,3.902,3.902,,,,11.6078,12.563,11.6078,11.031,10.722,10.714,10.647,10.69,10.625,198.684521,75.235992,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,86.0,1.0,TOI-5227b,0.069282032302755,9.788397665956198,0.451212,0.451212,0.8732638498466294,0.0402545075980529,0.0402545075980529,169.33,307.6,-109.22,0.5327717613861552,0.9678178338296896,-0.343644550750581,True,67.1,122.0,43.400000000000006,3.7325203,4.4e-06,4.4e-06,0.0480220353667799,7183994237.550375,7.972300589534208,0.0,90,0.0,0.0,1054212.7987314814,774.487862758938,1468.5445681786707,2459632.264968,0.0006423,0.0006423,0.48,8.90541e-05,8.90541e-05,2.851,0.102,0.102,10263.6,10263.6,2459634.13122815,269.0,271.0,0.2,0.8,2.3,False,,10.0,138.0,274.0,4.0,27.0,54.0,Eclipse,4.0,27.0,54.0,green,green,green,1
193765661,TOI-5236,6188.0,181.5,181.5,2.18298,0.1,0.1,1.18,0.174289,0.174289,3.83185,0.09,0.09,582.527,8.9075,8.9075,,,,11.3335,11.625,11.3335,10.602,10.3,10.267,9.874,9.906,9.717,306.286561,43.233222,PC,found in faint-star QLP search; multiple stars in pixel,1.0,1.0,3.0,4.0,4.0,4.0,2.0,25.0,0.0,11.0,1.0,TOI-5236b,0.058309518948453,13.884169104132445,2.79615,2.79615,1.238664731201633,0.249456223283724,0.249456223283724,391.78,565.97,-231.41,1.2326777338679966,1.780740765320512,-0.7280972851967765,True,100.9,145.7,59.6,10.9974977,9.95e-05,9.95e-05,0.1023061935947309,15304788721.19373,10.077564314434108,0.0,90,0.0,0.0,818187.1838356706,601.0893095854422,1378.343675885647,2459807.154831,0.0060345,0.0060345,0.34,0.013168,0.013168,7.182,0.85,0.85,25855.2,25855.2,2459812.65357985,76.0,78.0,0.2,0.8,2.3,False,,20.0,244.0,480.0,3.0,24.0,47.0,Eclipse,3.0,24.0,47.0,green,green,green,1
435740442,TOI-5237,6002.0,144.7,144.7,1.42323,0.07,0.07,1.107,0.148206,0.148206,4.17566,0.08,0.08,603.735,9.8895,9.8895,,,,12.4705,13.114,12.4705,11.756,11.483,11.416,11.313,11.386,11.313,297.495261,29.891252,PC,found in faint-star QLP search,3.0,4.0,3.0,3.0,4.0,4.0,4.0,0.0,6.0,10.0,1.0,TOI-5237b,0.117983049630021,18.31577865505984,1.56968,1.56968,1.6340271336630272,0.140037710624965,0.140037710624965,322.23,298.3299999999999,-154.81000000000003,1.0138489616220443,0.9386511520364474,-0.4870867322990061,True,133.7,123.7,64.20000000000002,2.9889845,0.0013254,0.0013254,0.0420203055007535,6286148229.076234,6.348739749557004,0.0,90,0.0,0.0,1824517.4817853493,1340.3998194051303,1684.368965463459,2459444.873065,0.0051884,0.0051884,1.392,0.00713494,0.00713494,1.858,0.315,0.315,6688.8,6688.8,2459446.36755725,192.0,195.0,0.2,0.8,2.3,False,,3.0,43.0,85.0,1.0,7.0,14.0,Eclipse,1.0,7.0,14.0,orange,green,green,2
305948428,TOI-5241,5506.0,210.5,210.5,1.38626,0.08,0.08,0.966,0.129277,0.129277,4.13936,0.09,0.09,441.596,5.595,5.595,,,,12.1019,12.815,12.1019,11.378,11.057,10.973,10.935,11.03,10.21,295.483771,23.127392,PC,found in faint-star QLP search,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,27.0,1.0,TOI-5241b,0.0839047078536121,12.687080656163198,0.736018,0.736018,1.1318674695500823,0.0656632407234375,0.0656632407234375,417.25,662.22,-256.32,1.312815315882438,2.083577132375478,-0.8064729101665346,True,161.4,256.20000000000005,99.20000000000002,4.8398399,1.97e-05,1.97e-05,0.0553777243299258,8284389643.968492,8.590013012561345,0.0,90,0.0,0.0,705695.8778329379,518.4464586640227,1328.3860259663647,2459439.553965,0.0011536,0.0011536,0.704,0.000314494,0.000314494,2.818,0.146,0.146,10144.8,10144.8,2459441.97388495,104.0,105.0,0.2,0.8,2.3,False,,25.0,358.0,718.0,3.0,21.0,45.0,Eclipse,3.0,21.0,45.0,yellow,green,green,1
426122503,TOI-5242,5074.0,123.6,123.6,0.852052,0.05,0.05,0.849,0.103068,0.103068,4.50604,0.08,0.08,331.852,1.6305,1.6305,,,,12.789,13.489,12.789,11.984,11.6,11.469,11.252,11.298,11.191,287.658473,35.4957,PC,found in faint-star QLP search,3.0,4.0,3.0,4.0,4.0,4.0,4.0,7.0,5.0,22.0,1.0,TOI-5242b,0.1284523257866513,11.938197284634208,0.78415,0.78415,1.0650564552834645,0.0699572975297935,0.0699572975297935,423.9,711.8000000000001,-265.24,1.333738555788054,2.239573257867273,-0.8345383688068494,True,225.7,379.00000000000006,141.2,2.4038486,1.08e-05,1.08e-05,0.0332704455014213,4977187804.25303,8.39645422613891,0.0,90,0.0,0.0,532568.5977691177,391.2567894784098,1238.1906001108846,2459445.351035,0.0012585,0.0012585,1.65,0.0014638,0.0014638,1.87,0.177,0.177,6732.0,6732.0,2459446.5529593,308.0,312.0,0.2,0.8,2.3,False,,16.0,231.0,466.0,2.0,13.0,28.0,Eclipse,2.0,13.0,28.0,orange,yellow,yellow,2
322504451,TOI-5243,5995.0,145.8,145.8,1.81013,0.09,0.09,1.1,0.149987,0.149987,3.96404,0.08,0.08,764.006,10.6045,10.6045,,,,12.5949,13.274,12.5949,11.849,11.599,11.498,11.343,11.424,11.017,309.333017,48.04051,PC,found in faint-star QLP search,3.0,4.0,3.0,3.0,4.0,4.0,1.0,0.0,4.0,21.0,1.0,TOI-5243b,0.0903327183250897,17.835509689804567,1.08003,1.08003,1.5911803328000689,0.0963539884602473,0.0963539884602473,328.41,319.21,-161.53000000000003,1.033293416150873,1.0043469789882158,-0.5082302168352074,True,168.2,163.5,82.70000000000002,1.6087939,8.1e-06,8.1e-06,0.0277456756014116,4150693991.10413,3.296013233915396,0.0,90,0.0,0.0,6737783.159210398,4949.979060194646,2334.961457610118,2459825.686941,0.001533626,0.001533626,0.816,0.0013440899999999,0.0013440899999999,1.966,0.23,0.23,7077.599999999999,7077.599999999999,2459826.4913379503,609.0,612.0,0.2,0.8,2.3,False,,4.0,66.0,132.0,1.0,6.0,11.0,Eclipse,1.0,6.0,11.0,orange,green,green,2
352151292,TOI-5244,5929.0,164.6,164.6,1.53168,0.08,0.08,1.08,0.137338,0.137338,4.10116,0.08,0.08,766.439,10.007,10.007,,,,12.8105,13.316,12.8105,12.194,11.904,11.835,,,,305.263323,52.910316,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,1.0,0.0,1.0,13.0,1.0,TOI-5244b,0.0702139587261678,11.73065278861893,0.671855,0.671855,1.0465405437124489,0.0599389914326078,0.0599389914326078,399.83,680.6100000000001,-251.51,1.2580058663853213,2.141438543182137,-0.7913389576934501,True,141.3,240.5,88.79999999999998,5.0821798,3.74e-05,3.74e-05,0.0593749417662674,8882364861.170101,8.335632586972288,0.0,90,0.0,0.0,1007807.9305429832,740.3960672237612,1452.1021572420343,2459827.2985,0.004006133,0.004006133,0.493,0.000599153,0.000599153,4.249,0.356,0.356,15296.4,15296.4,2459829.8395899,213.0,215.0,0.2,0.8,2.3,False,,79.0,1158.0,2304.0,10.0,73.0,145.0,Eclipse,10.0,73.0,145.0,orange,yellow,yellow,1
185598695,TOI-5249,6007.0,122.0,122.0,1.05524,,,1.11,,,4.43669,,,668.429,8.016,8.016,,,,13.4752,14.151,13.4752,12.769,12.443,12.403,12.279,12.362,11.5,302.183898,42.496338,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,1.0,0.0,4.0,13.0,1.0,TOI-5249b,0.1236931687685298,14.23730011703231,,,1.2701690241767438,,,384.75,536.65,-224.23,1.2105588802534886,1.6884897286238718,-0.7055064788024424,True,137.7,192.1,80.30000000000001,4.6285493,2.27e-05,2.27e-05,0.0562975208086021,8421989238.655822,11.472060629222954,0.0,90,0.0,0.0,560644.3417118196,411.8829125417184,1254.0704002427292,2459446.223146,0.0026436,0.0026436,1.53,0.0015537,0.0015537,2.844,0.216,0.216,10238.4,10238.4,2459448.53742065,201.0,201.0,0.2,0.8,2.3,False,,18.0,271.0,540.0,7.0,46.0,92.0,Eclipse,7.0,46.0,92.0,orange,orange,orange,1
278105308,TOI-5250,6815.0,163.3,163.3,2.19095,0.13,0.13,1.47,0.263353,0.263353,3.92412,0.1,0.1,782.324,35.9985,35.9985,,,,11.7781,12.335,11.7781,11.21,10.946,10.857,10.687,10.753,10.531,302.751801,23.34472,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,15.0,1.0,TOI-5250b,0.0913783344124853,21.83767425895891,1.48983,1.48983,1.9482301542979048,0.1329139585268281,0.1329139585268281,284.53,206.55,-119.51999999999998,0.8952314962924628,0.6498789778202939,-0.3760519749652942,True,80.0,58.1,33.599999999999994,5.4463931,3.43e-05,3.43e-05,0.0688964667918378,10306764730.812206,6.761886748822748,0.0,90,0.0,0.0,2673944.0102841686,1964.439422623191,1853.1770618332976,2459446.167966,0.0020476,0.0020476,0.835,0.00133833,0.00133833,2.222,0.25,0.25,7999.2,7999.2,2459448.8911625496,91.0,88.0,0.2,0.8,2.3,False,,2.0,26.0,52.0,1.0,8.0,16.0,Eclipse,1.0,8.0,16.0,green,green,green,2
436007113,TOI-5251,6756.0,287.1,287.1,1.5078,0.07,0.07,1.44,0.246208,0.246208,4.23974,0.09,0.09,668.834,14.7355,14.7355,,,,12.2492,12.741,12.2492,11.683,11.447,11.383,11.342,11.378,11.971,305.803809,29.872672,PC,found in faint-star QLP search,3.0,4.0,3.0,3.0,4.0,4.0,1.0,5.0,6.0,35.0,1.0,TOI-5251b,0.094339811320566,15.5156302529147,0.759025,0.759025,1.3842141962193706,0.0677157913123146,0.0677157913123146,362.03,445.49,-199.69,1.139073765869189,1.4016682925643318,-0.6282950040229216,True,137.1,168.79999999999998,75.70000000000002,2.3205922,6.1e-06,6.1e-06,0.0387463118686898,5796365753.034143,5.525734822527994,0.0,90,0.0,0.0,3867214.225976351,2841.0871925586152,2032.261656947627,2459445.018309,0.0012268,0.0012268,0.89,0.000488809,0.000488809,2.393,0.176,0.176,8614.8,8614.8,2459446.1786051,231.0,231.0,0.2,0.8,2.3,False,,6.0,94.0,186.0,1.0,8.0,16.0,Eclipse,1.0,8.0,16.0,yellow,green,green,2
395385033,TOI-5252,6369.0,157.4,157.4,1.70462,0.08,0.08,1.27,0.192188,0.192188,4.07862,0.09,0.09,913.714,15.9665,15.9665,,,,12.899,13.5,12.899,12.208,11.993,11.917,11.817,11.87,11.516,302.499233,23.40978,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,2.0,0.0,1.0,13.0,1.0,TOI-5252b,0.0803741251896404,14.94426354698548,1.01718,1.01718,1.3332401853218274,0.0907468773848822,0.0907468773848822,371.71,485.34,-210.34,1.1695304519272884,1.5270504144047516,-0.661803651390562,True,99.2,129.39999999999998,56.10000000000001,8.5394045,0.0001975,0.0001975,0.0885688929755711,13249717799.401634,11.172671904524815,0.0,90,0.0,0.0,747057.2578783814,548.8330057356402,1347.341628544871,2459437.267399,0.0073902,0.0073902,0.646,0.00177405,0.00177405,5.884,0.956,0.956,21182.4,21182.4,2459441.53710125,57.0,56.0,0.2,0.8,2.3,False,,22.0,322.0,640.0,8.0,55.0,110.0,Eclipse,8.0,55.0,110.0,orange,yellow,yellow,1
126225595,TOI-5254,5646.0,176.1,176.1,2.3528,0.13,0.13,1.0,0.132316,0.132316,3.6949,0.08,0.08,613.744,13.819,13.819,,,,11.7137,12.461,11.7137,10.932,10.649,10.539,10.51,10.531,10.561,315.261844,26.591654,PC,found in faint-star QLP search,3.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,28.0,1.0,TOI-5254b,0.0584807660688537,15.008204674622542,0.886004,0.886004,1.338944640452219,0.0790441183964639,0.0790441183964639,371.13,481.53,-209.76,1.167705567845295,1.515062813797173,-0.6599787673085686,True,143.9,186.8,81.4,4.4836616,2.09e-05,2.09e-05,0.0532334006762564,7963603391.28791,4.865221396246779,0.0,90,0.0,0.0,2432448.389484236,1787.0222754930862,1809.9833172890308,2459440.496405,0.0021816,0.0021816,0.342,0.000303256,0.000303256,3.542,0.315,0.315,12751.2,12751.2,2459442.7382358,103.0,104.0,0.2,0.8,2.3,False,,17.0,233.0,467.0,2.0,12.0,24.0,Eclipse,2.0,12.0,24.0,green,green,green,2
158325942,TOI-5255,5873.97,108.7,108.7,1.44555,0.06,0.06,1.06,0.129392,0.129392,4.14331,0.07,0.07,678.578,8.173,8.173,0.16179,0.0218861,0.0218861,12.6023,13.092,12.6023,11.972,11.682,11.602,11.459,11.514,11.321,287.007826,45.396659,PC,found in faint-star QLP search,3.0,4.0,3.0,3.0,4.0,4.0,1.0,0.0,2.0,50.0,1.0,TOI-5255b,0.0876356092008265,13.81797514936944,0.614722,0.614722,1.2327592919514525,0.0548419178117831,0.0548419178117831,392.72,571.0899999999999,-232.7,1.2356353046215725,1.796850086871903,-0.7321560791032795,True,175.4,255.1,103.9,2.612273,6.3e-06,6.3e-06,0.0378625370364311,5664154919.949989,5.632225075645769,0.0,90,0.0,0.0,2126611.304220566,1562.3360349130994,1750.1558556561963,2459441.513501,0.0009428,0.0009428,0.768,0.000194614,0.000194614,3.005,0.129,0.129,10818.0,10818.0,2459442.8196375,404.0,405.0,0.2,0.8,2.3,False,,19.0,275.0,548.0,2.0,16.0,32.0,Eclipse,2.0,16.0,32.0,orange,yellow,yellow,2
356146869,TOI-5256,4934.0,122.0,122.0,0.838633,,,0.81,,,4.49941,,,352.109,2.0115,2.0115,,,,13.089,13.972,13.089,12.254,11.794,11.66,11.616,11.679,11.714,266.336079,52.475176,PC,found in faint-star QLP search,3.0,3.0,3.0,4.0,4.0,4.0,5.0,0.0,2.0,20.0,1.0,TOI-5256b,0.0814248119432891,7.448338254739402,,,0.6644973734481254,,,46.48,78.92000000000002,-29.26,0.1462424347087255,0.2483100892257448,-0.0920622555847097,True,12.4,20.9,7.700000000000001,21.1968768,0.0001142,0.0001142,0.1397340521180673,20903916661.145702,35.82891973906188,0.0,90,0.0,0.0,26149.10290120699,19.21069716037262,582.8640776429262,2459884.678947,0.003233611,0.003233611,0.663,0.000571289,0.000571289,4.228,0.346,0.346,15220.8,15220.8,2459895.2773854,58.0,58.0,0.2,0.8,2.3,False,,8.0,112.0,227.0,1082.0,8014.0,15371.0,Transit,8.0,112.0,227.0,orange,orange,orange,1
375419034,TOI-5259,6071.0,122.0,122.0,1.05519,,,1.13,,,4.44449,,,487.68,5.202,5.202,,,,13.0157,13.797,13.0157,12.19,11.821,11.719,11.698,11.873,11.86,294.065225,21.794676,PC,found in faint-star QLP search,3.0,4.0,3.0,3.0,4.0,4.0,1.0,0.0,6.0,27.0,1.0,TOI-5259b,0.1174308307047174,13.515853603963077,,,1.2058057666793054,,,399.28,593.4300000000001,-238.88,1.2562753728592928,1.867139587547311,-0.7516005336321074,True,162.6,241.7,97.29999999999998,3.0321361,1.47e-05,1.47e-05,0.0427182261056917,6390555665.492634,8.705344294324957,0.0,90,0.0,0.0,1015820.99337814,746.2829431152521,1454.9640377347096,2459441.712932,0.0013684,0.0013684,1.379,0.00130235,0.00130235,2.078,0.208,0.208,7480.799999999999,7480.799999999999,2459443.22900005,163.0,163.0,0.2,0.8,2.3,False,,12.0,176.0,351.0,2.0,15.0,30.0,Eclipse,2.0,15.0,30.0,orange,yellow,yellow,2
402828941,TOI-5261,5686.0,123.6,123.6,1.04024,0.05,0.05,1.012,0.129194,0.129194,4.40898,0.08,0.08,377.054,7.651,7.651,,,,12.1444,12.68,12.1444,11.525,11.234,11.156,11.11,11.168,11.362,305.458545,19.435847,PC,found in faint-star QLP search,3.0,4.0,3.0,3.0,4.0,4.0,2.0,11.0,6.0,26.0,1.0,TOI-5261b,0.0988938825206089,11.221054098579172,0.649425,0.649425,1.0010771155674456,0.0579379174243272,0.0579379174243272,324.61,565.6999999999999,-206.40000000000003,1.0213372790619493,1.779891250316825,-0.6494070250404681,True,128.1,223.3,81.5,4.1509756,1.07e-05,1.07e-05,0.0507653524988366,7594388639.160885,10.4939083107745,0.0,90,0.0,0.0,537829.9039305943,395.1220601042509,1241.147008585693,2459442.968277,0.0014521,0.0014521,0.978,0.000705147,0.000705147,2.029,0.178,0.178,7304.4,7304.4,2459445.0437648,108.0,109.0,0.2,0.8,2.3,False,,20.0,291.0,579.0,4.0,31.0,66.0,Eclipse,4.0,31.0,66.0,orange,green,green,1
275527293,TOI-5263,5950.0,127.0,127.0,1.55951,,,1.09,,,4.08952,,,836.02,13.276,13.276,,,,13.1549,13.817,13.1549,12.293,11.942,11.931,11.777,11.787,9.084,304.702586,41.970517,PC,found in faint-star QLP search,3.0,4.0,3.0,3.0,4.0,4.0,1.0,0.0,2.0,28.0,1.0,TOI-5263b,0.1275539101713467,21.697646014107832,,,1.935737649563324,,,285.99,209.16,-120.57000000000002,0.8998251700161018,0.6580909561892648,-0.3793556444240757,True,117.8,86.10000000000001,49.60000000000001,3.1501356,9.1e-06,9.1e-06,0.0432922425826436,6476427308.191358,5.969326420707876,0.0,90,0.0,0.0,1993192.456177532,1464.3185581788518,1722.024411983036,2459442.190431,0.0015705,0.0015705,1.627,0.00132605,0.00132605,2.201,0.144,0.144,7923.6,7923.6,2459443.7654988,257.0,261.0,0.2,0.8,2.3,False,,2.0,25.0,51.0,1.0,8.0,16.0,Eclipse,1.0,8.0,16.0,orange,yellow,yellow,2
435719275,TOI-5264,6812.0,192.4,192.4,1.92321,0.09,0.09,1.47,0.268023,0.268023,4.03733,0.09,0.09,673.959,13.267,13.267,,,,11.9275,12.216,11.9275,11.259,10.99,10.964,10.925,10.989,11.133,297.552063,27.481047,PC,found in faint-star QLP search,3.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,8.0,16.0,1.0,TOI-5264b,0.10295630140987,21.59784004231119,0.988097,0.988097,1.926833541848948,0.0881522614516309,0.0881522614516309,286.92,210.15,-121.35000000000002,0.9027512772510226,0.6612058445361159,-0.3818097988791705,True,86.4,63.29999999999998,36.6,4.4274169,1.8e-05,1.8e-05,0.0600102284692329,8977402399.217768,6.709682660770913,0.0,90,0.0,0.0,2710934.3774632835,1991.614761846632,1859.5533869058447,2459439.859036,0.0016417,0.0016417,1.06,0.000351354,0.000351354,5.435,0.205,0.205,19566.0,19566.0,2459442.07274445,124.0,125.0,0.2,0.8,2.3,False,,1.0,7.0,13.0,1.0,2.0,4.0,Eclipse,1.0,2.0,4.0,green,green,green,2
359321688,TOI-5269,8524.0,186.4,186.4,2.25447,0.09,0.09,2.12,0.312178,0.312178,4.05832,0.07,0.07,656.146,16.4055,16.4055,,,,11.4416,11.93,11.4416,10.77,10.584,10.465,10.34,10.344,9.882,291.219573,22.12466,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,5.0,2.0,1.0,12.0,1.0,TOI-5269b,0.0412310562561766,10.13910453067417,0.713606,0.713606,0.9045518744348028,0.0636637725703575,0.0636637725703575,200.89,364.0,-129.54,0.6320706262615291,1.145272079044236,-0.4075784206576658,True,55.7,100.8,35.89999999999999,2.7340756,4.28e-05,4.28e-05,0.0491618114977714,7354502319.821393,4.6890711799380425,0.0,90,0.0,0.0,13611830.251840496,10000.065767244216,2783.46029427075,2459446.348846,0.0033033,0.0033033,0.17,0.000614981,0.000614981,1.994,0.406,0.406,7178.4,7178.4,2459447.7158838003,185.0,183.0,0.2,0.8,2.3,False,,22.0,308.0,619.0,5.0,44.0,87.0,Eclipse,5.0,44.0,87.0,green,green,green,1
424112727,TOI-5270,7529.0,181.4,181.4,2.22259,0.09,0.09,1.74,0.283938,0.283938,3.9849,0.08,0.08,1229.65,28.655,28.655,,,,12.7655,13.297,12.7655,12.157,12.015,11.932,11.851,11.891,11.372,300.066897,22.162093,PC,found in faint-star QLP search,3.0,4.0,3.0,4.0,4.0,4.0,7.0,1.0,3.0,20.0,1.0,TOI-5270b,0.0756306816047561,18.335301242382585,0.903504,0.903504,1.6357688252397522,0.0806053665081407,0.0806053665081407,321.93,295.55,-154.39,1.012905056062393,0.9299042938503406,-0.4857652645154935,True,139.9,128.49999999999997,67.19999999999999,1.0513177,0.0002454,0.0002454,0.0243418662646194,3641491362.051229,2.355038030372357,0.0,90,0.0,0.0,32841745.82995177,24127.51350364728,3469.152065360312,2459446.035629,0.0037583,0.0037583,0.572,0.000679412,0.000679412,2.562,0.235,0.235,9223.2,9223.2,2459446.56128785,462.0,462.0,0.2,0.8,2.3,False,,4.0,55.0,110.0,1.0,7.0,14.0,Eclipse,1.0,7.0,14.0,yellow,green,green,2
