Star Name,Star Mass [Ms],Star Temperature [K],Star Radius [Rs],Star Distance [pc],Star K Mag,Star V Mag,Star Metallicity,Star Age [Gyr],Star RA,Star Dec,Planet Name,Planet Period [days],Planet Temperature [K],Planet Semi-major Axis [m],Planet Radius [Re],Planet Albedo,Planet Mass [Me],Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,Inclination,Eccentricity,Transit Mid Time,Transit Mid Time Flag,"Known (Y=1,N=0)",Tier 1 Transits,Tier 1 Eclipses,Tier 2 Transits,Tier 2 Eclipses,Tier 3 Transits,Tier 3 Eclipses,Best Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS Flag,Tier,Number Observations,Time [s]
HATS-46,0.9179999999999999,5495.0,0.852,448.0,11.965,13.634,-0.06,3.0,6.702416842000001,-56.31611207,HATS-46 b,4.7423729,1079.274064,8032350918.0,9.908904881,0.3,54.9822505,2.3,7440.895231,0.634,1,87.32,0.5589999999999999,2457376.685,0,1,2.0,10.0,24.0,-99.0,46.0,-99.0,Transit,2.0,24.0,46.0,1.0,1.0,2.0,37204.476155000004
369906986,1.1232,6043.0,1.1591799999999999,73.00424015,7.346,8.801,,,20.53632615,56.45761693,369906986 b,7.424780554,1152.8529210000002,11583489951.0,3.414879146,0.3,11.72738728,2.3,6462.356153,0.8906420620000001,1,86.44599568,0.160334935,2458490.931,1,0,3.0,35.0,27.0,-99.0,-99.0,-99.0,Transit,3.0,27.0,-99,0.0,1.0,3.0,48467.6711475
403151606,1.58835,7134.0,3.7219800000000003,121.9678195,6.577999999999999,7.36,,,334.3119423,-54.32141329999999,403151606 b,3.442774055,2974.012853,7789072207.0,5.93852466,0.3,29.64419999,2.3,26346.94895,0.546783848,1,79.52995651,0.082551666,2458486.83,1,0,4.0,3.0,9.0,8.0,14.0,13.0,Eclipse,3.0,8.0,13.0,0.0,1.0,3.0,197602.117125
470241788,1.08846,5950.0,1.1814799999999999,202.39512309999998,9.547,11.117,,,347.27976939999996,81.1059073,470241788 c,1.778350519,1854.9784940000002,4420930780.0,5.189529408,0.3,23.716267600000002,2.3,8856.84801,0.225346829,1,87.59942133,0.034374887,2458485.136,1,0,2.0,3.0,20.0,31.0,39.0,-99.0,Transit,2.0,20.0,39.0,0.0,1.0,2.0,44284.24005
168784942,1.13,5985.4,2.5824,187.74971159999998,8.601,9.887,-0.19,,63.01535868,-34.34009373,168784942 b,10.47344412,1518.140439,14598799396.0,10.3488884,0.3,76.18370213,2.3,21619.73116,0.7923380809999999,1,84.4058786,0.129394765,2458494.401,1,0,2.0,2.0,9.0,8.0,17.0,16.0,Eclipse,2.0,8.0,16.0,0.0,1.0,2.0,108098.6558
HATS-27,1.4175,6438.0,1.74,840.0,11.55,12.783,0.09,2.3,193.55253000000002,-46.58771862,HATS-27 b,4.6370379999999995,1693.459419,9146033174.0,16.45997489,0.3,168.44273280000002,2.3,15742.82152,0.36,1,87.3,0.4355,2457029.337,0,1,2.0,2.0,25.0,11.0,48.0,22.0,Eclipse,2.0,11.0,22.0,1.0,1.0,2.0,78714.1076
213006022,0.986049,5423.7,1.08179,109.43553370000001,8.753,10.370999999999999,-0.32,,10.23335279,-3.73545874,213006022 b,2.096561699,1557.034022,4773855222.0,3.64451092,0.3,13.18295073,2.3,7552.490776000001,0.556152868,1,84.97136213,0.059024959,2458486.54,1,0,2.0,8.0,24.0,-99.0,46.0,-99.0,Transit,2.0,24.0,46.0,0.0,1.0,2.0,37762.45388
29928623,1.0934,5964.0,1.08876,95.75522624,8.073,9.482000000000001,,,24.80931855,-17.59999325,29928623 b,2.438118808,1605.482245,5464212488.0,3.051045415,0.3,9.581476451,2.3,8282.360927,0.45339467899999997,1,86.39760002,0.047551787000000005,2458485.56,1,0,2.0,12.0,22.0,-99.0,42.0,-99.0,Transit,2.0,22.0,42.0,0.0,1.0,2.0,41411.804635
290756197,0.849012799,5074.0,0.8757459999999999,367.25300000000004,11.622,13.797,,,307.7585605,-37.68471393,290756197 b,8.565852678999999,840.5177667000002,11606905790.0,13.86953748,0.3,136.5980357,2.3,11608.88943,0.343759011,1,88.96637236,0.17972924399999998,2458489.9390000002,1,0,1.0,5.0,15.0,42.0,30.0,-99.0,Transit,1.0,15.0,30.0,1.0,1.0,1.0,29022.223574999996
311521283,1.06261,5975.0,2.19411,470.2143561000001,10.969000000000001,12.379000000000001,-0.31,,264.55744419999996,26.44958684,311521283 b,3.465839402,2040.41531,6842711596.0,10.94680516,0.3,83.44122990000001,2.3,18369.76653,0.503200464,1,83.5566497,0.096337705,2458486.787,1,0,2.0,1.0,21.0,10.0,41.0,19.0,Eclipse,1.0,10.0,19.0,0.0,1.0,1.0,45924.416325
372420452,1.2691299999999999,6369.0,2.161455,275.5046112,9.677999999999999,10.856,,,317.8728355,-66.30935375,372420452 b,6.067719943999999,1738.8738670000002,10545901282.0,9.952061679,0.3,71.50687098,2.3,8727.81399,0.93025914,1,82.37969558,0.076789026,2458489.192,1,0,2.0,3.0,24.0,20.0,48.0,40.0,Eclipse,3.0,20.0,40.0,0.0,1.0,3.0,65458.604925
173152591,1.360360895,6562.0,1.5086,523.816,10.860999999999999,12.584000000000001,,,257.0791335,-56.56286369,173152591 b,2.7896352280000003,1916.968789,6429062366.0,10.626617699999999,0.3,79.45690167,2.3,12148.62406,0.24207335800000002,1,87.73581837,0.002540775,2458485.055,1,0,2.0,2.0,21.0,14.0,41.0,29.0,Eclipse,2.0,14.0,29.0,0.0,1.0,2.0,60743.1203
273268698,0.891794815,5229.0,0.9269149999999999,353.1591939,9.146,11.66,,,320.6242274,-82.45368972,273268698 b,10.84858318,816.9334752000001,13811313276.0,13.68398997,0.3,126.8554881,2.3,12210.54926,0.480889464,1,88.71379132,0.060472871,2458489.652,1,0,1.0,6.0,15.0,-99.0,29.0,-99.0,Transit,1.0,15.0,29.0,1.0,1.0,1.0,30526.37315
111058824,0.9588979999999999,5478.0,1.41783,222.7871955,9.434,11.135,,,219.07653530000002,-5.471058172,111058824 b,3.290273823,1556.4838519999998,6387194563.0,7.482375293,0.3,43.98998354,2.3,13333.80301,0.298449668,1,87.35902874,0.01736103,2458486.477,1,0,1.0,2.0,14.0,15.0,27.0,31.0,Transit,1.0,14.0,27.0,0.0,1.0,1.0,33334.507525
29068958,1.076598896,5915.0,1.1891,398.015,10.794,12.324000000000002,,,117.81723590000001,47.40659516,29068958 b,2.041877804,1769.9525670000003,4829873861.0,8.527917789,0.3,55.16970477,2.3,4392.353027,0.88957331,1,81.23840819,0.164788097,2458485.315,1,0,3.0,4.0,49.0,41.0,-99.0,-99.0,Eclipse,4.0,41.0,-99,0.0,1.0,4.0,43923.53027
345471366,1.025585129,5740.0,1.11811,385.974,10.835,12.485,,,300.9334336,5.494966712,345471366 b,4.41896069,1298.0818769999998,7951248199.0,10.85900022,0.3,82.33889301,2.3,6673.5469060000005,0.827501653,1,85.35786143,0.00045126199999999996,2458486.44,1,0,2.0,4.0,27.0,33.0,-99.0,-99.0,Transit,2.0,27.0,-99,0.0,1.0,2.0,33367.73453
380533351,0.7912152090000001,4860.0,1.2234705,308.545,11.484000000000002,13.852,,,268.6332437,-64.22370776,380533351 b,3.7223916710000005,1271.139322,6504454808.0,10.29686606,0.3,75.57058893,2.3,5019.572294,0.927106924,1,83.03361031,0.00550394,2458487.634,1,0,3.0,4.0,40.0,36.0,-99.0,-99.0,Eclipse,4.0,36.0,-99,0.0,1.0,4.0,50195.72293999999
331943891,1.19244,6371.0,2.95644,601.9650899000001,10.585999999999999,11.782,-0.65,,148.6155076,59.16875663,331943891 b,3.007650571,2597.328323,6469366333.0,11.8274069,0.3,94.95804366,2.3,26027.893480000002,0.141017395,1,87.43108169,0.015977848,2458487.339,1,0,2.0,1.0,21.0,7.0,41.0,14.0,Eclipse,1.0,7.0,14.0,0.0,1.0,1.0,65069.733700000004
38688434,1.18747,6194.0,1.0174,84.02505208,7.92,9.389,,,58.03410596,-6.244115183,38688434 b,11.63409674,944.3195844,15919422504.0,3.8943245689999997,0.3,14.76644073,2.3,14059.888169999998,0.150593143,1,89.61647151,0.414022027,2458496.005,1,0,2.0,35.0,13.0,-99.0,26.0,-99.0,Transit,2.0,13.0,26.0,0.0,1.0,2.0,70299.44084999998
91248261,1.11343,6018.0,3.88509,670.5437019999999,9.546,11.055,,,278.0051792,-46.69973795,91248261 b,7.080281696,2138.497041,11189722352.0,16.73724952,0.3,464.6798415,2.3,45695.70693,0.235804808,1,86.73566917,0.030022708,2458484.673,1,0,11.0,1.0,-99.0,4.0,-99.0,8.0,Eclipse,1.0,4.0,8.0,0.0,1.0,1.0,114239.267325
153990952,1.0165,5705.0,1.4242785,76.74474221,7.952999999999999,9.583,,,204.50264909999999,66.88650244,153990952 b,36.92703424,718.627217,32646006308.0,6.034711258,0.3,30.46324455,2.3,30584.956580000002,0.122206295,1,89.78753657,0.042578239000000004,2458505.856,1,0,2.0,-99.0,7.0,-99.0,12.0,-99.0,Transit,2.0,7.0,12.0,0.0,1.0,2.0,152924.78290000002
290244882,1.14943,5782.0,1.2229299999999999,76.65706325,7.584,8.84,,,234.16958599999998,-42.13071496,290244882 b,2.493622806,1623.696316,5640002935.0,2.8148462860000003,0.3,8.398197322,2.3,10197.54112,0.166751751,1,88.55900253,0.090961725,2458486.193,1,0,2.0,12.0,19.0,-99.0,36.0,-99.0,Transit,2.0,19.0,36.0,0.0,1.0,2.0,50987.7056
23748129,0.414,3565.0,0.3925,78.39259,9.493,13.77,,,208.44391000000002,38.073204,23748129 b,2.68263445,698.7602417,4213138717.0,3.101161409,0.1,9.811163658,2.3,3743.5305869999997,0.621889531,1,87.69065134,0.005053363,2458486.175,1,0,3.0,-99.0,50.0,-99.0,-99.0,-99.0,Transit,3.0,50.0,-99,1.0,1.0,3.0,28076.4794025
281814965,0.849012799,5074.0,0.8757459999999999,208.622,10.432,12.487,,,14.29701246,-59.83393948,281814965 b,4.073753182,1076.809456,7071841755.0,6.719393404,0.3,36.65430053,2.3,9084.017901000001,0.337307664,1,88.3352167,0.00477526,2458485.547,1,0,2.0,7.0,21.0,-99.0,41.0,-99.0,Transit,2.0,21.0,41.0,0.0,1.0,2.0,45420.089505
14197599,1.2160179309999999,5833.99,2.33889,347.43300000000005,10.929,12.485999999999999,0.14488900000000002,,104.0401251,58.56432724,14197599 b,6.652111015,1618.3682390000001,11053953458.0,11.91373175,0.3,96.15300339,2.3,26625.532069999997,0.148153604,1,88.75070914,0.014131965,2458485.313,1,0,1.0,1.0,12.0,7.0,23.0,14.0,Eclipse,1.0,7.0,14.0,0.0,1.0,1.0,66563.830175
WASP-144,0.81,5075.0,0.81,358.72,10.897,12.9,0.18,4.605,320.762689,-40.04838818,WASP-144 b,2.2783152,1267.096556,4725729487.0,9.327319102,0.3,139.8392498,2.3,6670.544935,0.45,1,86.9,0.0,2457157.275,0,1,7.0,3.0,-99.0,28.0,-99.0,-99.0,Eclipse,3.0,28.0,-99,1.0,1.0,3.0,50029.08701250001
279225873,0.221,3246.0,0.24600000000000002,48.8376,9.44,14.722999999999999,,,52.1092576,-5.626839392999999,279225873 c,10.26173916,357.5853716,8359418190.0,2.769645148,0.1,8.149378992,2.3,5661.594874,0.19825490699999998,1,89.7675075,0.162690353,2458493.379,1,0,2.0,-99.0,33.0,-99.0,-99.0,-99.0,Transit,2.0,33.0,-99,1.0,1.0,2.0,28307.974370000004
22939756,1.036304108,5780.0,1.1336899999999999,282.033,10.306,11.949000000000002,,,109.1150712,-36.57123295,22939756 b,8.134839332,1072.080492,11984678077.0,9.785413341,0.3,69.55537864,2.3,12899.19729,0.481666893,1,88.18401517,0.020480464,2458487.18,1,0,1.0,4.0,15.0,37.0,29.0,-99.0,Transit,1.0,15.0,29.0,0.0,1.0,1.0,32247.993225
219986559,1.11769,6029.0,1.8097349999999999,306.9960938,10.365,11.725,,,29.89128353,-53.41263904,219986559 b,3.591248725,1832.3171559999998,7125829468.0,8.769213425,0.3,57.91967097,2.3,8910.771605,0.8597181779999999,1,81.26538172,0.00753408,2458486.364,1,0,2.0,3.0,28.0,21.0,-99.0,42.0,Eclipse,3.0,21.0,42.0,0.0,1.0,3.0,66830.78703749999
457652326,1.41899022,6694.0,1.56974,403.48400000000004,10.205,11.955,,,217.9928743,-50.43252757,457652326 b,8.50810712,1365.867635,13712387577.0,12.91175096,0.3,110.80496609999999,2.3,10707.65186,0.818327501,1,86.26428012,0.004693235,2458486.7290000003,1,0,1.0,2.0,18.0,20.0,35.0,40.0,Transit,1.0,18.0,35.0,0.0,1.0,1.0,26769.12965
71597658,1.5219561240000001,6954.0,1.6752599999999997,790.688,11.276,12.19,,,322.7656217,-8.006926112999999,71597658 b,5.865211005,1640.076681,10953538805.0,16.14444626,0.3,396.52937169999996,2.3,12924.58617,0.657734127,1,85.98802829,0.010909208,2458485.431,1,0,9.0,2.0,-99.0,15.0,-99.0,29.0,Eclipse,2.0,15.0,29.0,0.0,1.0,2.0,64622.930850000004
146346698,1.41301,6680.0,1.32282,118.5207233,7.978,9.042,,,74.44852671,-18.47231521,146346698 b,22.18844588,909.6554620999999,25943644298.0,5.97020864,0.3,29.89496325,2.3,8726.971633,0.915078995,1,88.14035788,0.120528646,2458488.9469999997,1,0,2.0,41.0,22.0,-99.0,43.0,-99.0,Transit,2.0,22.0,43.0,0.0,1.0,2.0,43634.858165
172621936,0.89317,5090.5,3.80935,269.3588143,7.971,10.103,-0.245,,100.86441690000001,-26.01664654,172621936 b,15.89625115,1419.107235,17826763357.0,14.90900542,0.3,254.49932689999997,2.3,17061.64662,0.964906901,1,81.75504175,0.003344909,2458489.958,1,0,10.0,2.0,-99.0,11.0,-99.0,22.0,Eclipse,2.0,11.0,22.0,0.0,1.0,2.0,85308.2331
9905178,1.23829,6304.0,1.07507,102.45132149999999,8.195,9.515,,,110.5440935,41.10939103,9905178 b,4.6884635,1328.221774,8807631337.0,3.537735659,0.3,12.506136,2.3,7997.5678290000005,0.6827983129999999,1,86.67693892,0.0031918759999999997,2458487.871,1,0,2.0,19.0,24.0,-99.0,47.0,-99.0,Transit,2.0,24.0,47.0,0.0,1.0,2.0,39987.839145000005
27897593,0.8915200000000001,5228.0,0.78971,138.893204,9.744,11.655999999999999,,,279.0402748,30.71006573,27897593 b,24.99173347,607.8803899000001,24088287744.0,6.975657099999999,0.1,38.97149677,2.3,15671.83875,0.004362522,1,89.99430067,0.064560928,2458503.539,1,0,1.0,-99.0,12.0,-99.0,24.0,-99.0,Transit,1.0,12.0,24.0,0.0,1.0,1.0,39179.596875
89834070,0.725245829,4588.0,0.753783,150.393,10.218,13.42,,,204.1811875,-59.27519042,89834070 b,3.600914698,966.2986091,6180186989.0,5.270233465,0.3,24.35500088,2.3,8373.306228,0.08092044799999999,1,89.60669345,0.20715506600000003,2458486.108,1,0,2.0,13.0,23.0,-99.0,45.0,-99.0,Transit,2.0,23.0,45.0,0.0,1.0,2.0,41866.53114
103444222,1.4561899999999999,6784.0,1.87145,500.22551669999996,10.370999999999999,11.639000000000001,,,66.644322,74.94893581,103444222 b,2.6695843999999997,2214.6613230000003,6386551694.0,9.967353236000001,0.3,71.68709077,2.3,12158.54456,0.5828653,1,83.17768937,0.041262226,2458485.819,1,0,2.0,2.0,25.0,15.0,49.0,31.0,Eclipse,2.0,15.0,31.0,0.0,1.0,2.0,60792.7228
12359292,0.9767,5545.67,0.962742,40.31479366,6.553999999999999,,,,0.924186891,-28.39678508,12359292 b,3.116076581,1318.143433,6197603535.0,1.6965311019999998,0.3,3.57142418,2.3,5402.6989619999995,0.8121038140000001,1,84.96637049,0.004845810999999999,2458485.712,1,0,4.0,-99.0,37.0,-99.0,-99.0,-99.0,Transit,4.0,37.0,-99,0.0,1.0,4.0,54026.98961999999
175493503,1.3402988040000001,6332.8,1.60017,223.635,9.265,10.527000000000001,0.09,,218.939142,-2.457124187,175493503 b,4.8053929360000005,1593.37814,9192870174.0,7.540126602999999,0.3,44.57635029,2.3,13049.93784,0.57855969,1,85.98353782,0.194361757,2458488.529,1,0,1.0,3.0,15.0,21.0,29.0,42.0,Transit,1.0,15.0,29.0,0.0,1.0,1.0,32624.8446
18846631,1.2321799999999998,6291.0,2.49825,294.543893,9.52,10.715,,,177.0245017,37.26122683,18846631 b,12.30880171,1465.896392,16734004517.0,13.03389613,0.3,112.84088009999999,2.3,25246.66459,0.6957670490000001,1,85.85711253,0.222681978,2458491.794,1,0,1.0,1.0,9.0,8.0,18.0,15.0,Eclipse,1.0,8.0,15.0,0.0,1.0,1.0,63116.661475
193220820,1.4318691280000002,5754.4,2.86742,192.30599999999998,9.169,10.694,,,157.92572030000002,-23.92147266,193220820 b,3.539289886,2122.623803,7664370872.0,7.586211395,0.3,45.0442633,2.3,25324.895109999998,0.015063403000000001,1,89.77542378,0.063469227,2458485.193,1,0,2.0,2.0,12.0,8.0,23.0,15.0,Eclipse,2.0,8.0,15.0,0.0,1.0,2.0,126624.47554999999
303553151,0.905790896,5280.0,1.417593,236.357,10.415999999999999,12.474,,,256.91025460000003,-65.740666,303553151 b,4.116756718,1405.410639,7276861327.0,8.462774512000001,0.3,54.42728849,2.3,14611.698690000001,0.304490152,1,87.63555755,0.025566328,2458485.554,1,0,1.0,2.0,13.0,15.0,26.0,29.0,Transit,1.0,13.0,26.0,0.0,1.0,1.0,36529.246725000005
31305113,1.10212,5988.0,1.8461599999999998,259.9849112,9.081,10.413,,,82.91308453,-24.7589566,31305113 b,2.610122752,2049.153989,5733435035.0,7.277084631,0.3,41.90560457,2.3,10043.2891,0.78083828,1,79.92885177,0.005915079,2458486.168,1,0,2.0,2.0,24.0,19.0,47.0,38.0,Eclipse,2.0,19.0,38.0,0.0,1.0,2.0,50216.4455
169903854,1.461801203,6798.0,1.61399,498.8390738,10.655999999999999,11.712,,,120.6919321,-11.89413253,169903854 b,1.9955008509999999,2269.426641,5266984372.0,9.045296974,0.3,61.07220935,2.3,11590.756370000001,0.134175762,1,88.36130982,0.00260446,2458486.086,1,0,2.0,2.0,24.0,17.0,48.0,33.0,Eclipse,2.0,17.0,33.0,0.0,1.0,2.0,57953.78185000001
436247815,1.05447,5816.0,1.4875515,104.4264795,8.506,9.935,0.01,,84.31827824,6.696452861,436247815 b,17.25517328,958.9549021,19900115906.0,6.0367607439999995,0.3,30.48177648,2.3,16020.70204,0.760488458,1,87.73406729,0.018064436,2458496.011,1,0,2.0,17.0,13.0,-99.0,24.0,-99.0,Transit,2.0,13.0,24.0,0.0,1.0,2.0,80103.5102
HATS-22,0.7595,4803.0,0.6895,207.9,10.942,13.4575,0.0,4.6,174.0090267,-29.57193379,HATS-22 b,4.7228124000000005,877.0845365,7519824456.0,10.45757071,0.3,870.8171467,2.3,6992.747724,0.536,1,87.96,0.079,2457078.58,0,1,-99.0,3.0,-99.0,29.0,-99.0,-99.0,Eclipse,3.0,29.0,-99,1.0,1.0,3.0,52445.60793
320708958,1.53315,6984.0,1.67095,535.5756044,10.722000000000001,11.863,,,205.6220395,-64.85878699,320708958 b,4.965174117,1736.8418809999998,9826130269.0,12.28806287,0.3,101.4352315,2.3,16030.2415,0.12172154,1,89.175125,0.030362378,2458487.929,1,0,1.0,2.0,16.0,12.0,31.0,24.0,Eclipse,2.0,12.0,24.0,0.0,1.0,2.0,80151.2075
9134886,1.52121,6952.0,1.4376,158.3799803,8.422,9.663,,,67.5709127,55.50313408,9134886 b,1.807090115,2248.988616,4995905834.0,3.9321438669999997,0.3,15.00616534,2.3,8189.832273999999,0.567476489,1,83.47869449999999,0.015086772,2458485.086,1,0,2.0,6.0,24.0,-99.0,47.0,-99.0,Transit,2.0,24.0,47.0,0.0,1.0,2.0,40949.161369999994
158703520,1.007850953,5671.0,1.637685,256.37,10.265,11.956,,,269.20464469999996,27.78693315,158703520 b,7.460857471000001,1307.261468,11208717213.0,10.35086981,0.3,76.20705418,2.3,16740.05176,0.596198048,1,86.52659189,0.054450424000000004,2458487.5209999997,1,0,1.0,2.0,11.0,13.0,23.0,27.0,Transit,1.0,11.0,23.0,0.0,1.0,1.0,41850.1294
38630296,1.2767600000000001,6009.93,1.36137,73.87952940000001,7.247000000000001,8.435,-0.0513055,,57.51866688,-11.14029329,38630296 b,8.786491887,1149.875215,13525232646.0,3.805549145,0.3,14.20372129,2.3,12422.15013,0.678806253,1,87.27626020000001,0.178377946,2458491.458,1,0,2.0,24.0,16.0,-99.0,31.0,-99.0,Transit,2.0,16.0,31.0,0.0,1.0,2.0,62110.75065
87651997,1.42911,6718.0,1.717575,324.2720879,10.45,11.364,,,303.2444559,16.45067571,87651997 b,14.51835137,1198.4807720000001,19627488631.0,12.79967638,0.3,109.0506249,2.3,24099.66451,0.12863665800000001,1,89.55141482,0.017427819,2458486.299,1,0,1.0,2.0,8.0,13.0,16.0,27.0,Transit,1.0,8.0,16.0,0.0,1.0,1.0,60249.161275
166802825,1.0165,5724.7,2.9136,291.37267010000005,9.273,10.877,0.06,,39.13091641,-53.68682925,166802825 b,4.188083872,2130.727625,7649106148.0,9.20799417,0.3,62.93703483,2.3,29936.10185,0.19371475600000002,1,87.05830579,0.00444944,2458486.5409999997,1,0,2.0,1.0,14.0,7.0,27.0,13.0,Eclipse,1.0,7.0,13.0,0.0,1.0,1.0,74840.254625
267606903,1.0701200000000002,5895.0,2.489,398.2124923,9.406,10.982000000000001,,,114.3778933,-49.4007935,267606903 b,1.935042648,2600.8217649999997,4650530542.0,8.368420402,0.3,53.35196604,2.3,19520.23295,0.170340534,1,86.36456312,0.006130239,2458485.176,1,0,2.0,1.0,24.0,10.0,46.0,20.0,Eclipse,1.0,10.0,20.0,0.0,1.0,1.0,48800.582375000005
11569594,0.925916,5354.0,1.3028475,134.4777955,9.441,11.29,,,19.96611023,-28.80852144,11569594 b,4.1289442560000005,1359.878626,7344820545.0,5.202170634,0.3,23.81631674,2.3,8892.010672,0.772741755,1,84.52944239,0.156608714,2458487.741,1,0,2.0,7.0,22.0,-99.0,44.0,-99.0,Transit,2.0,22.0,44.0,0.0,1.0,2.0,44460.053360000005
133437950,0.8517698890000001,5084.0,0.8788450000000001,269.256,10.948,13.043,,,149.82296200000002,-49.868668,133437950 b,3.747103728,1110.774735,6695801204.0,7.887835817000001,0.3,48.10674845,2.3,5299.47805,0.8262330859999999,1,85.67436652,0.04309212900000001,2458487.394,1,0,2.0,9.0,37.0,-99.0,-99.0,-99.0,Transit,2.0,37.0,-99,1.0,1.0,2.0,26497.390249999997
WASP-158,1.38,6350.0,1.39,532.92,10.880999999999998,12.1,0.24,1.815,4.146083173,-10.97640296,WASP-158 b,3.656333,1623.189746,7736683608.0,11.74144875,0.3,886.7079705,2.3,11904.55394,0.32,1,87.7,0.0,2457619.92,0,1,-99.0,2.0,-99.0,17.0,-99.0,33.0,Eclipse,2.0,17.0,33.0,0.0,1.0,2.0,59522.7697
34651613,0.913708014,5309.0,1.433397,241.604,10.307,12.565999999999999,,,95.82642666,-15.445775400000002,34651613 b,5.665421599999999,1275.656993,9029324900.0,9.284729400000002,0.3,63.81656942,2.3,8046.372398,0.8838739859999999,1,84.39961226,0.027721961,2458487.671,1,0,2.0,3.0,25.0,30.0,49.0,-99.0,Transit,2.0,25.0,49.0,0.0,1.0,2.0,40231.861990000005
387241527,1.03494,5775.0,4.151715,212.76519649999997,7.8389999999999995,9.487,,,310.2973392,-62.69636671,387241527 b,2.215650214,3162.977387,5033504989.0,6.791800037000001,0.3,37.30901823,2.3,32934.90228,0.335117772,1,78.91613061,0.06799901900000001,2458484.891,1,0,4.0,2.0,16.0,7.0,29.0,12.0,Eclipse,2.0,7.0,12.0,0.0,1.0,2.0,164674.51140000002
Kepler-7,1.3466666669999998,5964.333333,1.983333333,907.0,11.535,,0.10666666699999999,3.5,288.5824247,41.089761100000004,Kepler-7 b,4.885513067,1648.221835,9309466699.0,17.76214179,0.32,139.2036169,2.3,16495.71522,0.5599,1,85.17366667,0.1,2454967.277,0,1,1.0,2.0,17.0,12.0,34.0,24.0,Eclipse,2.0,12.0,24.0,1.0,1.0,2.0,82478.57609999999
1683060,1.389839123,6627.0,2.3091150000000003,526.827,11.032,12.675999999999998,,,132.4358801,-28.50773568,1683060 b,6.328315977999999,1816.3499989999998,11179222360.0,13.27374057,0.3,116.838604,2.3,23372.13215,0.355222662,1,87.07485046,0.094108951,2458485.7290000003,1,0,1.0,1.0,16.0,9.0,32.0,17.0,Eclipse,1.0,9.0,17.0,0.0,1.0,1.0,58430.330375000005
452789122,1.196070173,6213.0,1.3315700000000001,286.532,9.935,11.857999999999999,,,68.74325861,4.731949779,452789122 b,4.177881716,1522.726099,8062213473.0,8.072401743,0.3,49.98070284,2.3,9508.962273000001,0.693511312,1,85.43071272,0.037942352,2458484.502,1,0,2.0,3.0,21.0,30.0,42.0,-99.0,Transit,2.0,21.0,42.0,0.0,1.0,2.0,47544.811365
144915835,1.21862,6256.9,1.50153,176.3998091,8.66,9.991,-0.73,,192.9512143,-36.06696734,144915835 b,3.6755580389999998,1694.170061,7448513403.0,5.578627699,0.3,26.79579094,2.3,4996.757468,0.93578874,1,82.4608751,0.021618256000000002,2458485.614,1,0,3.0,9.0,41.0,-99.0,-99.0,-99.0,Transit,3.0,41.0,-99,0.0,1.0,3.0,37475.68101
157343567,1.37953,6604.0,1.85218,435.04558049999997,10.127,11.498,,,106.12225169999999,-37.3205118,157343567 b,10.43649314,1373.805333,15566038165.0,14.60625164,0.3,219.6938295,2.3,19088.39686,0.595160172,1,87.17681411,0.015695116000000002,2458490.429,1,0,2.0,2.0,30.0,11.0,-99.0,21.0,Eclipse,2.0,11.0,21.0,0.0,1.0,2.0,95441.98430000001
K2-140,0.98,5645.0,1.025,346.3,10.995,12.612,0.115,9.8,188.137422,-9.607570009,K2-140 b,6.569184,1079.114806,10201114511.0,12.63577405,0.3,295.5693235,2.3,12156.735270000001,0.27,1,88.3,0.12,2457588.285,0,1,5.0,2.0,-99.0,16.0,-99.0,33.0,Eclipse,2.0,16.0,33.0,0.0,1.0,2.0,60783.67635000001
41045392,1.03795,5786.0,1.94835,163.72121909999998,9.019,11.369000000000002,,,255.6632952,-10.87154226,41045392 b,8.200539637,1402.765129,12055495880.0,7.697548469,0.3,46.17470272,2.3,23667.445,0.35831580700000004,1,87.69171136,0.032093784,2458484.977,1,0,1.0,3.0,9.0,14.0,17.0,27.0,Transit,1.0,9.0,17.0,0.0,1.0,1.0,59168.6125
321025182,1.245374814,6319.0,1.38601,426.833,10.713,12.588,,,277.9944255,6.319869494,321025182 b,14.27259321,1042.070628,18535313303.0,17.61790111,0.3,565.9222326,2.3,19168.63017,0.343975186,1,88.97495844,0.012166186,2458485.735,1,0,4.0,2.0,-99.0,11.0,-99.0,21.0,Eclipse,2.0,11.0,21.0,0.0,1.0,2.0,95843.15085
100550790,1.4912100000000001,6873.0,1.7442799999999998,294.5699227,9.314,10.261,,,292.8473263,-10.89048601,100550790 b,9.046654568,1436.432538,14523443097.0,10.19261943,0.3,74.34198243,2.3,18380.3348,0.466714051,1,87.76574714,0.071021627,2458492.351,1,0,1.0,2.0,11.0,16.0,22.0,32.0,Transit,1.0,11.0,22.0,0.0,1.0,1.0,45950.837
201563847,0.9777170000000001,5712.0,1.1723299999999999,272.6555983,10.407,12.05,-0.02,,284.93631139999997,-55.53662591,201563847 b,4.178496182,1358.3787140000002,7539034113.0,7.934729261,0.3,48.58287195,2.3,7781.216839,0.779761715,1,85.16232178,0.023774766,2458485.673,1,0,2.0,5.0,26.0,42.0,-99.0,-99.0,Transit,2.0,26.0,-99,0.0,1.0,2.0,38906.084194999996
