Star Name,Star Mass [Ms],Star Temperature [K],Star Radius [Rs],Star Distance [pc],Star log(g),Star H Mag,Star J Mag,Star K Mag,Star V Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star T Mag,Star Metallicity,Star RA,Star Dec,Planet Name,Planet Radius [Re],Planet Radius [Rj],Planet Mass [Me],Planet Mass [Mj],Planet Period [days],Planet Temperature [K],Planet Semi-major Axis [m],Planet Albedo,Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,FGS1_Flag,FGS2_Flag,FGS_Flag,Tier 1 Transits,Tier 1 Eclipses,Tier 2 Transits,Tier 2 Eclipses,Tier 3 Transits,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,Max Tier
2142.01,0.4688,3472,0.363966,27.7525,4.86042,9.038,9.61,8.787,13.278,8.637,8.504,8.397,11.0768,0,267.046624,15.980109,2142.01,1.5550304,0.138730759,3.122973088,0.009825972,9.3004351,401.173286,10058298178,0.1,2.3,8463.62232,0.5,1,0,0,0,4,22707,42,132897,82,324179,Transit,4,42,82,1
2145.01,1.17625,6202,2.78111,224.731,3.62554,7.81,8.021,7.761,9.07,7.706,7.745,7.717,8.55942,0,263.758075,40.695043,2145.01,12.1819,1.086798193,99.86514723,0.314210892,10.2611053,1544.404213,14593375896,0.3,2.3,26402.4,0.5,1,0,0,0,2,1,7,6,14,10,Eclipse,1,6,10,2
2147.01,1.121875,6115,1.33633,282.108,4.24693,9.88,10.131,9.835,11.098,9.764,9.789,9.729,10.7047,0,155.641594,83.083724,2147.01,10.15497,0.905967299,73.89826225,0.232509935,26.2049782,778.3401396,26838844824,0.3,2.3,21108.71628,0.5,1,0,0,0,2,31,19,214,37,401,Transit,2,19,37,2
2155.01,1.14,6144,1.74219,416.077,4.02406,10.158,10.417,10.097,11.728,10.082,10.105,10.088,10.9939,0,5.800269,84.452839,2155.01,10.8811,0.97074839,82.61634213,0.259940082,3.7246883,1706.421438,7348883585,0.3,2.3,11080.8,0.5,1,0,0,0,2,2,23,16,46,33,Eclipse,2,16,33,2
2158.01,0.83914,5389,1.49636,198.473,4.05881,9.172,9.469,9.071,10.887,9.025,9.076,8.993,10.1669,0,276.810053,20.526887,2158.01,10.7988,0.963406063,81.58311636,0.25668919,8.6007557,1104.442408,11592105986,0.3,2.3,11894.4,0.5,1,0,0,0,1,2,10,17,20,34,Transit,1,10,20,2
2159.01,1.011,5844,1.40781,294.398,4.16217,9.882,10.213,9.824,11.796,9.781,9.806,9.692,10.8595,0,264.45404,47.230289,2159.01,13.5943,1.212804297,124.0679884,0.390361547,10.0509704,1069.192309,13685127311,0.3,2.3,22064.4,0.5,1,0,0,0,1,1,6,11,12,21,Transit,1,6,12,2
2157.01,0.9648,5756,0.934673,178.43,4.50958,9.711,10.067,9.657,11.331,9.627,9.667,9.581,10.7033,0,261.71771,25.84927,2157.01,15.0361,1.341433299,269.1105072,0.846716346,8.4249043,917.1862726,11977942114,0.3,2.3,8319.6,0.5,1,0,0,0,1,1,9,7,18,13,Eclipse,1,7,13,2
2169.01,1.164375,6183,1.80614,351.487,3.99755,9.734,10.008,9.669,11.16,9.647,9.671,9.636,10.5527,0,279.170112,23.258619,2169.01,10.4375,0.931172981,77.2280408,0.24298659,8.2148505,1338.528755,12539797625,0.3,2.3,13820.4,0.5,1,0,0,0,2,5,25,37,49,73,Transit,2,25,49,1
2173.01,1.00725,5829,1.05926,185.849,4.40925,9.611,9.906,9.527,11.124,9.479,9.527,9.477,10.4929,0,145.799111,87.86853,2173.01,3.20704,0.286113437,10.40996043,0.032753398,0.6857,2265.318122,2282066623,0.3,2.3,3024,0.5,1,0,0,0,6,19,87,171,174,342,Transit,6,87,174,1
2171.01,1.348,6528,1.49203,420.268,4.5,10.276,10.42,10.228,11.3,10.204,10.22,10.183,10.8181,0,270.898715,38.073512,2171.01,13.9111,1.241067349,139.8483581,0.440012142,1.78166,2086.317743,4753056513,0.3,2.3,9954,0.5,1,0,0,0,1,1,8,3,16,5,Eclipse,1,3,5,2
2174.01,1.093125,6069,1.33284,262.427,4.24312,9.635,9.933,9.598,10.868,9.518,9.546,9.508,10.5817,0,268.823955,40.167475,2174.01,4.21067,0.375651462,16.77165472,0.052769527,2.9601848,1602.838211,6217688386,0.3,2.3,7250.4,0.5,1,0,0,0,8,40,111,315,222,653,Transit,8,111,222,1
218.01,0.3796,3249,0.284538,52.3428,4.94322,11.09,11.675,10.826,16.445,10.687,10.497,10.344,13.3292,0,58.422001,-68.738628,218.01,0.4389522,0.03916076,0.060091052,0.000189068,0.4384462,893.7749215,1223430779,0.3,2.3,1901.27772,0.5,1,1,0,1,6,21497,87,182641,174,371004,Transit,6,87,174,1
2181.01,0.88724,5574,0.914451,322.09,4.50874,11.199,11.51,11.106,12.779,11.053,11.096,11.04,12.1625,0,270.558091,63.54963,2181.01,4.97002,0.443396248,21.97895762,0.069153534,8.379057,892.5037925,11605671180,0.3,2.3,10436.4,0.5,1,0,0,0,9,281,137,2251,273,4621,Transit,9,137,273,1
2185.01,0.8836,5560,1.08637,493.871,4.35734,11.773,12.065,11.669,13.377,11.632,11.662,11.38,12.7421,0,314.576665,-40.268633,2185.01,10.1239555,0.903200366,73.53273853,0.231359869,7.2147718,1020.661287,10489628219,0.3,2.3,14453.19144,0.5,1,1,0,1,3,22,43,163,86,311,Transit,3,43,86,1
2186.01,0.9496,5737,1.37148,771.822,4.17229,12.144,12.43,12.049,13.71,12.049,12.085,12.102,13.0654,0,357.002336,-68.487698,2186.01,14.5380256,1.296998001,211.850356,0.666555763,4.4765244,1370.810029,7816290046,0.3,2.3,10778.96592,0.5,1,1,0,1,9,7,131,50,260,100,Eclipse,7,50,100,1
2187.01,1.02175,5887,1.13756,587.277,4.3555,11.903,12.281,11.901,13.778,11.745,11.78,11.638,13.0769,0,96.940806,-79.409779,2187.01,12.683,1.131503417,107.313891,0.337647261,2.7492277,1488.863789,5786933391,0.3,2.3,6076.8,0.5,1,1,0,1,3,5,41,39,81,79,Eclipse,5,39,79,1
2188.01,0.997216,5796.52,1.36818,780.137,4.18282,12.184,12.471,12.145,13.634,12.103,12.13,12.516,13.0943,0,347.94394,-69.85417,2188.01,14.5594188,1.298906578,214.3097834,0.674293987,3.7348347,1457.533044,7041045166,0.3,2.3,8853.79896,0.5,1,1,0,1,10,7,142,48,284,96,Eclipse,7,48,96,1
2190.01,0.91116,5666,1.55227,677.662,4.06045,11.596,11.953,11.573,13.233,11.502,11.535,11.348,12.5965,0,311.751171,-38.670656,2190.01,19.6031197,1.748876207,794.1490131,2.498672229,5.3153476,1369.573438,8644617662,0.3,2.3,15649.4016,0.5,1,0,0,0,13,1,182,8,362,16,Eclipse,1,8,16,2
2191.01,1.02475,5899,1.13908,596.389,4.35435,11.95,12.246,11.913,13.442,11.856,11.902,11.917,12.8641,0,313.40292,-36.821547,2191.01,15.3487909,1.369329761,305.0584062,0.959821085,4.0115394,1315.579066,7452005117,0.3,2.3,8167.13388,0.5,1,1,0,1,7,4,104,25,207,50,Eclipse,4,25,50,1
2189.01,0.79936,5236,1.00254,542.659,4.38525,12.256,12.661,12.166,14.229,12.129,12.193,12.354,13.458,0,34.085419,-78.70071,2189.01,11.8291968,1.055332067,94.98282052,0.298849375,4.4343998,1104.290312,7333824205,0.3,2.3,10180.8648,0.5,1,1,0,1,3,13,43,83,86,166,Transit,3,43,86,1
2194.01,0.7192,4669,0.690927,19.5711,4.62844,6.013,6.534,5.869,8.42,5.857277929,5.74806291,5.593940988,7.4259,0,299.156339,-31.335181,2194.01,1.9570353,0.174595295,4.504447676,0.014172577,15.3365954,585.8362757,16191819753,0.1,2.3,12059.76492,0.5,1,0,0,0,5,1687,13,2882,22,5617,Transit,5,13,22,2
2192.01,0.8287998,5349.23,1.12916,426.477,4.29634,11.467,11.826,11.368,13.283,11.323,11.374,11.295,12.5625,0,353.281713,-76.819155,2192.01,11.4776098,1.023965522,90.11594491,0.283536471,6.2643562,1060.644994,9345315536,0.3,2.3,13480.52832,0.5,1,0,0,0,2,7,24,59,49,109,Transit,2,24,49,1
2196.01,0.9424,5728,1.02917,259.947,4.4217,10.452,10.743,10.346,12.297,10.326,10.344,10.405,11.3643,0,312.340074,-70.485072,2196.01,3.5030245,0.312519451,12.2861129,0.038656434,1.1953968,1843.478651,3233053906,0.3,2.3,5670.82548,0.5,1,0,0,0,8,34,113,282,225,563,Transit,8,113,225,1
2195.01,0.81496,5296,0.933443,174.267,4.45693,9.865,10.254,9.8,11.398,9.634,9.694,9.592,10.9916,0,34.840097,-72.708894,2195.01,8.917885,0.795601778,59.61403152,0.187566719,4.1645693,1097.018416,7078674687,0.3,2.3,7307.40024,0.5,1,0,0,0,1,2,8,20,17,40,Transit,1,8,17,2
2200.01,0.772666667,5070,0.826247,251.245,4.53327,11.018,11.489,10.958,13.085,10.906,10.969,10.999,12.3181,0,98.783507,-72.456778,2200.01,7.18912,0.64137143,41.01247272,0.12903967,2.9360281,1120.071109,5508465811,0.3,2.3,7624.8,0.5,1,0,0,0,2,9,24,76,49,148,Transit,2,24,49,1
2203.01,1.265,6344,1.44638,701.717,4.21787,11.581,11.834,11.527,12.836,11.546,11.551,11.185,12.3775,0,325.104572,-54.034226,2203.01,20.0727443,1.790773379,848.1384886,2.668542116,3.05631,1685.355839,6668398895,0.3,2.3,11055.01392,0.5,1,0,0,0,10,1,144,5,286,9,Eclipse,1,5,9,2
2207.01,1.14125,6146,1.55738,373.345,4.12146,10.201,10.438,10.133,11.316,10.091,10.149,10.191,10.9651,0,307.596693,-44.887618,2207.01,11.0757082,0.988110201,85.05952811,0.267627205,8.0016656,1250.549945,12239781248,0.3,2.3,16418.79252,0.5,1,0,0,0,1,4,18,30,35,60,Transit,1,18,35,2
2210.01,0.85032,5432,0.836244,483.235,4.57113,12.273,12.66,12.237,14.303,12.181,12.2,12.119,13.4669,0,347.462945,-79.699998,2210.01,11.7338065,1.046821899,93.66237145,0.294694777,12.7862335,727.583954,15166394423,0.3,2.3,16744.95432,0.5,1,1,0,1,2,74,34,556,67,1110,Transit,2,34,67,1
2209.01,0.91584,5684,1.21438,626.478,4.27368,12.063,12.485,12.008,14.159,11.901,11.935,11.74,13.3304,0,111.442356,-77.776659,2209.01,13.6350253,1.216437572,125.3337014,0.394343925,3.4391152,1403.828268,6477848882,0.3,2.3,12101.72076,0.5,1,1,0,1,2,3,28,24,56,48,Eclipse,3,24,48,1
2211.01,0.80378,5253,0.834386,70.2932,4.54958,8.136,8.523,8.088,10,7.973,8.043,8.03,9.2551,0,308.539086,-29.672613,2211.01,1.666703,0.148693538,3.476891469,0.010939524,3.0911721,1138.837513,5776360851,0.3,2.3,7097.32764,0.5,1,0,0,0,9,240,84,1489,167,2993,Transit,9,84,167,1
2212.01,0.79884,5234,0.920804,324.412,4.45912,11.279,11.646,11.19,13.161,11.157,11.24,11.119,12.4235,0,44.529245,-66.949285,2212.01,8.8195664,0.786830365,58.4935271,0.184041218,5.129391,1007.906396,8079607532,0.3,2.3,10447.49196,0.5,1,0,0,0,2,13,28,103,56,212,Transit,2,28,56,1
2216.01,1.226875,6283,1.38612,563.621,4.24437,11.248,11.51,11.238,12.556,11.221,11.245,11.179,12.0253,0,12.074996,-68.439297,2216.01,6.4984,0.579749413,34.65602653,0.109040054,5.68083,1335.769771,9978557445,0.3,2.3,13705.2,0.5,1,0,0,0,10,66,148,475,294,957,Transit,10,148,294,1
2217.01,1.0469225,5987.69,1.31263,698.996,4.24318,12.004,12.228,11.911,13.355,11.895,11.923,11.894,12.8172,0,35.750418,-71.457945,2217.01,11.8827236,1.060107416,95.7237702,0.301180663,3.8300938,1450.584497,7277310612,0.3,2.3,15338.41452,0.5,1,1,0,1,3,6,38,45,75,89,Transit,3,38,75,1
2215.01,0.7356,4792,0.729818,70.9015,4.59813,8.622,9.109,8.544,10.884,8.454,8.494,8.46,9.977,0,286.073121,-32.354279,2215.01,2.6795194,0.23905112,7.720506738,0.024291431,5.781385,800.3401988,8513241664,0.3,2.3,9069.61608,0.5,1,0,0,0,3,165,33,954,65,1871,Transit,3,33,65,1
2222.01,1.402,6672,1.49571,859.449,4.23759,11.982,12.195,11.894,13.261,11.872,11.905,11.811,12.7427,0,119.185192,-67.071931,2222.01,17.5083,1.561988589,553.3221549,1.740946194,2.2456869,1963.541655,5619210081,0.3,2.3,11358,0.5,1,0,0,0,11,1,161,9,321,17,Eclipse,1,9,17,2
2219.01,1.09625,6074,1.3986,687.409,4.20358,11.825,12.187,11.731,13.775,11.67,11.684,11.65,12.9901,0,107.819578,-78.238464,2219.01,12.8424534,1.145728921,109.687363,0.345115039,10.1688722,1088.546884,14169184511,0.3,2.3,15798.27888,0.5,1,0,0,0,4,20,55,131,110,281,Transit,4,55,110,1
2223.01,1.17,6192,1.59136,601.919,4.11008,11.221,11.456,11.12,12.644,11.09,11.119,11.066,12.0599,0,18.689893,-81.982165,2223.01,13.513657,1.205609798,121.561662,0.382475762,6.9309657,1330.518936,11214611875,0.3,2.3,19051.72128,0.5,1,0,0,0,2,4,24,26,49,54,Transit,2,24,49,1
2226.01,1.000275,5801.1,1.35926,164.418,4.1885,8.767,9.123,8.765,10.186,8.719,8.764,8.716,9.6968,0,333.559598,-59.568325,2226.01,4.0534841,0.361628251,15.77530284,0.049634654,0.9018226,2333.652213,2733046424,0.3,2.3,3248.2854,0.5,1,0,0,0,4,8,55,69,111,137,Transit,4,55,111,1
2229.01,1.07875,6046,1.64083,329.989,4.05716,9.799,10.1,9.754,11.288,9.717,9.75,9.661,10.6658,0,294.572181,-46.398078,2229.01,5.51463,0.491983181,26.28928035,0.082715326,4.98668,1492.258594,8764108194,0.3,2.3,8161.2,0.5,1,0,0,0,10,40,136,321,271,654,Transit,10,136,271,1
2228.01,0.8472,5420,0.899416,167.24,4.50327,9.831,10.22,9.761,11.442,9.701,9.757,9.717,10.8911,0,289.018075,-46.480756,2228.01,2.69668,0.240582089,7.796651239,0.024531008,3.36296,1175.825351,6218270032,0.3,2.3,9338.4,0.5,1,0,0,0,8,134,106,1109,214,2229,Transit,8,106,214,1
2234.01,1.114375,6103,2.69049,558.211,3.6391,9.938,10.191,9.837,11.25,9.791,9.804,9.764,10.7837,0,299.229827,-35.397179,2234.01,13.4791,1.202526824,120.4876553,0.379096559,2.91615,2294.133401,6195506550,0.3,2.3,5331.6,0.5,1,0,0,0,5,2,66,19,131,38,Eclipse,2,19,38,2
2236.01,1.180625,6209,1.62396,355.59,4.09246,10.006,10.261,9.96,11.6,9.9,9.925,9.884,10.8673,0,20.166011,-86.979965,2236.01,14.2116,1.267876209,174.323474,0.548482988,3.5315897,1684.878936,7175914908,0.3,2.3,9680.4,0.5,1,0,0,0,1,1,15,4,30,9,Eclipse,1,4,9,2
2244.01,0.812594,5286.9,1.95,174.318,4.5,8.471128845,8.745899523,8.29952955,9.6383,8.149528024,8.060931776,7.93389957,9.1984,0,308.563502,-48.274841,2244.01,12.894,1.150327609,110.5090933,0.347700492,5.46377,1446.58331,8475121584,0.3,2.3,3729.6,0.5,1,0,0,0,1,1,15,9,31,17,Eclipse,1,9,17,2
2241.01,0.73396,4779.7,5.76,507.9035027,4.5,8.608,9.163,8.468,11.326,8.367,8.459,8.395,10.1738,0,295.256495,-27.859275,2241.01,21.7252,1.938195856,1038.109833,3.266258809,3.3243,2697.953946,5882348235,0.3,2.3,8413.2,0.5,1,0,0,0,67,1,659,2,1309,5,Eclipse,1,2,5,2
2242.01,1.073225,6037.16,2.58365,349.478,3.66282,9.244,9.45,9.159,10.249,9.117,9.156,9.125,9.9279,0,315.171774,-35.871099,2242.01,6.77621,0.604534004,37.16804947,0.116943762,6.53144,1710.407277,10473600766,0.3,2.3,20566.8,0.5,1,0,0,0,8,13,68,83,133,165,Transit,8,68,133,1
2248.01,1.7384,7546,1.65701,380.513,4.24245,9.924,10.072,9.866,10.817,9.823,9.843,9.846,10.4653,0,80.624017,-70.254329,2248.01,10.3408,0.92254597,76.08837568,0.239400803,62.1624516,745.4980103,55241032579,0.3,2.3,15548.4,0.5,1,0,0,0,5,208,54,1300,108,2738,Transit,5,54,108,1
2247.01,1.2964375,6394.3,1.75,325.492,4.5,10.102,10.347,10.033,11.03,9.981,10.023,10.024,10.8068,0,310.483618,-38.878003,2247.01,15.9563,1.423528185,374.8995042,1.179565754,5.41402,1537.971437,9842911029,0.3,2.3,15904.8,0.5,1,0,0,0,2,1,24,2,47,5,Eclipse,1,2,5,2
2249.01,0.760933333,4982,4.35017,502.103,4.5,8.947,9.459,8.864,11.487,8.775,8.833,8.728,10.3486,0,304.628882,-30.648846,2249.01,13.6856,1.220949552,126.9055267,0.399289441,1.27349,3344.788617,3140308802,0.3,2.3,5958,0.5,1,0,0,0,6,1,74,5,150,11,Eclipse,1,5,11,2
2245.01,1.0295,5918,1.51258,264.842,4.11205,9.648,10.005,9.511,11.654,9.417,9.43,9.403,10.8366,0,117.281011,-80.893886,2245.01,4.13478,0.368880998,16.29061193,0.051255997,3.7981107,1547.659174,7196372856,0.3,2.3,14090.4,0.5,1,0,0,0,8,35,88,264,175,533,Transit,8,88,175,1
2251.01,0.9808,5776,1.4578,711.751,4.1277,11.821,12.136,11.756,13.365,11.703,11.733,11.669,12.7778,0,278.989527,70.160757,2251.01,18.1309835,1.617540786,624.9077482,1.966179659,11.5743561,1031.13435,14883937570,0.3,2.3,21777.75468,0.5,1,1,0,1,16,6,229,39,454,79,Eclipse,6,39,79,1
2265.01,1.0379175,5951.67,1.52424,88.0815,4.5,8.065,8.422,8.015,9.706,7.954,7.977,7.941,9.1021,0,239.787768,32.395973,2265.01,2.4799192,0.221243952,6.832461753,0.021497329,0.8294084,2591.097119,2616734690,0.3,2.3,2009.98404,0.5,1,0,0,0,9,27,97,212,192,419,Transit,9,97,192,1
2267.01,0.291342857,3022,0.242745,20.67820454,4.99625,9.765,10.353,9.459,15.56,9.268,9.073,8.858,12.2591,0,65.061496,84.900824,2267.01,1.2734423,0.113609108,2.104148465,0.006620391,3.4950422,427.7653869,4469883475,0.1,2.3,3712.08312,0.5,1,1,0,1,4,8287,44,53802,87,127752,Transit,4,44,87,1
2266.01,0.3776,3244,0.261162,51.6004,4.97167,11.283,11.844,11.017,16.54,10.835,10.644,10.478,13.5042,0,245.28004,31.577041,2266.01,1.9763187,0.176315648,4.582096714,0.014416889,2.326343,522.4284614,3715234989,0.1,2.3,4390.21836,0.5,1,1,0,1,4,1565,65,11173,131,20855,Transit,4,65,131,1
2267.02,0.291342857,3022,0.242745,20.67820454,4.99625,9.765,10.353,9.459,15.56,9.268,9.073,8.858,12.2591,0,65.061496,84.900824,2267.02,0.901106,0.080391431,0.674413393,0.002121942,2.0344366,512.3204929,3116190692,0.1,2.3,3449.6928,0.5,1,1,0,1,2,5279,27,41841,53,71049,Transit,2,27,53,1
2267.03,0.291342857,3022,0.242745,20.67820454,4.99625,9.765,10.353,9.459,15.56,9.268,9.073,8.858,12.2591,0,65.061496,84.900824,2267.03,0.9131404,0.08146507,0.703497343,0.00221345,2.2891027,492.5700734,3371098462,0.1,2.3,3003.85152,0.5,1,1,0,1,3,8440,33,67600,67,117225,Transit,3,33,67,1
2274.01,0.62002,3943,0.63072,48.876,4.62547,8.574,9.191,8.342,11.995,8.278,8.3,8.196,10.3543,0,277.459311,40.541412,2274.01,2.5251194,0.225276451,7.035407676,0.022135868,2.6796118,813.932309,4816256573,0.3,2.3,4181.51664,0.5,1,0,0,0,3,94,42,604,85,1205,Transit,3,42,85,1
2274.02,0.62002,3943,0.63072,48.876,4.62547,8.574,9.191,8.342,11.995,8.278,8.3,8.196,10.3543,0,277.459311,40.541412,2274.02,1.3456663,0.120052513,2.370646295,0.007458887,1.1188034,1088.999439,2690486881,0.3,2.3,3954.76344,0.5,1,0,0,0,10,197,122,1409,247,2845,Transit,10,122,247,1
2279.01,0.758266667,4962,0.794997,94.186,4.55115,8.97,9.434,8.875,11.256,8.765,8.798,8.771,10.2455,0,255.245795,45.386283,2279.01,2.4591321,0.219389448,6.738893894,0.021202931,3.1434423,1054.392075,5728893881,0.3,2.3,6039.75276,0.5,1,0,0,0,6,118,71,863,142,1742,Transit,6,71,142,1
2278.01,0.4448,3412,0.322738,43.5829,4.9014,10.32,10.887,10.095,14.89,9.921,9.769,9.629,12.4199,0,289.513338,56.236779,2278.01,1.87124,0.166941138,4.158973199,0.013085593,1.4663344,693.2392985,2884496850,0.1,2.3,1609.2,0.5,1,1,0,1,6,444,94,3080,187,6377,Transit,6,94,187,1
2290.01,0.60882,3863,0.566304,58.0924,4.67991,9.264,9.902,9.072,12.635,8.959,8.953,8.848,11.1079,0,321.599582,68.640531,2290.01,1.1988782,0.106956933,1.806044909,0.005682453,0.3862197,1445.521926,1315969163,0.3,2.3,3284.0802,0.5,1,0,0,0,8,90,110,809,223,1570,Transit,8,110,223,1
2293.01,0.5472,3668,0.499376,62.7576,4.73795,9.829,10.472,9.636,13.683,9.462,9.387,9.292,11.814,0,115.593377,70.404076,2293.01,2.1199939,0.189133513,5.185653764,0.016315891,6.0683318,557.8061222,7966875606,0.1,2.3,7137.25452,0.5,1,0,0,0,7,2345,97,17160,194,29996,Transit,7,97,194,1
2299.01,0.984,5780,0.699973,39.07454419,4.56973,7.386,7.791,7.11,13.23,6.986666455,6.91111283,6.80130696,9.863,0,286.227961,79.755949,2299.01,3.6930639,0.329473659,13.49071277,0.042446529,165.0212761,313.817306,87609550953,0.1,2.3,12694.91904,0.5,1,0,0,0,4,366733,18,1642495,34,4389010,Transit,4,18,34,2
2300.01,0.89582,5607,0.796892,221.705,4.63178,10.683,11.07,10.611,12.518,10.564,10.612,10.535,11.8231,0,297.416187,68.883354,2300.01,3.2987328,0.294293735,10.99117219,0.034582095,4.8566656,1003.572803,8093918865,0.3,2.3,9309.1716,0.5,1,0,0,0,8,241,121,1991,241,4049,Transit,8,121,241,1
2300.02,0.89582,5607,0.796892,221.705,4.63178,10.683,11.07,10.611,12.518,10.564,10.612,10.535,11.8231,0,297.416187,68.883354,2300.02,5.7063938,0.509091231,27.80699736,0.087490598,15.4432661,682.4673813,17502206974,0.3,2.3,13857.507,0.5,1,0,0,0,3,259,42,2012,84,3712,Transit,3,42,84,1
2303.01,1.266875,6347,1.69458,643.988,4.08031,10.998,11.279,10.972,12.234,10.901,10.927,10.71,11.8199,0,348.296702,-53.832813,2303.01,12.2917419,1.096597647,101.489994,0.319323232,0.7196291,2954.897745,2543959505,0.3,2.3,5309.0856,0.5,1,0,0,0,2,1,28,8,55,17,Eclipse,1,8,17,2
2306.01,0.9135,5675,1.10305,694.32,4.3572,12.32,12.642,12.181,13.953,12.057,12.075,12.197,13.3456,0,324.800775,-44.375271,2306.01,11.3762744,1.014924967,88.83295145,0.279499723,2.9906607,1400.095884,5896677922,0.3,2.3,5995.68588,0.5,1,1,0,1,6,19,97,131,193,260,Transit,6,97,193,1
2313.01,1.004,5816,1,330.949,4.5,10.542,10.852,10.472,12.18,10.403,10.433,10.278,11.449,0,354.816867,-78.746529,2313.01,10.3882298,0.926777381,76.64736315,0.241159574,1.8904029,1567.059335,4482021632,0.3,2.3,5154.3594,0.5,1,0,0,0,1,2,16,14,31,28,Eclipse,2,14,28,2
2310.01,0.807342,5266.7,1.18,476.8879536,4.5,11.681,12.075,11.583,13.526,11.494,11.553,11.342,12.9565,0,61.524005,-60.467252,2310.01,13.6531,1.218050091,125.8954501,0.396111384,2.9432073,1379.212431,5598773231,0.3,2.3,9003.6,0.5,1,1,0,1,1,2,21,14,42,29,Eclipse,2,14,29,2
2312.01,0.89153,5590.5,1,490.314,4.5,11.607,11.912,11.549,13.073,11.469,11.532,11.419,12.526,0,327.617657,-46.295257,2312.01,9.6996583,0.86534704,68.57245952,0.215753086,3.1856867,1291.105578,6100617875,0.3,2.3,11585.1564,0.5,1,1,0,1,2,8,33,56,65,113,Transit,2,33,65,1
2308.01,1.278125,6365,1.33378,613.155,4.29171,11.522,11.747,11.51,12.731,11.46,11.505,11.604,12.2397,0,8.980505,-64.722442,2308.01,13.7630707,1.227861037,129.3132603,0.406865018,3.8686895,1498.50587,7829971005,0.3,2.3,8277.78672,0.5,1,0,0,0,2,4,33,29,66,58,Eclipse,4,29,58,1
2316.01,1.3675,6580,1.25844,539.486,4.37512,11.312,11.546,11.266,12.588,11.206,11.241,11.186,12.0516,0,335.53692,-30.763927,2316.01,19.2443952,1.716872895,752.9089511,2.368916483,3.0958985,1602.606169,6902822641,0.3,2.3,6690.48624,0.5,1,0,0,0,7,1,106,5,210,9,Eclipse,1,5,9,2
2325.01,1.3675,6580,1.61875,223.852,4.15643,8.871,9.033,8.754,9.933,8.707,8.722,8.689,9.5103,0,343.544632,-36.287777,2325.01,8.95578,0.798982549,60.04617118,0.188926383,4.26991,1632.888166,8552926105,0.3,2.3,5432.4,0.5,1,0,0,0,2,3,19,22,38,45,Transit,2,19,38,2
2324.01,1.304875,6413,1.50187,165.158,4.19539,8.395,8.64,8.327,9.597,8.312,8.343,8.308,9.14425,0,337.887071,-23.16505,2324.01,2.49221,0.222340466,6.887785673,0.021671397,1.0371,2476.151244,3277906191,0.3,2.3,10281.6,0.5,1,0,0,0,7,26,63,179,123,352,Transit,7,63,123,1
2328.01,0.84798,5423,0.932732,231.782,4.47168,10.458,10.842,10.395,12.331,10.315,10.354,10.232,11.584,0,31.690742,-81.247376,2328.01,10.1067,0.901660931,73.32937253,0.230720008,17.1019622,696.5836029,18394399958,0.3,2.3,12085.2,0.5,1,0,0,0,1,35,16,265,32,499,Transit,1,16,32,2
2329.01,0.794602,5217.7,1.32757,333.701,4.14135,10.8,11.137,10.716,12.139,10.663,10.719,10.639,11.7944,0,94.278691,-52.338502,2329.01,10.7773,0.961487959,81.31319712,0.255839929,6.5346715,1113.891981,9478192370,0.3,2.3,11894.4,0.5,1,0,0,0,2,5,24,44,47,87,Transit,2,24,47,1
233.02,0.5072,3568,0.380272,33.773,4.84496,9.33,9.943,9.091,13.342,8.816227479,8.650387175,8.422618,11.3018,0,343.708612,-18.912445,233.02,1.7056002,0.15216372,3.600166418,0.01132739,7.2015327,452.9199017,8707019165,0.1,2.3,5109.68988,0.5,1,0,0,0,5,9876,63,60140,125,140722,Transit,5,63,125,1
233.01,0.5072,3568,0.380272,33.773,4.84496,9.33,9.943,9.091,13.342,8.816227479,8.650387175,8.422618,11.3018,0,343.708612,-18.912445,233.01,2.017826,0.180018688,4.749235389,0.014942766,11.6700392,385.6017046,12012528165,0.1,2.3,7520.05944,0.5,1,0,0,0,3,23143,38,151059,74,374690,Transit,3,38,74,1
2332.01,0.8930016,5596.16,1.00171,360.478,4.43222,11.195,11.505,11.123,12.855,11.087,11.123,11.12,12.2015,0,139.741548,-15.30808,2332.01,11.9137,1.06287095,96.15256389,0.302529799,7.4972297,972.195491,10799684901,0.3,2.3,12920.4,0.5,1,0,0,0,1,6,14,52,28,102,Transit,1,14,28,2
2334.01,0.88256,5556,1.70159,593.163,3.96759,11.098,11.454,11.036,12.86,10.995,11.061,11.039,12.1385,0,49.154193,-48.107918,2334.01,10.9403,0.976029869,83.35956163,0.262278512,7.9980831,1233.592751,11231346232,0.3,2.3,10969.2,0.5,1,0,0,0,7,20,101,150,202,315,Transit,7,101,202,1
2331.01,0.5992,3798,0.572659,163.356,4.67447,11.471,12.132,11.281,15.083,11.124,11.129,10.994,13.3666,0,62.671535,-32.99244,2331.01,7.48939,0.668159771,44.06120601,0.138632058,4.7150942,662.6717921,6940285104,0.1,2.3,8769.6,0.5,1,1,0,1,1,36,20,262,40,533,Transit,1,20,40,2
