TIC ID,Star Name,Star Temperature [K],Star Temperature Error Upper [K],Star Temperature Error Lower [K],Star Radius [Rs],Star Radius Error Upper [Rs],Star Radius Error Lower [Rs],Star Mass [Ms],Star Mass Error Upper [Ms],Star Mass Error Lower [Ms],Star log(g),Star log(g) Error Upper,Star log(g) Error Lower,Star Distance [pc],Star Distance Error Upper [pc],Star Distance Error Lower [pc],Star Metallicity [Fe/H],Star Metallicity Error Upper [Fe/H],Star Metallicity Error Lower [Fe/H],Star TESS Mag,Star V Mag,Star T Mag,Star J Mag,Star H Mag,Star Ks Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star RA,Star Dec,TFOPWG Disposition,Comments,TFOP Master,TFOP SG1b,TFOP SG2,TFOP SG3,TFOP SG4,TFOP SG5,Imaging Observations,Spectroscopy Observations,Time Series Observations,TESS SNR,Planet Number,Planet Name,Rp/Rs,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rjup],Planet Radius Error Upper [Rjup],Planet Radius Error Lower [Rjup],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mjup],Planet Mass Error Upper [Mjup],Planet Mass Error Lower [Mjup],Mass Flag,Expected Radial Velocity Amplitude [m/s],Expected Radial Velocity Amplitude Error Upper [m/s],Expected Radial Velocity Amplitude Error Lower [m/s],Planet Period [days],Planet Period Error Upper [days],Planet Period Error Lower [days],Planet Semi-major Axis [au],Planet Semi-major Axis [m],a/Rs,Eccentricity,Inclination,Periastron,Impact Parameter,Planet Insolation Flux [W/m2],Planet Insolation Flux [Earth],Planet Temperature [K],Transit Mid Time,Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Depth [%],Transit Depth Error Upper [%],Transit Depth Error Lower [%],Transit Duration [hr],Transit Duration Error Upper [hr],Transit Duration Error Lower [days],Transit Duration T14 [s],Eclipse Duration E14 [s],Eclipse Mid Time,Available Transits,Available Eclipses,Planet Albedo,Heat Redistribution Factor,Mean Molecular Weight,Assumed Parameters,Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Max Tier
202425357,TOI-5386,5978.0,43.2,43.2,1.4321,0.07,0.07,1.1,0.139107,0.139107,4.16751,0.08,0.08,394.486,5.697,5.697,,,,11.3502,11.554,11.3502,10.768,10.459,10.414,10.384,10.426,10.348,226.106919,60.536232,PC,two stars in pixel,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,10.0,149.0,1.0,TOI-5386b,0.1013903348450926,15.83800885035886,0.852616,0.852616,1.412974937733926,0.0760654354277401,0.0760654354277401,357.36,425.58,-194.55,1.1243803026572752,1.3390244269221043,-0.6121227554342201,True,139.6,166.4,76.1,3.6215615,1.9e-06,1.9e-06,0.0476581345641627,7129555452.33282,7.155946798805218,0.0,90,0.0,0.0,1413270.551913099,1038.2731935795027,1580.1829129311548,2459610.417802,0.00027428818,0.00027428818,1.028,0.00066425,0.00066425,1.867,0.244,0.244,6721.2,6721.2,2459612.22858275,324.0,325.0,0.2,0.8,2.3,,4.0,55.0,109.0,1.0,5.0,11.0,Eclipse,1.0,5.0,11.0,0,0,0,2
8853478,TOI-5390,5441.34,142.395,142.395,0.890607,0.0558995,0.0558995,0.949,0.125734,0.125734,4.51596,0.0882093,0.0882093,176.69,1.8965,1.8965,0.362,0.024,0.024,10.9762,11.733,10.9762,10.28,9.894,9.811,9.735,9.77,9.784,142.444304,30.062908,PC,period could be half (7.53 d); faint star 2.5 arcsec away,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,9.694882,1.0,TOI-5390b,0.0526815855684194,5.117709393495943,1.1254267,1.1254267,0.4565722358117898,0.1004040177260392,0.1004040177260392,25.49,30.98,-13.96,0.0802005090517515,0.0974739807933803,-0.0439230720424657,True,6.8,8.3,3.8,15.061970826632,0.0032604116,0.0032604116,0.1172976556972701,17547479530.413334,28.32087302220361,0.0,90,0.0,0.0,61923.885241934615,45.49299495553876,722.9987513115447,2459617.289687,0.0023238303,0.0023238303,0.27753494580027,0.02690077,0.02690077,3.2914106836272,0.33856595,0.33856595,11849.07846105792,11849.07846105792,2459624.8206724133,23.0,24.0,0.2,0.8,2.3,,4.0,56.0,112.0,206.0,1382.0,2869.0,Transit,4.0,56.0,112.0,0,0,0,1
332564140,TOI-5400,5705.0,226.5,226.5,0.945719,0.05,0.05,1.016,0.125154,0.125154,4.49344,2.0,2.0,202.211,1.745,1.745,,,,10.9815,11.586,10.9815,10.314,10.047,9.956,9.937,9.988,9.904,136.892919,-14.339867,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,1.0,2.0,0.0,16.0,1.0,TOI-5400b,0.0453872228716408,4.681946036444368,0.268078,0.268078,0.4176959661926624,0.0239163583589772,0.0239163583589772,22.65,24.72,-11.839999999999998,0.0712648697537141,0.0777778181153118,-0.0372528060875927,True,5.3,5.8,2.8,19.8067259,0.0001331,0.0001331,0.1440291635441833,21546456184.91189,32.748524156045924,0.0,90,0.0,0.0,55967.2932000951,41.1169256786695,704.9280377240345,2459970.522326,0.007838307,0.007838307,0.206,0.0001990289999999,0.0001990289999999,4.5,0.462,0.462,16200.0,16200.0,2459980.42568895,19.0,19.0,0.2,0.8,2.3,,7.0,81.0,162.0,428.0,2748.0,5779.0,Transit,7.0,81.0,162.0,0,0,0,1
397058826,TOI-5401,9333.0,134.294,134.294,4.33793,0.133492,0.133492,2.369,0.328626,0.328626,3.53807,0.0663941,0.0663941,212.02,3.483,3.483,,,,6.33044,6.32919,6.33044,6.257,6.301,6.231,6.234,6.121,6.296,189.518268,3.282395,PC,evolved host star; phase modulations,3.0,3.0,3.0,4.0,4.0,4.0,4.0,47.0,0.0,34.899895,1.0,TOI-5401b,0.0285566681611794,13.512034760065983,0.4435877,0.4435877,1.205465071660841,0.0395743119421753,0.0395743119421753,398.97,594.88,-238.82,1.255300003780986,1.8717017977522945,-0.7514117525201772,True,75.7,112.8,45.3,6.8291029436014,8.491389e-06,8.491389e-06,0.0939229480833645,14050673043.137983,4.6557814426002295,0.0,90,0.0,0.0,19844469.489569385,14578.935847729412,3058.5104981682143,2458930.89446,0.00052989466,0.00052989466,0.081548329646772,0.0015925032,0.0015925032,9.8781472592383,0.061820943,0.061820943,35561.330133257885,35561.330133257885,2458934.309011472,46.0,46.0,0.2,0.8,2.3,,17.0,31.0,45.0,1.0,2.0,3.0,Eclipse,1.0,2.0,3.0,0,0,0,3
56798909,TOI-5404,4027.0,159.0,159.0,0.574344,0.02,0.02,0.566634,0.0203055,0.0203055,4.67303,0.01,0.01,157.413,0.7,0.7,,,,13.2476,14.572,13.2476,11.983,11.358,11.191,11.048,11.035,10.989,101.360836,22.290364,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,2.0,0.0,0.0,13.0,1.0,TOI-5404b,0.0667083203206316,4.179100095200794,0.355838,0.355838,0.3728349789794688,0.031745794603592,0.031745794603592,19.41,18.51,-9.48,0.0610706897094742,0.0582389730305187,-0.0298274156849982,True,14.0,13.3,6.800000000000001,2.177475,0.0005882,0.0005882,0.0272073099171515,4070155631.080858,10.186310819790505,0.0,90,0.0,0.0,143427.65073959154,105.37054266036814,892.1916817667714,2459546.130937,0.0060536,0.0060536,0.445,0.00280819,0.00280819,2.454,0.692,0.692,8834.400000000001,8834.400000000001,2459547.2196745,163.0,162.0,0.2,0.8,2.3,,4.0,55.0,112.0,39.0,320.0,646.0,Transit,4.0,55.0,112.0,1,0,1,1
430093142,TOI-5408,7575.0,179.4,179.4,3.30755,0.25,0.25,1.76,0.288913,0.288913,3.64457,0.09,0.09,2162.6,160.06,160.06,,,,12.8456,13.248,12.8456,12.296,12.135,12.075,11.984,11.973,11.728,96.31948,20.535854,PC,found in faint-star QLP search; evolved host,3.0,3.0,3.0,3.0,4.0,4.0,2.0,0.0,1.0,12.0,1.0,TOI-5408b,0.0476445169982863,17.18897682114223,1.83121,1.83121,1.53350043449515,0.1633698945476417,0.1633698945476417,336.8,349.40000000000003,-171.28,1.059691308302469,1.0993353418078464,-0.5389071475238922,True,149.8,155.39999999999998,76.1,0.9598377,9.68e-05,9.68e-05,0.0229960717416781,3440163367.019496,1.49503254026927,0.0,90,0.0,0.0,83503499.361992,61346.671973230565,4380.687934731456,2460234.83245,0.0021187398,0.0021187398,0.227,0.0011890499999999,0.0011890499999999,1.429,0.295,0.295,5144.400000000001,5144.400000000001,2460235.31236885,367.0,368.0,0.2,0.8,2.3,,50.0,741.0,1478.0,4.0,51.0,106.0,Eclipse,4.0,51.0,106.0,1,0,1,1
76032342,TOI-5411,6623.0,123.0,123.0,1.666,,,1.39,,,4.13773,,,1030.07,37.1705,37.1705,,,,13.176,13.812,13.176,12.468,12.19,12.14,12.033,12.043,11.689,86.068595,28.791551,PC,found in faint-star QLP search; likely inflated,3.0,4.0,3.0,3.0,4.0,4.0,1.0,0.0,3.0,14.0,1.0,TOI-5411b,0.1116243700990066,20.284518233791605,,,1.8096666165017936,,,299.67,235.11999999999995,-131.77,0.942867263536226,0.7397702506178042,-0.4145947853177445,True,106.0,83.1,46.6,3.0604071,0.0001306,0.0001306,0.0460488890840213,6888815755.070072,5.943572560606884,0.0,90,0.0,0.0,3086966.599347841,2267.870554041814,1920.9496100569752,2459549.378495,0.0020265,0.0020265,1.246,0.000469041,0.000469041,3.175,0.172,0.172,11430.0,11430.0,2459550.90869855,115.0,117.0,0.2,0.8,2.3,,3.0,39.0,77.0,1.0,10.0,20.0,Eclipse,1.0,10.0,20.0,1,0,1,2
386197662,TOI-5412,6419.58,143.5,143.5,1.68396,0.09,0.09,1.293,0.206544,0.206544,4.097,0.09,0.09,403.133,7.3015,7.3015,0.228326,0.0123266,0.0123266,10.8006,11.099,10.8006,10.323,10.055,10.008,9.959,9.993,9.867,104.134699,13.429193,PC,found in faint-star QLP search; short period,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,28.0,1.0,TOI-5412b,0.0309838667696593,5.691124245931776,5.13043,5.13043,0.507728970415955,0.457707094262295,0.457707094262295,29.42,40.1,-16.910000000000004,0.0925656718831907,0.1261687098067963,-0.0532048100457088,True,21.8,29.8,12.599999999999998,0.3828485,7e-07,7e-07,0.0112416074612855,1681720539.4535503,1.4354896111560511,0.0,90,0.0,0.0,46710513.24579782,34316.34070051315,3788.711974781437,2460234.16084,0.00094795343,0.00094795343,0.096,0.075224,0.075224,0.493,0.101,0.101,1774.8,1774.8,2460234.35226425,931.0,935.0,0.2,0.8,2.3,,10.0,149.0,296.0,8.0,82.0,164.0,Eclipse,8.0,82.0,164.0,0,0,0,1
269838674,TOI-5413,5981.0,131.1,131.1,1.34039,0.08,0.08,1.1,0.143627,0.143627,4.225,0.08,0.08,292.347,11.8045,11.8045,,,,10.883,11.327,10.883,10.308,10.015,10.013,9.925,9.967,9.858,90.053026,22.340224,PC,found in faint-star QLP search,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,14.0,1.0,TOI-5413b,0.0388587184554508,5.6813341339176295,0.402353,0.402353,0.5068555536219441,0.035895592084429,0.035895592084429,29.35,39.85,-16.87,0.0923454272526052,0.1253821218404198,-0.0530789559710886,True,7.6,10.2,4.300000000000001,12.612483,0.0022643,0.0022643,0.1094655021879176,16375806042.418673,17.561010532029474,0.0,90,0.0,0.0,235143.2324026957,172.75030214481268,1009.2158274390422,2459534.921329,0.0051349,0.0051349,0.151,0.000248351,0.000248351,3.406,0.427,0.427,12261.6,12261.6,2459541.2275705,28.0,28.0,0.2,0.8,2.3,,8.0,109.0,217.0,100.0,843.0,1628.0,Transit,8.0,109.0,217.0,0,0,0,1
52517713,TOI-5415,7497.0,123.0,123.0,1.80918,,,1.73,,,4.16115,,,1213.74,62.815,62.815,,,,13.2792,14.008,13.2792,12.57,12.377,12.281,12.216,12.222,11.73,84.164148,14.914516,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,1.0,0.0,1.0,36.0,1.0,TOI-5415b,0.0986407623652615,19.46564852746553,,,1.736611828918311,,,308.51,256.89,-140.26,0.9706810140273002,0.8082663307298731,-0.4413073126558916,True,95.1,79.1,43.20000000000002,2.9858191,8.9e-06,8.9e-06,0.0487232513123689,7288894649.911373,5.791057695185958,0.0,90,0.0,0.0,5339558.717668943,3922.7596404628825,2202.893833095018,2459544.736928,0.001102,0.001102,0.973,0.000408438,0.000408438,2.966,0.162,0.162,10677.6,10677.6,2459546.2298375503,120.0,120.0,0.2,0.8,2.3,,4.0,55.0,109.0,2.0,16.0,32.0,Eclipse,2.0,16.0,32.0,1,0,1,2
79316101,TOI-5417,6219.48,102.2,102.2,1.18351,0.1,0.1,1.199,0.167217,0.167217,4.37054,0.1,0.1,595.812,9.1925,9.1925,0.00243312,0.037588,0.037588,12.7225,13.295,12.7225,12.109,11.825,11.771,11.722,11.758,11.972,90.084691,26.353234,PC,found in faint-star QLP search,3.0,4.0,3.0,3.0,4.0,4.0,1.0,0.0,3.0,68.0,1.0,TOI-5417b,0.1207062550160512,15.582329620792136,1.25847,1.25847,1.3901647254850098,0.1122733663486823,0.1122733663486823,361.81,440.7,-199.32,1.1383815684587777,1.3865972671285574,-0.6271308538326844,True,144.3,175.8,79.5,2.8675385,7.09e-05,7.09e-05,0.0419770028722995,6279670248.063797,7.626809588612976,0.0,90,0.0,0.0,1457796.2004218977,1070.9844017843643,1592.456675845206,2459549.214251,0.0010004,0.0010004,1.457,0.000223238,0.000223238,2.88,0.088,0.088,10368.0,10368.0,2459550.64802025,124.0,122.0,0.2,0.8,2.3,,5.0,71.0,141.0,1.0,9.0,18.0,Eclipse,1.0,9.0,18.0,1,0,1,2
47132480,TOI-5421,7787.0,152.8,152.8,2.63853,0.16,0.16,1.84,0.304287,0.304287,3.86016,0.09,0.09,1198.93,61.345,61.345,,,,11.7692,12.118,11.7692,11.367,11.249,11.18,11.174,11.191,11.483,97.621169,19.861789,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,4.0,26.0,1.0,TOI-5421b,0.0687749954561976,19.79353147662411,1.53989,1.53989,1.765863636645446,0.137380020268002,0.137380020268002,304.82,247.94,-136.45,0.9590709756435823,0.7801064815335932,-0.4293197120483132,True,69.4,56.39999999999999,31.0,6.5552932,0.0005037,0.0005037,0.084011824446504,12567990050.819212,6.84670771700431,0.0,90,0.0,0.0,4446347.717522866,3266.553341954348,2104.3321125184307,2459541.720815,0.0024865,0.0024865,0.473,0.00127527,0.00127527,3.016,0.778,0.778,10857.6,10857.6,2459544.9984616,54.0,53.0,0.2,0.8,2.3,,6.0,85.0,170.0,3.0,26.0,53.0,Eclipse,3.0,26.0,53.0,0,0,0,1
80611440,TOI-5422,5663.5,103.8,103.8,1.57294,0.112362,0.112362,1.006,0.122035,0.122035,4.04724,0.08,0.08,346.141,7.167,7.167,-0.192,0.026,0.026,11.2391,11.499,11.2391,10.579,10.246,10.161,10.135,10.173,10.209,86.843617,25.626034,PC,found in faint-star QLP search,3.0,4.0,3.0,4.0,4.0,4.0,5.0,11.0,1.0,23.170832,1.0,TOI-5422b,0.0664886841548597,11.40750253860977,0.9416003,0.9416003,1.017710959848752,0.0840040965902478,0.0840040965902478,350.91,605.6199999999999,-222.29,1.1040863331247608,1.90549361678783,-0.6994025561833606,True,127.6,220.2,80.80000000000001,5.3767996983749,0.00032977498,0.00032977498,0.0602052735191923,9006580723.382269,8.230491784535245,0.0,90,0.0,0.0,860550.4910449651,632.2119323608499,1395.9087004435078,2460235.918085,0.001935851,0.001935851,0.44207451206447,0.016206146,0.016206146,4.7792511789209,0.16309758,0.16309758,17205.30424411524,17205.30424411524,2460238.606484849,68.0,63.0,0.2,0.8,2.3,,15.0,183.0,364.0,1.0,12.0,23.0,Eclipse,1.0,12.0,23.0,0,0,0,2
47319867,TOI-5423,4964.77,105.8,105.8,0.76036,0.042299,0.042299,0.819,0.0930369,0.0930369,4.58931,0.08,0.08,261.785,1.95,1.95,0.171617,0.032196,0.032196,12.6165,13.417,12.6165,11.758,11.265,11.173,11.155,11.212,11.068,108.076091,20.751933,PC,found in faint-star QLP search; low SNR; potential multi,3.0,3.0,3.0,3.0,4.0,4.0,2.0,0.0,1.0,8.356461,1.0,TOI-5423b,0.0566927327969978,4.701942711079587,4.4238133,4.4238133,0.4194799530791797,0.3946668663449057,0.3946668663449057,22.76,25.02,-11.94,0.0716109684589198,0.0787217236749637,-0.0375674412741433,True,9.3,10.2,4.899999999999999,5.7188413845348,0.0010590423,0.0010590423,0.0585571322183076,8760022294.157185,16.560137791030513,0.0,90,0.0,0.0,125488.80187109415,92.19158985573908,862.6848338288576,2460234.24663,0.0049985354,0.0049985354,0.3214065951991799,0.038400916,0.038400916,2.2172849056935,0.93950224,0.93950224,7982.2256604966,7982.2256604966,2460237.106050692,63.0,61.0,0.2,0.8,2.3,,10.0,151.0,305.0,238.0,1885.0,3888.0,Transit,10.0,151.0,305.0,1,0,1,1
52420398,TOI-5427,6042.12,117.6,117.6,1.26823,0.07,0.07,1.123,0.151921,0.151921,4.28205,0.09,0.09,363.385,5.1995,5.1995,-0.28,0.014,0.014,11.659,12.14,11.659,11.062,10.753,10.68,10.669,10.701,10.707,83.968375,12.925947,PC,found in faint-star QLP search,3.0,4.0,3.0,3.0,4.0,4.0,2.0,10.0,4.0,92.0,1.0,TOI-5427b,0.1078424777163433,14.918273291141183,0.824095,0.824095,1.3309214860156042,0.0735209578624181,0.0735209578624181,371.8,488.06,-210.32,1.169813623595184,1.5356084914789283,-0.661740724353252,True,126.7,166.40000000000003,71.7,5.2374183,5.6e-06,5.6e-06,0.0613690908070547,9180685311.530333,10.405311250942312,0.0,90,0.0,0.0,697576.1994670741,512.481256618065,1324.4842878603438,2459548.748875,0.0004484,0.0004484,1.163,6.42721e-05,6.42721e-05,3.741,0.064,0.064,13467.6,13467.6,2459551.36758415,68.0,68.0,0.2,0.8,2.3,,3.0,40.0,80.0,1.0,5.0,11.0,Eclipse,1.0,5.0,11.0,0,0,0,2
302895184,TOI-5431,6045.0,122.0,122.0,1.83225,,,1.12,,,3.96132,,,811.056,17.5145,17.5145,,,,13.1207,14.072,13.1207,12.102,11.794,11.665,11.578,11.588,11.473,83.171954,14.957058,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,1.0,0.0,2.0,27.0,1.0,TOI-5431b,0.0871779788708134,17.42297067897234,,,1.5543760041340775,,,333.89,338.59000000000003,-167.82,1.050535424373846,1.0653232781417252,-0.5280207700692409,True,117.5,119.1,59.0,4.788785,1.65e-05,1.65e-05,0.0577590682141837,8640633618.457933,6.778582042635082,0.0,90,0.0,0.0,1646843.398798282,1209.8697964667942,1641.7683495895149,2459541.977239,0.0020449,0.0020449,0.76,0.00118848,0.00118848,3.135,0.609,0.609,11286.0,11286.0,2459544.3716315003,75.0,74.0,0.2,0.8,2.3,,8.0,118.0,235.0,2.0,18.0,35.0,Eclipse,2.0,18.0,35.0,1,0,1,2
86898676,TOI-5432,5612.0,124.4,124.4,1.48182,0.08,0.08,0.993,0.127368,0.127368,4.09342,0.08,0.08,373.957,5.9075,5.9075,,,,11.444,12.147,11.444,10.808,10.497,10.428,10.365,10.44,10.646,98.595105,24.235555,PC,found in faint-star QLP search,3.0,4.0,3.0,3.0,4.0,4.0,1.0,13.0,4.0,27.0,1.0,TOI-5432b,0.0756967634711022,12.234985031141411,0.644457,0.644457,1.0915341300722183,0.0574947013889666,0.0574947013889666,428.65,702.59,-266.54999999999995,1.3486837271492085,2.210595357185961,-0.8386600897506623,True,192.0,314.6,119.3,2.9525486,0.0001132,0.0001132,0.0402009581315055,6013977736.573083,5.833703612475924,0.0,90,0.0,0.0,1651434.8396420802,1213.242943909489,1642.973218610932,2459546.030839,0.0017153,0.0017153,0.573,0.0002631289999999,0.0002631289999999,2.694,0.137,0.137,9698.4,9698.4,2459547.5071133,119.0,119.0,0.2,0.8,2.3,,17.0,245.0,492.0,1.0,8.0,15.0,Eclipse,1.0,8.0,15.0,0,0,0,2
294309873,TOI-5435,9649.0,275.3,275.3,1.73535,0.14,0.14,2.46,0.348583,0.348583,4.35023,0.09,0.09,1052.12,81.981,81.981,,,,12.1706,12.286,12.1706,11.79,11.696,11.674,11.627,11.644,11.758,92.998145,13.759123,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,16.0,1.0,TOI-5435b,0.0364032858407795,6.890620711136133,0.994586,0.994586,0.6147410613452885,0.0887311722514407,0.0887311722514407,38.03,61.28999999999999,-23.48,0.1196557614451986,0.1928399058368715,-0.0738763418020842,True,12.3,19.9,7.599999999999998,1.2699324,2.52e-05,2.52e-05,0.0309817925531697,4634810196.423313,3.8390420602448008,0.0,90,0.0,0.0,33344957.851231743,24497.20319375984,3482.217337247152,2460234.949733,0.0027293134,0.0027293134,0.13251992200055,0.0124417435,0.0124417435,1.596,0.655,0.655,5745.6,5745.6,2460235.5846992,281.0,282.0,0.2,0.8,2.3,,9.0,135.0,270.0,29.0,333.0,665.0,Transit,9.0,135.0,270.0,0,0,0,1
367193060,TOI-5438,5860.47,,,1.51033,,,1.454932018318988,,,,,,317.022,,,0.093,0.038,0.038,11.5419,12.082,11.5419,10.917,10.596,10.535,10.514,10.567,10.569,104.456348,25.51535,PC,found in faint-star QLP search,3.0,4.0,3.0,3.0,4.0,4.0,5.0,2.0,4.0,23.0,1.0,TOI-5438b,0.0485798312059644,8.003105273813855,,,0.7139904569310153,,,65.08,114.43,-41.53,0.2047645794071398,0.3600370439698679,-0.1306679929744701,True,23.6,41.49999999999999,15.1,2.5842514,0.0002224,0.0002224,0.0417629565994313,6247649381.411435,5.945971135282512,0.0,90,0.0,0.0,1890616.5060756528,1388.9601215705457,1699.4408408790246,2459549.679322,0.0022836,0.0022836,0.236,0.000232704,0.000232704,1.837,0.19,0.19,6613.2,6613.2,2459550.9714477,137.0,136.0,0.2,0.8,2.3,"Star Mass, ",5.0,68.0,135.0,5.0,39.0,79.0,Eclipse,5.0,39.0,79.0,0,0,0,1
291016451,TOI-5448,5365.97,109.0,109.0,0.851878,0.04,0.04,0.93,0.113663,0.113663,4.5458,0.08,0.08,277.019,3.738,3.738,0.225,0.035,0.035,12.1629,12.889,12.1629,11.413,11.054,10.945,10.938,10.989,11.101,169.995604,8.350262,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,18.0,1.0,TOI-5448b,0.0756967634711022,7.033725134198948,0.476232,0.476232,0.627508004789827,0.0424866463268617,0.0424866463268617,39.3,64.2,-24.419999999999995,0.1236516283143914,0.2019957897654944,-0.07683391255566,True,17.9,29.200000000000003,11.1,3.214031,0.0010022,0.0010022,0.0416051518778201,6224042131.071996,10.502026693127643,0.0,90,0.0,0.0,425872.4796229884,312.8714306522752,1170.837661319718,2459547.931745,0.0039776,0.0039776,0.573,0.00123624,0.00123624,2.215,0.365,0.365,7973.999999999999,7973.999999999999,2459549.5387605,98.0,98.0,0.2,0.8,2.3,,2.0,27.0,55.0,11.0,90.0,171.0,Transit,2.0,27.0,55.0,1,0,1,1
69028091,TOI-5451,5534.56,122.8,122.8,1.09908,0.06,0.06,0.97,0.122387,0.122387,4.34278,0.08,0.08,463.462,4.732,4.732,0.29,0.114,0.114,12.6819,13.256,12.6819,11.982,11.611,11.571,11.533,11.593,11.388,108.047768,30.104333,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,2.0,0.0,4.0,58.0,1.0,TOI-5451b,0.1099545360592276,13.18175194320685,0.701953,0.701953,1.175999161709948,0.0626241597563363,0.0626241597563363,406.84,623.6400000000001,-246.08,1.280061792962519,1.962190877404252,-0.7742542670637517,True,223.2,342.2,135.10000000000002,1.6822448,2.11e-05,2.11e-05,0.027413637976402,4101021869.4104047,5.363407275937806,0.0,90,0.0,0.0,1848061.9824285964,1357.6970197472783,1689.8482789367847,2459606.277449,0.0008435,0.0008435,1.209,0.000356559,0.000356559,1.388,0.078,0.078,4996.799999999999,4996.799999999999,2459607.1185714,211.0,212.0,0.2,0.8,2.3,,17.0,256.0,511.0,1.0,11.0,23.0,Eclipse,1.0,11.0,23.0,1,0,1,2
101569583,TOI-5452,6273.77,102.1,102.1,1.82635,0.219734,0.219734,1.22,0.174834,0.174834,4.00126,0.12,0.12,947.518,109.275,109.275,0.115331,0.0169264,0.0169264,12.6167,13.173,12.6167,12.078,11.816,11.724,11.656,11.684,11.926,107.907236,28.923941,PC,found in faint-star QLP search; synchronized with underlying variability,3.0,3.0,3.0,3.0,4.0,4.0,2.0,0.0,5.0,16.193258,1.0,TOI-5452b,0.0697144525887537,13.887929709590896,5.121981,5.121981,1.2390002305256769,0.4569533236739775,0.4569533236739775,392.15,564.8000000000001,-231.41,1.233841884058234,1.7770595336378698,-0.7280972851967765,True,220.3,317.3,130.0,0.99079144744952,5.469181e-05,5.469181e-05,0.0207897300650834,3110099350.1642547,2.447756712406541,0.0,90,0.0,0.0,14653805.455332585,10765.56315958421,2835.498815764457,2460234.666189,0.0016980529,0.0016980529,0.48601048997496,0.04397641,0.04397641,1.5908957260371,0.11159067,0.11159067,5727.22461373356,5727.22461373356,2460235.161584724,357.0,359.0,0.2,0.8,2.3,,38.0,574.0,1142.0,2.0,20.0,39.0,Eclipse,2.0,20.0,39.0,1,0,1,2
75171363,TOI-5455,5903.0,122.0,122.0,1.67401,,,1.07,,,4.01994,,,826.112,25.565,25.565,,,,13.3462,14.262,13.3462,12.375,12.016,11.92,11.833,11.852,12.006,84.852114,28.62691,PC,found in faint-star QLP search,3.0,3.0,3.0,3.0,4.0,4.0,1.0,0.0,0.0,15.0,1.0,TOI-5455b,0.0715541752799932,13.065430007524656,,,1.1656215958567813,,,409.98,633.6199999999999,-249.57,1.2899413378202087,1.993591469022002,-0.7852350350743681,True,154.5,238.8,94.0,4.267781,0.0007133,0.0007133,0.0526862020723312,7881743645.290688,6.767717997925622,0.0,90,0.0,0.0,1502214.808015794,1103.6169713220513,1604.4886837893696,2459545.639101,0.0052376,0.0052376,0.512,0.000681242,0.000681242,4.58,0.371,0.371,16488.0,16488.0,2459547.7729915,83.0,83.0,0.2,0.8,2.3,,46.0,668.0,1329.0,5.0,40.0,79.0,Eclipse,5.0,40.0,79.0,1,0,1,1
367434266,TOI-5458,5762.0,128.1,128.1,1.00935,0.0546482,0.0546482,1.031,0.13083,0.13083,4.44325,0.08,0.08,187.103,3.815,3.815,,,,10.6275,11.488,10.6275,10.0,9.637,9.59,9.501,9.51,9.505,104.926875,30.54239,PC,found in faint-star QLP search; two stars in pixel (TIC 741065954 w/ Tmag 16.37 is 3.5'' away),3.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,1.0,30.113792,1.0,TOI-5458b,0.0678048499148541,7.465058674913515,8.748446,8.748446,0.6659890719865984,0.7804854170060985,0.7804854170060985,46.94,80.05,-29.57,0.1476897565668583,0.2518654668337667,-0.0930376246630166,True,10.5,17.9,6.600000000000001,22.063296850041,0.00015764037,0.00015764037,0.1555323272413351,23267304980.319344,33.134642693972694,0.0,90,0.0,0.0,56889.57979231813,41.79449264856548,707.8106782224099,2459940.781377,0.0019390322,0.0019390322,0.45974976719759,0.031102267,0.031102267,2.2329319006603,0.16163383,0.16163383,8038.55484237708,8038.55484237708,2459951.8130254247,16.0,18.0,0.2,0.8,2.3,,3.0,40.0,80.0,118.0,786.0,1600.0,Transit,3.0,40.0,80.0,0,0,0,1
