Star Name,Star Mass [Ms],Star Mass Error Lower [Ms],Star Mass Error Upper [Ms],Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Gaia ID,Star H Mag,Star J Mag,Star K Mag,Star V Mag,Star Gaia Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star W4 Mag,Star T Mag,Star Metallicity,Star Metallicity Error Lower,Star Metallicity Error Upper,Metallicity Ratio,Star Age [Gyr],Star Age Error Lower [Gyr],Star Age Error Upper [Gyr],Star Spectral Type,Star RA,Star Dec,Planet Name,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rj],Planet Radius Error Upper [Rj],Planet Radius Error Lower [Rj],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mj],Planet Mass Error Upper [Mj],Planet Mass Error Lower [Mj],Mass Flag,RV Flag,RV Amplitude [m/s],Planet Period [days],Planet Period Error Lower [days],Planet Period Error Upper [days],Planet Temperature [K],Transit Temperature [K],Eclipse Temperature [K],Planet Semi-major Axis [AU],Planet Semi-major Axis [m],Planet-Star Separation Transit [m],Planet-Star Separation Eclipse [m],Planet Albedo,Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,Inclination,Inclination Error Upper,Inclination Error Lower,Eccentricity,Eccentricity Error Upper,Eccentricity Error Lower,Eccentricity Flag,Periastron,Periastron Error Upper,Periastron Error Lower,Transit Mid Time [JD - 2450000],Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Mid Time Flag,Eclipse Mid Time [JD - 2450000],Eclipse Duration [s],Transit Flag,Transit Depth [%],Transit Depth Error Upper [%],Transit Depth Error Lower [%],"Known (Y=1,N=0)",Discovery Year,FGS1_Flag,FGS2_Flag,FGS_Flag,Tier 1 Transits,Tier 1 Eclipses,Tier 2 Transits,Tier 2 Eclipses,Tier 3 Transits,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,Max Tier
HD 221416,1.21,-0.07,0.07,5080,-90,90,2.94,-0.06,0.06,95.5483,-0.7254,0.7364,3.58,-0.01,0.01,Gaia DR2 2388463203438164096,6.149,6.56799984,6.043000221,8.149999619,7.90776,6.017,5.938,6.02,5.922,0,-0.08,-0.08,0.08,[Fe/H],4.9,-1.1,1.1,K0 IV/V,353.0331863,-21.8012007,HD 221416 b,9.370707891,0.347478403,-0.31385146,0.836,0.031,-0.028,60.38739725,5.720911319,-5.720911319,0.19,0.018,-0.018,0,1,14.1,14.2767,-0.0037,0.0037,1159.363513,1100.860941,1230.094836,0.122820388,18361648063,20370695767,16315244963,0.3,2.3,31943.33213,0.728,1,85.75,-0.35,0.36,0.115,-0.03,0.034,0,-106,-31.1,34.7,8357.0149,0.0025,-0.0026,0,8364.15325,31943.33213,1,0.082793,0.004446,-0.004446,2,2019,0,0,0,6,7,11,11,17,16,Eclipse,7,11,16,2
HD 219666,0.92,-0.03,0.03,5527,-65,65,1.03,-0.03,0.03,94.1719,-0.2506,0.2518,4.4,-0.11,0.11,Gaia DR2 6492940453524576128,8.254,8.55700016,8.157999992,9.81000042,9.64956,8.08,8.138,8.1,8.25,0,0.04,-0.04,0.04,[Fe/H],10,-2,2,G5 V,349.5592665,-56.9039857,HD 219666 b,4.236994716,0.15692573,-0.15692573,0.378,0.014,-0.014,16.60017768,1.299918183,-1.299918183,0.05223,0.00409,-0.00409,0,1,6.17,6.04345,-1.00E-05,1.00E-05,1040.808631,1040.808631,1040.808631,0.063198876,9448231907,9448231907,9448231907,0.3,2.3,12072.09049,0.402,1,88.938,-0.505,0.505,0,,,0,,,,9083.5109,0.0011,-0.0011,0,9086.532625,12072.09049,1,0.1414,0.0068,-0.0068,2,2018,0,0,0,2,19,14,105,27,196,Transit,2,14,27,2
HD 219134,0.81,-0.03,0.03,4699,-16,16,0.78,-0.01,0.01,6.53127,-0.00385,0.00384,4.57,-0.02,0.02,Gaia DR2 2009481748875806976,3.469,3.859999895,3.25,5.570000172,5.2402,,,,,0,0.11,-0.04,0.04,[Fe/H],11,-2.2,2.2,K3 V,348.3372026,57.1696255,HD 219134 b,1.602884245,0.056044904,-0.056044904,0.143,0.005,-0.005,4.738821542,0.190697044,-0.190697044,0.01491,0.0006,-0.0006,0,1,2.381,3.092926,-1.00E-05,1.00E-05,983.3417771,983.3417771,983.3417771,0.038755334,5793922375,5793922375,5793922375,0.3,2.3,3424.832782,0.9245,1,85.05,-0.09,0.09,0,,,0,0,,,7126.69913,0.00087,-0.00087,0,7128.245593,3424.832782,1,0.0358,0.0024,-0.0024,1,2015,0,0,0,10,131,28,278,47,446,Transit,10,28,47,1
HD 23472,0.67,-0.03,0.03,4684,-99,99,0.71,-0.02,0.02,39.0341,-0.04,0.0401,4.53,-0.08,0.08,Gaia DR2 4674216245427964416,7.347,7.864999771,7.206999779,9.720000267,9.38476,7.003,7.222,7.183,7.039,0,-0.2,-0.05,0.05,[Fe/H],,,,K4 V,55.4590314,-62.7672667,HD 23472 c,1.871899782,0.123298788,-0.112089807,0.167,0.011,-0.01,3.410298803,0.880384686,-0.810462437,0.01073,0.00277,-0.00255,0,1,0.92,29.79749,-0.00014,0.00013,483.0390488,484.5991636,483.5348595,0.164715642,24624988472,24473442910,24581298013,0.1,2.3,10769.39403,0.785,1,89.095,-0.073,0.089,0.063,-0.043,0.054,0,2,-128,116,8370.1037,0.0019,-0.0018,0,8385.002445,10816.85503,1,0.060151,0.003366,-0.003366,2,2019,0,0,0,8,20982,43,71111,81,159344,Transit,8,43,81,1
HD 235088,0.84,-0.06,0.03,5037,-14,14,0.79,-0.02,0.02,41.1706,-0.0414,0.0414,4.63,-0.02,0.02,Gaia DR2 2089570519439964416,7.224,7.645999908,7.084000111,9.19,8.94271,6.995,7.095,7.075,7.16,0,-0.01,-0.02,0.02,[Fe/H],0.7,-0.1,0.1,K2 V,300.6154535,53.3774418,HD 235088 b,2.040034493,0.078462865,-0.078462865,0.182,0.007,-0.007,4.838662986,0,0,0.015224136,0,0,1,0,0,7.4341393,-6.20E-06,6.20E-06,787.138475,787.138475,787.138475,0.070388819,10523128449,10523128449,10523128449,0.3,2.3,9926.142992,0.43,1,88.75,-0.17,0.17,0,,,0,,,,9798.46351,0.00055,-0.00055,0,9802.18058,9926.142992,1,0.061314,0.002669,-0.002669,2,2023,0,0,0,5,372,28,1411,52,2499,Transit,5,28,52,1
HD 23472,0.67,-0.03,0.03,4684,-99,99,0.71,-0.02,0.02,39.0341,-0.04,0.0401,4.53,-0.08,0.08,Gaia DR2 4674216245427964416,7.347,7.864999771,7.206999779,9.720000267,9.38476,7.003,7.222,7.183,7.039,0,-0.2,-0.05,0.05,[Fe/H],,,,K4 V,55.4590314,-62.7672667,HD 23472 f,1.132107054,0.078462865,-0.078462865,0.101,0.007,-0.007,0.769144744,0.438603201,-0.400463792,0.00242,0.00138,-0.00126,0,1,0.29,12.1621839,-9.90E-05,0.00012,651.1858367,654.4692696,651.2812912,0.090633642,13549729482,13417817234,13549497368,0.1,2.3,10163.90465,0.57,1,88.81,-0.32,0.58,0.07,-0.051,0.048,0,4,-133,97,8360.0754,0.0049,-0.0078,0,8366.156492,10263.65145,1,0.029,0.002517,-0.002517,2,2022,0,0,0,5,10293,26,42802,49,72181,Transit,5,26,49,1
HD 260655,0.44,-0.01,0.01,3803,-10,10,0.44,0,0,10.0055,-0.00505,0.00505,5.2,-0.07,0.07,Gaia DR2 3359074685047632640,6.031,6.673999786,5.861999989,9.593000412,8.876041,,,,,0,-0.43,-0.04,0.04,[Fe/H],5,-3,3,M0 V,99.2915429,17.5662696,HD 260655 b,1.244196861,0.022417961,-0.022417961,0.111,0.002,-0.002,2.138985176,0.340076395,-0.340076395,0.00673,0.00107,-0.00107,0,1,1.69,2.76953,-3.00E-05,3.00E-05,686.5375303,698.302433,675.8238535,0.02937729,4391904836,4246334978,4533507398,0.3,2.3,4019.144514,0.665,1,87.35,-0.14,0.14,0.039,-0.023,0.043,0,57,-160,70,9497.9102,0.0003,-0.0003,0,9499.294965,4290.952429,1,0.065,0.000384,-0.000384,2,2022,0,0,0,3,352,12,1214,22,2004,Transit,3,12,22,2
HD 2685,1.43,-0.04,0.05,6801,-76,76,1.56,-0.05,0.05,196.852,-0.771,0.777,4.21,-0.03,0.03,Gaia DR2 4684205720883329920,8.651,8.824999809,8.595000267,9.590000153,9.52025,8.552,8.575,8.536,8.261,0,0.02,-0.06,0.06,[Fe/H],1.31,-0.47,0.34,,7.3289156,-76.304032,HD 2685 b,16.14093225,0.560449037,-0.560449037,1.44,0.05,-0.05,371.8592357,38.13940879,-38.13940879,1.17,0.12,-0.12,0,1,117.4,4.12688,-4.00E-05,5.00E-05,1663.007513,1664.379535,1675.933963,0.056769712,8487071993,8475424273,8358962519,0.3,2.3,15535.38672,0.258,1,89.252,-0.444,0.415,0.091,-0.047,0.039,0,184.36,-6.56,6.27,8325.78297,0.0002,-0.0002,0,8327.84641,15321.91323,1,1.099,4.00E-06,-4.00E-06,2,2019,0,0,0,1,1,6,1,11,2,Eclipse,1,1,2,3
HD 28109,1.26,-0.08,0.08,6120,-50,50,1.45,-0.04,0.04,139.611,-0.427,0.429,4.13,-0.1,0.1,Gaia DR2 4668163021600295552,8.256,8.475999832,8.175000191,9.380000114,9.29976,8.136,8.175,8.155,7.997,0,0,-0.1,0.1,[Fe/H],1.1,-0.1,0.1,F8/G0 V,65.2383065,-68.1026875,HD 28109 c,4.225785736,0.112089807,-0.112089807,0.377,0.01,-0.01,7.942531881,4.227117808,-3.044796135,0.02499,0.0133,-0.00958,0,1,0,56.00819,-0.00202,0.00194,657.8068034,657.8068034,657.8068034,0.309657303,46293766858,46293766858,46293766858,0.1,2.3,32213.6998,0.365,1,89.543,-0.086,0.093,0,,,1,,,,8377.80109,0.00724,-0.00733,0,8405.805185,32213.6998,1,0.0834,0.0015,-0.0017,2,2022,0,0,0,3,1358,13,4863,24,7970,Transit,3,13,24,2
HD 260655,0.44,-0.01,0.01,3803,-10,10,0.44,0,0,10.0055,-0.00505,0.00505,5.2,-0.07,0.07,Gaia DR2 3359074685047632640,6.031,6.673999786,5.861999989,9.593000412,8.876041,,,,,0,-0.43,-0.04,0.04,[Fe/H],5,-3,3,M0 V,99.2915429,17.5662696,HD 260655 c,1.53563036,0.056044904,-0.044835923,0.137,0.005,-0.004,3.089292112,0.479920894,-0.479920894,0.00972,0.00151,-0.00151,0,1,1.92,5.70588,-7.00E-05,7.00E-05,574.5284607,570.3870952,579.6219725,0.047565212,7110999168,7216626251,6988499126,0.1,2.3,3531.877165,0.89,1,87.79,-0.08,0.08,0.038,-0.022,0.036,0,-25,-116,156,9490.3646,0.0004,-0.0004,0,9493.21754,3531.877165,1,0.083,0.053207,-0.053207,2,2022,0,0,0,3,643,12,2028,22,4122,Transit,3,12,22,2
HD 28109,1.26,-0.08,0.08,6120,-50,50,1.45,-0.04,0.04,139.611,-0.427,0.429,4.13,-0.1,0.1,Gaia DR2 4668163021600295552,8.256,8.475999832,8.175000191,9.380000114,9.29976,8.136,8.175,8.155,7.997,0,0,-0.1,0.1,[Fe/H],1.1,-0.1,0.1,F8/G0 V,65.2383065,-68.1026875,HD 28109 d,3.250604412,0.112089807,-0.112089807,0.29,0.01,-0.01,5.679593626,2.736502581,-2.11038062,0.01787,0.00861,-0.00664,0,1,0,84.25999,-0.00662,0.00744,574.0835101,574.0835101,574.0835101,0.406563049,60781175780,60781175780,60781175780,0.1,2.3,37023.63144,0.339,1,89.682,-0.082,0.093,0,,,1,,,,8355.67324,0.00432,-0.00432,0,8397.803235,37023.63144,1,0.0489,0.0021,-0.0024,2,2022,0,0,0,9,11870,37,41888,67,66097,Transit,9,37,67,1
HD 332231,1.13,-0.08,0.08,6089,-96,97,1.28,-0.04,0.04,80.6665,-0.1908,0.1917,4.28,-0.03,0.03,Gaia DR2 2056007995732413312,7.3,7.508999825,7.242000103,8.56000042,8.41839,7.114,7.229,7.22,7.326,0,0.036,-0.058,0.059,[Fe/H],4.3,-1.9,2.5,F8,306.741134,33.7443882,HD 332231 b,9.718186294,0.30264248,-0.280224518,0.867,0.027,-0.025,77.55013121,6.674396538,-6.674396538,0.244,0.021,-0.021,0,1,17.3,18.71204,-0.00043,0.00043,847.4614068,857.8784325,838.0307629,0.143779519,21495038093,20981979232,21987610218,0.3,2.3,22105.29336,0.133,1,89.68,-0.28,0.22,0.032,-0.022,0.03,0,47,-74,69,8729.67987,0.00038,-0.00038,0,8739.03589,23164.76291,1,0.4867,0.0058,-0.0055,2,2020,0,0,0,1,5,3,12,4,19,Transit,1,3,4,2
HD 3167,0.84,-0.04,0.05,5261,-60,60,0.88,-0.01,0.01,47.2899,-0.1475,0.1485,4.53,-0.02,0.02,Gaia DR2 2554032474712538880,7.203,7.547999859,7.065999985,8.97,8.76221,6.942,7.09,7.054,7.065,0,0.04,-0.05,0.05,[Fe/H],7.8,-4.3,4.3,K0 V,8.7401487,4.3807215,HD 3167 b,1.670138129,0.168134711,-0.100880827,0.149,0.015,-0.009,4.970836279,0.241549589,-0.228836453,0.01564,0.00076,-0.00072,0,1,3.56,0.959641,-1.10E-05,1.10E-05,1716.916795,1716.916795,1716.916795,0.017978595,2687799930,2687799930,2687799930,0.3,2.3,6177.015069,0.11,1,83.4,-7.7,4.6,0,,,0,,,,7394.37454,0.00043,-0.00043,0,7394.854361,6177.015069,1,0.0294,,,1,2016,0,0,0,7,26,48,146,92,279,Transit,7,48,92,1
HD 3167,0.84,-0.04,0.05,5261,-60,60,0.88,-0.01,0.01,47.2899,-0.1475,0.1485,4.53,-0.02,0.02,Gaia DR2 2554032474712538880,7.203,7.547999859,7.065999985,8.97,8.76221,6.942,7.09,7.054,7.065,0,0.04,-0.05,0.05,[Fe/H],7.8,-4.3,4.3,K0 V,8.7401487,4.3807215,HD 3167 c,3.004006836,0.448359229,-0.212970634,0.268,0.04,-0.019,11.1303508,0.778679596,-0.740540187,0.03502,0.00245,-0.00233,0,1,2.58,29.8454,-0.0012,0.0012,581.360914,581.360914,581.360914,0.177801253,26581287398,26581287398,26581287398,0.1,2.3,17535.88134,0.451,1,89.3,-1,0.5,0,,,1,178,-136,134,7394.9788,0.0012,-0.0012,0,7409.9015,17535.88134,1,0.0946,,,1,2016,0,0,0,7,1318,25,3681,45,6427,Transit,7,25,45,1
HD 63433,0.99,-0.03,0.03,5640,-74,74,0.91,-0.03,0.03,22.4035,-0.0225,0.0225,4.53,-0.09,0.09,Gaia DR2 875071278432954240,5.359,5.619999886,5.257999897,6.909999847,6.71831,5.246,5.129,5.297,5.163,0,0.017,-0.017,0.017,[M/H],0.414,-0.023,0.023,G5IV,117.4793699,27.3631342,HD 63433 b,2.1521243,0.100880827,-0.100880827,0.192,0.009,-0.009,5.335182392,0,0,0.016786361,0,0,1,0,0,7.10793,-0.00034,0.0004,934.2619124,934.2619124,934.2619124,0.072160126,10787938769,10787938769,10787938769,0.3,2.3,11544.59098,0.18,1,89.38,-0.64,0.43,0,,,0,,,,8916.4526,0.0032,-0.0027,0,8920.006565,11544.59098,1,0.0467,0.0024,-0.0023,2,2020,0,0,0,5,148,10,276,16,411,Transit,5,10,16,2
HD 63433,0.99,-0.03,0.03,5640,-74,74,0.91,-0.03,0.03,22.4035,-0.0225,0.0225,4.53,-0.09,0.09,Gaia DR2 875071278432954240,5.359,5.619999886,5.257999897,6.909999847,6.71831,5.246,5.129,5.297,5.163,0,0.05,-0.05,0.05,[Fe/H],0.414,-0.023,0.023,G5IV,117.4793699,27.3631342,HD 63433 c,2.667737414,0.123298788,-0.123298788,0.238,0.011,-0.011,7.668228062,0,0,0.024126944,0,0,1,0,0,20.5453,-0.0013,0.0012,698.3904838,698.3904838,698.3904838,0.146423295,21890282660,21890282660,21890282660,0.1,2.3,14549.15817,0.512,1,89.147,-0.2,0.069,0,,,0,,,,8844.05799,0.00084,-0.00087,0,8854.33064,14549.15817,1,0.0722,0.0038,-0.0037,2,2020,0,0,0,5,474,9,637,14,1104,Transit,5,9,14,2
HD 63935,0.93,-0.05,0.05,5534,-100,100,0.96,-0.04,0.04,48.9739,-0.1053,0.1057,4.38,-0.1,0.1,Gaia DR2 3145754895088191744,6.964,7.303999901,6.881000042,8.58,8.39353,6.805,6.884,6.878,6.786,0,0.07,-0.06,0.06,[Fe/H],6.8,-1.9,1.8,,117.9246417,9.3852412,HD 63935 c,2.903126009,0.134507769,-0.134507769,0.259,0.012,-0.012,11.09856796,2.39960447,-2.39960447,0.03492,0.00755,-0.00755,0,1,2.71,21.4023,-0.00194,0.00189,701.5888395,701.5888395,701.5888395,0.147364,22030918011,22030918011,22030918011,0.1,2.3,17550.58108,0.3,1,88.241,-0.001,0.001,0,,,0,0,,,9231.828,0.0014,-0.0014,0,9242.52915,17550.58108,1,0.096075,0.003404,-0.003404,1,2021,0,0,0,8,469,27,1298,48,2058,Transit,8,27,48,1
HD 63935,0.93,-0.05,0.05,5534,-100,100,0.96,-0.04,0.04,48.9739,-0.1053,0.1057,4.38,-0.1,0.1,Gaia DR2 3145754895088191744,6.964,7.303999901,6.881000042,8.58,8.39353,6.805,6.884,6.878,6.786,0,0.07,-0.06,0.06,[Fe/H],6.8,-1.9,1.8,,117.9246417,9.3852412,HD 63935 b,2.992797855,0.134507769,-0.134507769,0.267,0.012,-0.012,10.79980926,1.798908781,-1.798908781,0.03398,0.00566,-0.00566,0,1,3.18,9.058811,-1.60E-05,1.70E-05,877.5252816,877.5252816,877.5252816,0.083074022,12419566251,12419566251,12419566251,0.3,2.3,12125.19146,0.49,1,88.49,-0.002,0.002,0,,,0,0,,,8494.4462,0.001,-0.001,0,8498.975606,12125.19146,1,0.078,5.00E-05,-5.00E-05,2,2021,0,0,0,4,93,18,299,34,545,Transit,4,18,34,2
HD 73583,0.73,-0.02,0.02,4511,-110,110,0.65,-0.02,0.02,31.5666,-0.032,0.0321,4.62,-0.12,0.12,Gaia DR2 5746824674801810816,7.092,7.649000168,6.947999954,9.708000183,9.27033,6.85,6.963,6.921,6.723,0,0,-0.09,0.09,[Fe/H],0.48,-0.19,0.19,K4 V,129.6883026,-13.2565267,HD 73583 c,2.387512896,0.100880827,-0.089671846,0.213,0.009,-0.008,9.700122969,1.798908781,-1.700381975,0.03052,0.00566,-0.00535,0,1,2.89,18.87974,-0.00074,0.00086,510.8799987,498.7947468,526.0302974,0.125034083,18692595407,19614784356,17636230347,0.1,2.3,12714.67948,0.21,1,89.72,-0.27,0.2,0.08,-0.06,0.11,0,-41.6,-47.7,52.8,9232.1682,0.0019,-0.0024,0,9241.60807,12714.67948,1,0.1199,0.003805,-0.003805,2,2022,0,0,0,9,1873,40,5289,74,11322,Transit,9,40,74,1
HD 73583,0.73,-0.02,0.02,4511,-110,110,0.65,-0.02,0.02,31.5666,-0.032,0.0321,4.62,-0.12,0.12,Gaia DR2 5746824674801810816,7.092,7.649000168,6.947999954,9.708000183,9.27033,6.85,6.963,6.921,6.723,0,0,-0.09,0.09,[Fe/H],0.48,-0.19,0.19,K4 V,129.6883026,-13.2565267,HD 73583 b,2.488393722,0.100880827,-0.100880827,0.222,0.009,-0.009,10.19911357,3.400763951,-3.098826964,0.03209,0.0107,-0.00975,0,1,4.37,6.39805,-1.00E-05,1.00E-05,688.1486189,660.1854174,720.5900211,0.060775633,9085957192,9874683639,8288549928,0.3,2.3,8804.873632,0.248,1,89.428,-0.441,0.441,0.09,-0.06,0.09,0,-76,-86,234,9240.6702,0.0007,-0.0007,0,9243.869225,8804.873632,1,0.093,0.0056,-0.0056,2,2022,0,0,0,5,119,27,474,51,821,Transit,5,27,51,1
HD 86226,1.02,-0.07,0.06,5863,-88,88,1.05,-0.03,0.03,45.683,-0.1048,0.1053,4.4,-0.03,0.03,Gaia DR2 5660492297395345408,6.577,6.839000225,6.462999821,7.929999828,7.7713,6.446,6.377,6.447,6.392,0,0.018,-0.043,0.057,[Fe/H],4.6,-2.7,3.7,G1 V,149.1235154,-24.0991859,HD 86226 c,2.163333281,0.078462865,-0.078462865,0.193,0.007,-0.007,7.249665954,1.188678241,-1.118755991,0.02281,0.00374,-0.00352,0,1,2.89,3.98442,-0.00018,0.00018,1258.969576,1249.579758,1275.684693,0.049548851,7407553180,7521373557,7216696360,0.3,2.3,8837.093547,0.63,1,86.45,-0.16,0.26,0.075,-0.048,0.065,0,196,-90,60,8543.2539,0.0007,-0.0007,0,8545.24611,8479.11892,1,0.0445,0.002233,-0.002233,2,2020,0,0,0,9,67,39,245,72,435,Transit,9,39,72,1
HD 80606,1.15,-0.27,0.27,5561,-24,24,1.04,-0.02,0.02,66.4711,-0.1604,0.1612,4.42,-0.02,0.02,Gaia DR2 1019003226022657920,7.4,7.702000141,7.315999985,9,8.82008,7.203,7.322,7.297,7.196,0,0.35,,,[Fe/H],5.9,-2,1.6,G5,140.6569501,50.6037764,HD 80606 b,11.99360938,0.336269422,-0.336269422,1.07,0.03,-0.03,1308.181722,30.82935544,-31.78284066,4.116,0.097,-0.1,0,1,474.9,111.4367,-0.0004,0.0004,408.6508295,501.0994296,1490.556271,0.475161848,71036696230,47256285486,5340853266,0.1,2.3,45905.80511,0.75,1,89.29,-0.02,0.02,0.93,0,0,0,301.03,-0.19,0.2,5210.6428,0.001,-0.001,0,5266.36115,5188.223463,1,1.1,0.038,-0.038,1,2001,0,0,0,51,1,133,1,223,1,Eclipse,1,1,1,3
HD 89345,1.16,-0.05,0.04,5576,-76,73,1.75,-0.05,0.05,132.345,-0.799,0.808,4.02,-0.03,0.03,Gaia DR2 3877070590167177344,7.766,8.090999603,7.721000195,9.380000114,9.21702,7.673,7.759,7.729,7.757,0,0.421,-0.054,0.046,[Fe/H],7.53,-0.99,1.3,G5,154.6710977,10.1288464,HD 89345 b,7.397927282,0.31385146,-0.336269422,0.66,0.028,-0.03,36.70918096,5.720911319,-6.038739725,0.1155,0.018,-0.019,0,1,9.2,11.8143,-0.0002,0.0002,1053.137838,1052.680208,1106.131933,0.106745141,15958398511,15976685939,14469907418,0.3,2.3,20220.47673,0.645,1,87.21,-0.22,0.43,0.22,-0.13,0.095,0,-13,-27,58,7913.8052,0.0011,-0.001,0,7919.71235,20220.47673,1,0.1509,0.0085,-0.0091,1,2018,0,0,0,2,8,9,31,16,55,Transit,2,9,16,2
HD 93963 A,1.11,-0.04,0.04,5987,-64,64,1.04,-0.01,0.01,82.3432,-0.3896,0.3932,4.49,-0.11,0.11,Gaia DR2 729899906357408768,7.807,8.107999802,7.776000023,9.180000305,9.03376,7.68,7.729,7.709,7.549,0,0.1,-0.04,0.04,[Fe/H],1.4,-0.4,0.8,G0 V,162.7766969,25.641065,HD 93963 A c,3.228186451,0.056044904,-0.056044904,0.288,0.005,-0.005,19.20001404,4.099986445,-4.099986445,0.06041,0.0129,-0.0129,0,1,7.5,3.6451398,-1.42E-05,1.06E-05,1299.54042,1299.54042,1299.54042,0.048029409,7180396594,7180396594,7180396594,0.3,2.3,8158.21147,0.64,1,86.31,-0.19,0.19,0,,,0,,,,8902.87274,0.001,-0.00095,0,8904.69531,8158.21147,1,0.08052,0.00255,-0.00255,2,2022,0,0,0,8,22,62,127,121,248,Transit,8,62,121,1
HD 97658,0.85,-0.08,0.08,5212,-43,43,0.73,-0.01,0.01,21.5618,-0.0253,0.0254,4.64,-0.04,0.04,Gaia DR2 3997075206232885888,5.821,6.203000069,5.734000206,7.714000225,7.5136,5.812,5.603,5.737,5.642,0,-0.23,-0.03,0.03,[Fe/H],3.9,-2.03,2.6,K1 V,168.6376584,25.7105962,HD 97658 b,2.118497358,0.056044904,-0.056044904,0.189,0.005,-0.005,8.298499696,1.099686287,-1.099686287,0.02611,0.00346,-0.00346,0,1,2.8,9.4897116,-8.00E-07,8.00E-07,720.3343114,718.1976718,724.4606646,0.083156928,12431960773,12509493407,12294138137,0.3,2.3,10128.62717,0.39,1,89.05,-0.24,0.41,0.05,-0.03,0.04,0,-10,-51,69,8904.9366,0.0008,-0.0008,0,8909.681456,10128.62717,1,0.0712,0.0038,-0.0038,1,2010,0,0,0,9,341,25,799,43,1224,Transit,9,25,43,1
HIP 116454,0.76,-0.03,0.03,5089,-50,50,0.72,-0.02,0.02,62.4491,-0.182,0.1831,4.59,-0.03,0.03,Gaia DR2 2645940376800212096,8.14,8.604000092,8.029000282,10.19,9.93208,7.996,8.078,8.019,7.878,0,-0.16,-0.08,0.08,[Fe/H],2,,,K1,353.9543517,0.4447043,HIP 116454 b,2.533229645,0.179343692,-0.179343692,0.226,0.016,-0.016,10.10058676,1.201391377,-1.099686287,0.03178,0.00378,-0.00346,0,1,3.73,9.0949,-0.0026,0.0026,721.8044381,721.8044381,721.8044381,0.077874141,11642184105,11642184105,11642184105,0.3,2.3,8634.842289,0.65,1,88.43,-0.4,0.4,0,,,1,-59.1,-16.7,16.7,6907.887,0.029,-0.029,0,6912.43445,8634.842289,1,0.0967,0.0109,-0.0109,1,2014,0,0,0,8,401,73,2244,144,4130,Transit,8,73,144,1
HIP 113103,0.76,-0.04,0.04,4930,-100,100,0.74,-0.01,0.01,46.2122,-0.086,0.0864,4.6,-0.1,0.1,Gaia DR2 6541360574788758016,7.67,8.194999695,7.55700016,9.899999619,9.61752,7.398,7.538,7.489,7.395,0,-0.1,-0.1,0.1,[m/H],0.47,-0.11,0.17,,343.5723794,-43.0102291,HIP 113103 c,2.398721876,0.100880827,-0.078462865,0.214,0.009,-0.007,6.466972593,0,0,0.020347371,0,0,1,0,0,14.245648,-1.90E-05,1.90E-05,649.9924596,604.7016052,710.4246905,0.105030667,15702084733,18147281846,13147940613,0.1,2.3,10620.54642,0.614,1,89.24,-0.22,0.4,0.17,-0.13,0.17,0,-70,-60,100,8337.0559,0.0019,-0.0019,0,8344.178724,10620.54642,1,0.1051,0.011,-0.0087,2,2023,0,0,0,5,362,32,1569,61,2722,Transit,5,32,61,1
HIP 29442,0.89,-0.04,0.04,5289,-69,69,0.98,-0.03,0.03,68.192,-0.1763,0.1772,4.39,-0.03,0.03,Gaia DR2 2993561629444856960,7.718,8.055999756,7.586999893,9.470000267,9.27468,7.561,7.626,7.587,7.465,0,0.24,-0.05,0.05,[Fe/H],11.7,-3.8,3.7,,93.0578446,-14.6493167,HIP 29442 b,3.474784027,0.067253884,-0.078462865,0.31,0.006,-0.007,9.598417879,0.800927585,-0.800927585,0.0302,0.00252,-0.00252,0,1,2.8,13.63083,-3.00E-05,3.00E-05,744.9090667,744.9090667,744.9090667,0.107498315,16070998097,16070998097,16070998097,0.3,2.3,15774.26778,0.28805754,1,89.3,-0.3,0.4,0,,,0,,,,9210.634,0.001,-0.001,0,9217.449415,15774.26778,1,0.11791,0.003948,-0.003948,2,2023,0,0,0,3,182,12,700,23,1206,Transit,3,12,23,2
