Star Name,Planet Name,FGS1_Signal,FGS2_Signal,Ch0_E1,Ch0_T1,Ch1_E1,Ch1_T1,Ch0_E2,Ch0_T2,Ch1_E2,Ch1_T2,Ch0_E3,Ch0_T3,Ch1_E3,Ch1_T3,Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Star Mass [Ms],Star Mass Error Lower [Ms],Star Mass Error Upper [Ms],Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Gaia ID,Star H Mag,Star J Mag,Star K Mag,Star V Mag,Star Gaia Mag,Star W1 Mag,Star T Mag,Star Metallicity,Star Metallicity Error Lower,Star Metallicity Error Upper,Metallicity Ratio,Star Age [Gyr],Star Age Error Lower [Gyr],Star Age Error Upper [Gyr],Star Spectral Type,Star RA,Star Dec,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rj],Planet Radius Error Upper [Rj],Planet Radius Error Lower [Rj],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mj],Planet Mass Error Upper [Mj],Planet Mass Error Lower [Mj],Mass Flag,Planet Period [days],Planet Period Error Lower [days],Planet Period Error Upper [days],Planet Temperature [K],Planet Semi-major Axis [m],Planet Semi-major Axis [AU],Planet Albedo,Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,Inclination,Inclination Error Upper,Inclination Error Lower,Eccentricity,Eccentricity Error Upper,Eccentricity Error Lower,Eccentricity Flag,Periastron,Periastron Error Upper,Periastron Error Lower,Transit Mid Time [JD - 2450000],Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Mid Time Flag,Eclipse Mid Time [JD - 2450000],Eclipse Duration [s]
20961824 b,20961824 b,73591.27990857161,122825.45789317881,19483.278141137627,18.71693443752518,1158.1707672066252,40.75641507197259,328427.1217136636,299.9469753355545,8985.558171947348,395.2013361670931,638805.1890764086,588.3397670852737,17955.635764396964,786.7163047522397,18.71693443752518,299.9469753355545,588.3397670852737,1158.1707672066252,8985.558171947348,17955.635764396964,Transit,19.0,300.0,588.0,0,0,0,1.01804,-0.119058,0.119058,5615.5,-5403.0,5472.0,1.0454804333333332,-0.9713356,0.9963033,249.45063770367287,-22.5557215112463,22.5557215112463,4.38418,-0.431529,0.431529,104.0,0.0,10.685,10.286,11.809,11.7827,0.0,11.315,,,,,,,,,27.4031510354,32.2205063013,3.508196631877274,0.0,0.0,0.3197024894750484,0.0,0.0,12.31889741274085,0.0,0.0,0.0387610407528389,0.0,0.0,1.0,10.498793010798122,,,871.4213814692257,14122530116.730911,0.0944650843928489,0.3,2.3,15330.0713355697,0.009087666003506,1.0,89.97319100493056,0.0,0.0,0.20310260595298,0.0,0.0,0.0,0.0,0.0,0.0,8489.165641506668,,,1.0,8494.415038012066,15330.0713355697
41955544 b,41955544 b,385396.20839821815,608458.4767834147,2233.7765224846507,9.531866103154359,186.1629001007368,13.835401066829697,26713.70984079453,110.55793863819588,1338.7363138592887,116.37988593892138,51590.79006744325,214.3686808213167,2639.0137249956056,229.49763177298198,9.531866103154359,110.55793863819588,214.3686808213167,186.1629001007368,1338.7363138592887,2639.0137249956056,Transit,10.0,111.0,214.0,0,0,0,1.11267,-0.142909,0.142909,5989.884999999999,-5796.57,6111.095,1.6189966666666666,-1.622216,1.803036,191.7834939617632,-22.88390184570752,22.88390184570752,4.09338,-0.346719,0.346719,3108.0,0.0,9.028,8.724,10.076,9.83714,0.0,9.495,,,,,,,,,22.1129185619,-37.2922561921,3.953312452174996,0.0,0.0,0.3602659614768334,0.0,0.0,15.140346327850306,0.0,0.0,0.0476386450315711,0.0,0.0,1.0,13.728802922258954,,,1042.2180701616342,17395699085.71173,0.1163591912087741,0.3,2.3,24965.62940252436,0.0573276105353016,1.0,89.7873851142789,0.0,0.0,0.0074411950018089,0.0,0.0,0.0,0.0,0.0,0.0,8495.203713757452,,,1.0,8502.06811521858,24965.62940252436
42013257 b,42013257 b,112887.54101131562,197702.21807766156,11916.377731846742,2.066606487780152,163.08760684552854,3.8053529249759497,272711.34887777915,31.06945414935064,1260.4283186696687,36.736011040821495,572920.0144231343,60.821912943210265,2462.0382561132124,73.10789373346338,2.066606487780152,31.06945414935064,60.821912943210265,163.08760684552854,1260.4283186696687,2462.0382561132124,Transit,2.0,31.0,61.0,0,0,0,0.9123455119155,-0.113888,0.113888,5294.806666666666,-5147.053,5349.0,0.953772,,,164.606,,,4.4397,-2.00389,2.00389,3107.0,0.0,10.2,9.674,11.519,,0.0,10.895,,,,,,,,,23.935459,-38.488811,6.501380546466879,0.0,0.0,0.5924717921577504,0.0,0.0,34.68297732326587,0.0,0.0,0.1091289465619303,0.0,0.0,1.0,21.38851385354164,,,671.3683123564172,21881218322.980915,0.1463626643677653,0.1,2.3,17319.809670543305,0.4309975058679958,1.0,89.25133945383693,0.0,0.0,0.0067297023631499,0.0,0.0,0.0,0.0,0.0,0.0,8495.713244787883,,,1.0,8506.407501714653,17319.809670543305
12469646 b,12469646 b,72283.18028801019,118866.60632290375,3920.971149345228,2.4877094983871793,119.06352029532599,5.5013174178350726,77705.56941985106,39.83308587404505,973.9490784380322,53.13003349273368,151972.07482730655,78.12921331620612,1935.6864238480998,105.73793680583827,2.4877094983871793,39.83308587404505,78.12921331620612,119.06352029532599,973.9490784380322,1935.6864238480998,Transit,2.0,40.0,78.0,0,0,0,1.0147,-0.123804,0.123804,5699.0,-5460.275,5804.6,0.9930955666666668,-0.8833309,0.9982491,247.42745954855656,-25.33877446096164,25.33877446096164,4.41759,-0.71941,0.71941,1758.0,0.0,10.726,10.355,11.922,11.7204,0.0,11.298,,,,,,,,,3.08767623224,-29.0031539544,7.808626169055763,0.0,0.0,0.7116012833896563,0.0,0.0,47.302508631668246,0.0,0.0,0.1488359228389477,0.0,0.0,1.0,16.271177280921936,,,745.2248584958676,18892518285.095634,0.1263713597665259,0.3,2.3,16878.810742442565,0.2921103564235751,1.0,89.3880989979462,0.0,0.0,0.0263642445901399,0.0,0.0,0.0,0.0,0.0,0.0,8491.625876294449,,,1.0,8499.76146493491,16878.810742442565
43398950 b,43398950 b,1000335.9436483883,1519047.909074045,8711.7254997972,18.037201755704604,591.4748590868286,22.372507171802575,76580.95625397834,142.90128179142513,3166.0910301449517,142.4063568834084,144284.2444761171,271.3384536670791,6174.446142860776,274.70614035473506,18.037201755704604,142.4063568834084,271.3384536670791,591.4748590868286,3166.0910301449517,6174.446142860776,Transit,18.0,142.0,271.0,0,0,0,1.22796,-0.208114,0.208114,6318.833333333333,-6149.2,6543.75,1.7491083333333333,-1.549601,1.754834,140.3113435766177,-25.45800517915244,25.45800517915244,4.041972734009436,,,1766.0,0.0,8.038,7.752000000000001,8.94,8.80738,0.0,8.482000000000001,,,,,,,,,10.8553398236,-25.92226167,2.864282389059013,0.0,0.0,0.2610224871721899,0.0,0.0,8.670327829510807,0.0,0.0,0.0272809261316325,0.0,0.0,1.0,18.13683349242968,,,1024.5106720224608,21643809219.178284,0.1447746436065437,0.3,2.3,27796.336439877603,0.2196397129692109,1.0,89.29265762985469,0.0,0.0,0.0247647910719625,0.0,0.0,0.0,0.0,0.0,0.0,8496.25730915321,,,1.0,8505.325725899425,27796.336439877603
43373841 b,43373841 b,1260420.0667666155,2103668.703093941,3700.59899246733,2.541187114391033,151.98154772393858,3.4499397107883225,49057.35238788358,28.392976552798558,962.5237323743191,28.27932066066472,99187.31556326868,54.99459696792795,1914.5880474876212,55.63901044912227,2.541187114391033,28.27932066066472,54.99459696792795,151.98154772393858,962.5237323743191,1914.5880474876212,Transit,3.0,28.0,55.0,0,0,0,0.987053,,,5649.1775,-5579.0,5706.04,0.8551284,-0.832734,0.8710904,49.30097951445114,-20.66901512327348,20.66901512327348,4.568699744091868,,,1765.0,0.0,7.541,7.15,,,0.0,8.124,,,,,,,,,10.1269197542,-27.277173909,2.722866501552602,0.0,0.0,0.2481352359627473,0.0,0.0,7.912845200456132,0.0,0.0,0.0248975297877365,0.0,0.0,1.0,8.263569325420443,,,863.1322405713647,11915801338.58866,0.0797043567798572,0.3,2.3,7236.620660731356,0.8076690884256947,1.0,87.68961689111717,0.0,0.0,0.2896183307933778,0.0,0.0,0.0,0.0,0.0,0.0,8485.858600573614,,,1.0,8489.990385236324,7236.620660731356
44521831 b,44521831 b,233999.88948986138,417119.0018555908,202.9541460943451,4.677832407810373,46.06252348347777,7.597973568032108,2663.059065591879,68.59040136316992,355.31715919388097,73.69123209678754,5346.60009019344,134.16771556215284,706.8481455420209,146.60788359743773,4.677832407810373,68.59040136316992,134.16771556215284,46.06252348347777,355.31715919388097,706.8481455420209,Transit,5.0,69.0,134.0,0,0,0,0.901683,-0.111472,0.111472,5175.555666666667,-4990.5,5514.0,1.0362769333333337,-0.8634212,1.054067,119.37020542302464,-12.833660409261231,12.833660409261231,4.362524150932942,,,1909.0,0.0,9.407,8.849,10.957,10.6574,0.0,10.125,-0.194,-0.174,0.174,,,,,,7.390972754450001,33.0947562718,2.9280955947998555,0.0,0.0,0.2668377942594138,0.0,0.0,9.017983668864677,0.0,0.0,0.0283748147894941,0.0,0.0,1.0,2.3735007442303138,,,1339.404907199014,5033176828.464631,0.0336667346385594,0.3,2.3,9568.882057233406,0.1093700925052989,1.0,89.10262340113138,0.0,0.0,0.1617801660808421,0.0,0.0,0.0,0.0,0.0,0.0,8486.575775049627,,,1.0,8487.762525421742,9568.882057233406
43396949 b,43396949 b,75054.71427916823,127201.04773008249,1349.2527095296905,24.103892311522088,333.11166315430177,52.381565421960055,18888.04086806165,396.3256126576629,2561.5137983138584,514.7653743114209,38156.92162316595,777.9038011302271,4999.693471573881,1025.5371269502366,24.103892311522088,396.3256126576629,777.9038011302271,333.11166315430177,2561.5137983138584,4999.693471573881,Transit,24.0,396.0,778.0,0,0,0,0.917245,-0.114959,0.114959,5514.416666666667,-5851.5,5937.0,1.182965,-1.010066,1.039799,269.7735418200977,-14.572996333687003,14.572996333687003,4.19815,-0.461386,0.461386,1767.0,0.0,10.557,10.197,12.058,11.5292,0.0,11.116,,,,,,,,,10.5164443659,-25.6657567864,3.443801119566212,0.0,0.0,0.3138341167020403,0.0,0.0,11.910714553218044,0.0,0.0,0.0374767056437398,0.0,0.0,1.0,3.8502111021843,,,1293.993843496523,6988481054.56463,0.0467456926726731,0.3,2.3,8283.317878272048,0.7832279462989634,1.0,84.70922348435727,0.0,0.0,0.1437848245180916,0.0,0.0,0.0,0.0,0.0,0.0,8485.171476728283,,,1.0,8487.096582279375,8283.317878272048
43395875 b,43395875 b,20484.786723433263,62607.23485312185,44316519.62937949,14.381834804879254,88333.61648712441,27.09090311909722,1172312869.6720822,240.02023892842405,793688.098395232,262.35717118046273,2350828016.287727,476.417871865195,1612257.0707585574,522.6241168772129,14.381834804879254,240.02023892842405,476.417871865195,88333.61648712441,793688.098395232,1612257.0707585574,Transit,14.0,240.0,476.0,1,0,1,0.622,-0.107,0.107,3942.091,-3936.803,4234.78,0.574,,,102.57382078598692,-29.31781781202495,29.31781781202495,4.71439,-0.333505,0.333505,1764.0,0.0,10.863,9.969,13.854,12.9198,0.0,12.033,,,,,,,,,10.4227815972,-27.625834782,3.0206672912763257,0.0,0.0,0.2752738669554358,0.0,0.0,9.442250111028793,0.0,0.0,0.0297097564083582,0.0,0.0,1.0,23.720701371684186,,,399.3161665512616,20633827338.456844,0.138018911962922,0.1,2.3,11697.90206422476,0.4897786004135929,1.0,89.45704583571988,0.0,0.0,0.2709106765857458,0.0,0.0,0.0,0.0,0.0,0.0,8494.121649186127,,,1.0,8505.981999871969,11697.90206422476
44672921 b,44672921 b,188688.57966552733,310290.3186065862,3801.0498648647585,16.258951013124786,488.58517470143363,29.56705021407695,56831.4032636999,264.97302276116295,3813.653413533236,299.1822557640361,115673.3156242835,520.1054779453939,7758.539798567511,596.840698329924,16.258951013124786,264.97302276116295,520.1054779453939,488.58517470143363,3813.653413533236,7758.539798567511,Transit,16.0,265.0,520.0,0,0,0,1.0344,-0.123683,0.123683,5730.25,-5548.75,5797.434,0.9422097,-0.9335189,1.019071,145.29485718226718,-19.980768596522587,19.980768596522587,4.52463,-0.524993,0.524993,109.0,0.0,9.714,9.311,10.84,10.6968,0.0,10.279000000000002,,,,,,,,,22.5526944926,34.6034245583,2.6677814649839107,0.0,0.0,0.2431153282518129,0.0,0.0,7.668423523661736,0.0,0.0,0.02412846432208,0.0,0.0,1.0,4.502307599170334,,,1116.4603551203904,8073916599.375447,0.0540061310995013,0.3,2.3,5089.083466805288,0.8923399903941063,1.0,85.84664695232138,0.0,0.0,0.1899054288195199,0.0,0.0,0.0,0.0,0.0,0.0,8487.975390562322,,,1.0,8490.226544361907,5089.083466805288
63695048 b,63695048 b,89018.6689829935,146513.99242800908,1344.5648792302386,20.335133856344694,280.8827266088931,42.6588246493755,18691.392528032808,327.3557011983346,2116.0449015161125,416.6840977231286,37436.62511850308,642.173619332114,4123.404217671955,829.8719888371585,20.335133856344694,327.3557011983346,642.173619332114,280.8827266088931,2116.0449015161125,4123.404217671955,Transit,20.0,327.0,642.0,0,0,0,1.0271679850850002,-0.123597,0.123597,5741.400333333334,-5524.057,5965.79,1.3569053333333334,-1.689366,1.97035,304.3141056672427,-20.53008268549903,20.53008268549903,4.3513,-2.00362,2.00362,1757.0,0.0,10.236,9.886,11.44,11.2228,0.0,10.803,,,,,,,,,4.626253415880001,-30.0853375567,3.883893240739484,0.0,0.0,0.3539397782430697,0.0,0.0,14.700319822700536,0.0,0.0,0.0462541148478227,0.0,0.0,1.0,5.590560518176322,,,1250.421210343664,9305692700.001284,0.0622454361204099,0.3,2.3,12701.748556555678,0.6253565236301688,1.0,86.36382434462479,0.0,0.0,0.0225213460935158,0.0,0.0,0.0,0.0,0.0,0.0,8489.893372752704,,,1.0,8492.688653011792,12701.748556555678
24186439 b,24186439 b,223472.66854191842,343827.47257149144,714.7813204915936,14.107298898797614,210.15740498639317,24.883512203018974,9477.713423354595,216.35309774980493,1669.0853710528454,243.61222843238386,18942.10181215715,423.88534262000417,3291.202138552495,485.12867165394397,14.107298898797614,216.35309774980493,423.88534262000417,210.15740498639317,1669.0853710528454,3291.202138552495,Transit,14.0,216.0,424.0,0,0,0,1.13529,-0.153781,0.153781,6190.202333333334,-6085.7,6848.98,1.2418383333333332,-1.074356,1.360752,205.26018202126892,-13.525188966950004,13.525188966950004,4.29814,-0.538912,0.538912,1803.0,0.0,9.589,9.327,10.705,10.4293,0.0,10.073,,,,,,,,,14.5015538656,-11.329436180999998,2.5938953355313314,0.0,0.0,0.2363820741037907,0.0,0.0,7.340578199820892,0.0,0.0,0.0230969088563384,0.0,0.0,1.0,3.304920277318095,,,1511.3150291928546,6777053422.273776,0.0453314610185536,0.3,2.3,11726.440421133017,0.1397403614819392,1.0,88.97954528314743,0.0,0.0,0.018923088384682,0.0,0.0,0.0,0.0,0.0,0.0,8485.951551594771,,,1.0,8487.60401173343,11726.440421133017
25398947 b,25398947 b,2201185.9104620344,3858244.7402911885,2.781318798872142,0.18517706971250528,0.3926148944912724,0.22492887785132654,20.651229110440042,1.3749397868134414,2.120891301511338,1.3535555630954565,38.92866804584863,2.6016617533206228,3.9911471320983236,2.597895611114525,1.0,1.3535555630954565,2.597895611114525,1.0,2.120891301511338,3.9911471320983236,Transit,1.0,1.0,3.0,0,0,0,0.902505,-0.111656,0.111656,5316.833333333333,-5291.0,5522.324,1.3077047333333334,-0.8809582,0.9596735,51.0332364723506,-16.11732282324915,16.11732282324915,4.39193,-0.276904,0.276904,1799.0,0.0,7.566,7.033,8.96,8.69111,0.0,8.212,,,,,,,,,22.6273936745,-14.0732101162,9.010975405674698,0.0,0.0,0.8211715511086023,0.0,0.0,60.67881759871732,0.0,0.0,0.1909240772916437,0.0,0.0,1.0,4.63455712312359,,,1236.476791284006,7865385471.454167,0.0526112740565496,0.3,2.3,9669.1815479777,0.8370601951973768,1.0,84.44541476830281,0.0,0.0,0.0975231936814811,0.0,0.0,0.0,0.0,0.0,0.0,8485.285524538253,,,1.0,8487.602803099815,9669.1815479777
24186877 b,24186877 b,84678.56454192316,150944.67846816737,53338.946934324136,11.515297564237592,1434.5157949501624,22.901278851581846,1071323.0679452124,182.7114084215891,12315.967812089775,224.72040967521502,2192299.8404021044,358.23211486514316,24579.71378798328,447.6788435325372,11.515297564237592,182.7114084215891,358.23211486514316,1434.5157949501624,12315.967812089775,24579.71378798328,Transit,12.0,183.0,358.0,0,0,0,0.918875,-0.110816,0.110816,5214.813333333333,-4945.24,5668.604,0.8721634666666667,-0.589129,0.7740834,167.0086901863111,-29.04506248814395,29.04506248814395,4.4667,-0.610653,0.610653,1804.0,0.0,10.447,9.912,11.737,11.7063,0.0,11.17,,,,,,,,,14.534715413,-8.349400017210003,3.474938400691669,0.0,0.0,0.3166716618387181,0.0,0.0,12.10808396595228,0.0,0.0,0.0380977225735864,0.0,0.0,1.0,11.995667446884983,,,719.1882632935265,14916481827.018345,0.0997757981740357,0.3,2.3,12105.428329094677,0.5104099210006596,1.0,88.81065857288677,0.0,0.0,0.1032970379927344,0.0,0.0,0.0,0.0,0.0,0.0,8484.594123932533,,,1.0,8490.591957655975,12105.428329094677
24980507 b,24980507 b,10641.218475864911,33854.116926478586,20520740.12321182,21.27405660372167,56256.76428337962,43.84494286051951,680875207.3895928,368.66307781107633,495016.3394672396,414.815781919471,1363064004.072849,731.274731698629,876335.9365991212,823.808134390112,21.27405660372167,368.66307781107633,731.274731698629,56256.76428337962,495016.3394672396,876335.9365991212,Transit,21.0,369.0,731.0,1,0,1,0.558,-0.099,0.099,3842.9266666666663,-3718.865,4307.595,0.517,,,121.89565105173916,-14.846306083410235,14.846306083410235,4.75808,-0.343389,0.343389,1808.0,0.0,11.274,10.42,14.475,13.4614,0.0,12.555,,,,,,,,,29.6936685275,-5.963275512309999,3.0309331228902203,0.0,0.0,0.2762093937425239,0.0,0.0,9.489299565888786,0.0,0.0,0.0298577961051042,0.0,0.0,1.0,15.146212504396011,,,436.85991265308974,14756343060.986645,0.0987046358594424,0.1,2.3,9336.402935168022,0.5141797863519586,1.0,89.28210169978163,0.0,0.0,0.0213789218164003,0.0,0.0,0.0,0.0,0.0,0.0,8496.190304572694,,,1.0,8503.763410824891,9336.402935168022
66471305 b,66471305 b,217061.88513186635,380466.6709464363,12.711097640927962,0.5612203421107728,1.4398981162846554,0.8701353261033681,159.41150806972487,7.193566249167638,10.783888796807146,7.803888813207177,319.8833062055983,14.000060294356945,21.405356576599875,15.45448460778613,1.0,7.193566249167638,14.000060294356945,1.4398981162846554,10.783888796807146,21.405356576599875,Transit,1.0,7.0,14.0,0,0,0,0.919418,-0.115429,0.115429,5347.9766666666665,-5194.335,5652.315,1.6688636666666667,-1.160218,1.373828,207.39622593216768,-34.36303116021135,34.36303116021135,3.59,-0.12,0.12,3106.0,0.0,10.024,9.619,11.482,11.0451,0.0,10.611,-0.23,-0.1,0.1,,,,,,15.132169192,-35.9610850118,12.916669535022733,0.0,0.0,1.1770980476266943,0.0,0.0,110.88694879659444,0.0,0.0,0.3489024542746376,0.0,0.0,1.0,9.745665929967506,,,1093.2840618631546,12990025210.365284,0.0868898007382293,0.3,2.3,21998.39356021034,0.5522522771149609,1.0,87.17154318215671,0.0,0.0,0.0034304006955928,0.0,0.0,0.0,0.0,0.0,0.0,8485.995258999988,,,1.0,8490.868091964972,21998.39356021034
66555173 b,66555173 b,7815.660094615073,27085.36628124786,27721.530640907877,16.28653388689224,1126.9187595007038,34.2754565895681,568005.5108176924,291.1855086144397,8543.745169827638,323.44183176126194,1122801.2575336625,577.6362004560215,17334.386627801,640.9239223273328,16.28653388689224,291.1855086144397,577.6362004560215,1126.9187595007038,8543.745169827638,17334.386627801,Transit,16.0,291.0,578.0,1,0,1,0.531,-0.095,0.095,3704.0,-64.0,64.0,0.495,-0.074,0.074,124.9108,,,4.77431,-0.348429,0.348429,-1.0,0.0,11.108,10.311,14.281,,0.0,12.348,,,,,,,,,17.260176,-17.070259,3.1998508959621472,0.0,0.0,0.2916028959416235,0.0,0.0,10.36439096205019,0.0,0.0,0.0326112449027206,0.0,0.0,1.0,2.7003579470247043,,,693.1700700929714,4597732614.739506,0.0307540643126388,0.3,2.3,4540.604803900625,0.6753275595882174,1.0,87.10141533651017,0.0,0.0,0.037263352732949,0.0,0.0,0.0,0.0,0.0,0.0,8484.897713537794,,,1.0,8486.247892511306,4540.604803900625
66470401 b,66470401 b,103081.1237860583,156532.57928934568,7.709295743961164,1.9403175652585594,3.5381615130322723,4.17638393973496,106.3358798592873,31.77108545558069,28.841188514785827,40.73609256457,221.1136659009978,62.331873239212754,57.069882950133234,81.12686565686931,1.9403175652585594,31.77108545558069,62.331873239212754,3.5381615130322723,28.841188514785827,57.069882950133234,Eclipse,4.0,29.0,57.0,0,0,0,1.23171,-0.210481,0.210481,6337.5,-6294.0,6828.933,1.727443,-1.393548,1.640492,431.68123731532233,-22.210437533469275,22.210437533469275,4.01557,-0.607124,0.607124,3119.0,0.0,10.468,10.209,11.415,11.2943,0.0,10.944,,,,,,,,,15.104585793,-31.3035907012,11.782268202235992,0.0,0.0,1.0737198826571714,0.0,0.0,94.33320705493205,0.0,0.0,0.2968166030200496,0.0,0.0,1.0,3.9286868309447582,,,1699.4499446860154,7814461868.770702,0.0522706479516435,0.3,2.3,11159.338771705156,0.8241288836716903,1.0,82.72063440761286,0.0,0.0,0.0151675871234055,0.0,0.0,0.0,0.0,0.0,0.0,8486.143939823378,,,1.0,8488.108283238851,11159.338771705156
18111605 b,18111605 b,113506.6406102422,346908.02522693336,79850.74692889783,1.3671946079030346,311.66163007904527,1.9069465551309555,2566922.895197405,19.367001710045734,2736.069414819339,17.56071404277064,5095175.31875034,38.197165837009166,4589.582423763439,34.834255679728834,1.3671946079030346,17.56071404277064,34.834255679728834,311.66163007904527,2736.069414819339,4589.582423763439,Transit,1.0,18.0,35.0,0,0,0,0.531,-0.091,0.091,3862.6666666666665,-3970.73,4316.625,0.74,,,56.17737615885282,-23.54568995134375,23.54568995134375,4.82512,-0.384356,0.384356,99.0,0.0,9.821,8.984,12.906,11.9677,0.0,11.005999999999998,,,,,,,,,20.8117929738,26.5426677384,5.1820398780697925,0.0,0.0,0.4722400775726659,0.0,0.0,23.65699162202544,0.0,0.0,0.0744360136811043,0.0,0.0,1.0,16.937831709115347,,,510.3208056389644,15637525437.739767,0.1045988323594633,0.1,2.3,9439.67496667189,0.8679706137367482,1.0,88.36298536022365,0.0,0.0,0.2333113646489217,0.0,0.0,0.0,0.0,0.0,0.0,8495.413945158012,,,1.0,8503.88286101257,9439.67496667189
67655535 b,67655535 b,29726.885766384086,51195.819329237405,369809.0621040743,21.763979290159536,5362.634647404621,61.18022350551241,8420922.418948133,359.6417069916788,41773.587782610426,574.9639105765469,17531038.21544824,705.4744174947315,83116.68430953853,1141.4177012694274,21.763979290159536,359.6417069916788,705.4744174947315,5362.634647404621,41773.587782610426,83116.68430953853,Transit,22.0,360.0,705.0,0,0,0,0.934529824871,-0.118582,0.118582,5369.8,-5273.0,5360.333,0.9479013333333332,-0.8679294,0.8969175,331.1554021699751,-33.86683541062528,33.86683541062528,4.4229,-2.00402,2.00402,3111.0,0.0,11.624,11.186,13.021,12.7769,0.0,12.286,,,,,,,,,19.2197624848,-34.5543323933,4.727045506679276,0.0,0.0,0.4307763717162344,0.0,0.0,20.055932918611266,0.0,0.0,0.0631053906164101,0.0,0.0,1.0,24.33036658862937,,,647.6392186971206,24035959869.0071,0.1607756512977063,0.1,2.3,19123.915790360792,0.0895300771093933,1.0,89.85929944156372,0.0,0.0,0.0611332053758762,0.0,0.0,0.0,0.0,0.0,0.0,8502.45327958418,,,1.0,8514.618462878496,19123.915790360792
67389006 b,67389006 b,165414.50933558407,242622.198983014,10275.529075717914,18.8904984848955,851.2890927753349,36.22371132142087,154243.2254997376,294.0771477582497,6461.85715387041,351.63013242458663,306581.9924287648,576.0246386126272,12862.77083601204,700.0568148504001,18.8904984848955,294.0771477582497,576.0246386126272,851.2890927753349,6461.85715387041,12862.77083601204,Transit,19.0,294.0,576.0,0,0,0,1.41472,-0.320554,0.320554,6638.466666666667,-6364.25,6998.11,1.2816386666666666,-1.103904,1.334746,273.9059152870999,-19.50931742998116,19.50931742998116,4.36664,-0.389244,0.389244,132.0,0.0,10.081,9.806,10.872,10.8301,0.0,10.514,,,,,,,,,28.6952573284,41.3946287269,3.551209665996903,0.0,0.0,0.3236222737776068,0.0,0.0,12.59154348128818,0.0,0.0,0.0396189134195221,0.0,0.0,1.0,12.990177749966024,,,1005.7488776255972,18163444311.699898,0.1214946107806013,0.3,2.3,16221.645822029408,0.4426709930697122,1.0,88.75517761614786,0.0,0.0,0.0429934952634104,0.0,0.0,0.0,0.0,0.0,0.0,8489.896860790439,,,1.0,8496.391949665422,16221.645822029408
29928623 b,29928623 b,677692.5973907538,1083273.4961289195,84.65482761808013,2.580995375601684,22.408200736681895,3.7827672612211236,990.5085913840851,33.7672830961668,166.37172050153129,34.42498426949616,1965.3935034670915,65.81508544050153,329.39041673347214,68.19968412334696,2.580995375601684,33.7672830961668,65.81508544050153,22.408200736681895,166.37172050153129,329.39041673347214,Transit,3.0,34.0,66.0,0,0,0,1.0934,-0.135106,0.135106,5894.685666666667,-5654.533,5887.256,1.1165343333333333,-1.120425,1.214549,97.0583938537576,-23.0870318746386,23.0870318746386,4.40334,-0.264382,0.264382,3171.0,0.0,8.391,8.073,9.482,9.2955,0.0,8.912,,,,,,,,,24.8093185548,-17.599993249100002,3.0510454149553285,0.0,0.0,0.2780422299592395,0.0,0.0,9.581476450649648,0.0,0.0,0.0301478279047838,0.0,0.0,1.0,2.438118807954984,,,1519.745909059233,5464212487.492229,0.0365499163042958,0.3,2.3,8785.539907388933,0.4533946788171349,1.0,86.30557660111978,0.0,0.0,0.0475517869213078,0.0,0.0,0.0,0.0,0.0,0.0,8485.629242008552,,,1.0,8486.848301412529,8785.539907388933
29938057 b,29938057 b,139233.39174452738,284448.2085844651,1320.3775712535066,3.3019364847956236,94.16814781851829,5.469329406903732,21540.061970771676,49.42396734060195,860.1155825286586,53.432436800121046,41595.7409601165,96.96487029147735,1634.9384073156634,106.37808204892696,3.3019364847956236,49.42396734060195,96.96487029147735,94.16814781851829,860.1155825286586,1634.9384073156634,Transit,3.0,49.0,97.0,0,0,0,0.749532,-0.0890601,0.0890601,4614.7210000000005,-4474.973,4648.64,0.7660927000000001,-0.7022272,0.7577898,86.21781436754743,-22.29443938830554,22.29443938830554,4.544649462665097,,,3170.0,0.0,9.709,9.037,11.492,11.2551,0.0,10.599,0.236686,-0.0126845,0.0126845,,,,,,24.903337634,-17.7226609647,2.9954209598990817,0.0,0.0,0.2729731649599784,0.0,0.0,9.32654334968795,0.0,0.0,0.0293456885586598,0.0,0.0,1.0,3.7323189571725286,,,910.648105214918,6399517140.490397,0.0428061347189993,0.3,2.3,8852.973936200486,0.0502194942899292,1.0,89.76042997393756,0.0,0.0,0.261197168809932,0.0,0.0,0.0,0.0,0.0,0.0,8486.093481662218,,,1.0,8487.959641140804,8852.973936200486
