Star Name,Star Mass [Ms],Star Mass Error Lower [Ms],Star Mass Error Upper [Ms],Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Star Metallicity,Star Metallicity Error Lower,Star Metallicity Error Upper,Metallicity Ratio,Star Age [Gyr],Star Age Error Lower [Gyr],Star Age Error Upper [Gyr],Star Spectral Type,Star Rotational Velocity [km/s],Star Rotational Velocity Error Lower [km/s],Star Rotational Velocity Error Upper [km/s],Star Rotation Period [days],Star Rotation Period Error Lower [days],Star Rotation Period Error Upper [days],Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star Parallax [mas],Star Parallax Error Lower [mas],Star Parallax Error Upper [mas],HD ID,HIP ID,TIC ID,Gaia ID,Star B Mag,Star V Mag,Star H Mag,Star I Mag,Star J Mag,Star Ks Mag,Star u Mag,Star g Mag,Star r Mag,Star i Mag,Star z Mag,Star TESS Mag,Star Kepler Mag,Star Gaia Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star W4 Mag,Star RA,Star Dec,Proper Motion [mas/yr],Total Proper Motion Error Lower [mas/yr],Total Proper Motion Error Upper [mas/yr],RA Proper Motion [mas/yr],RA Proper Motion Error Lower [mas/yr],RA Proper Motion Error Upper [mas/yr],Dec Proper Motion [mas/yr],Dec Proper Motion Error Lower [mas/yr],Dec Proper Motion Error Upper [mas/yr],Planet Name,Planet Radius [Rjup],Planet Radius Error Lower [Rjup],Planet Radius Error Upper [Rjup],Planet Radius [Re],Rp/Rs,Rp/Rs Error Lower,Rp/Rs Error Upper,Msin(i) [Mjup],Msin(i) Error Lower [Mjup],Msin(i) Error Upper [Mjup],Planet Mass [Mjup],Planet Mass Error Lower [Mjup],Planet Mass Error Upper [Mjup],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Mass Flag,Radial Velocity Amplitude [m/s],Radial Velocity Amplitude Error Lower [m/s],Radial Velocity Amplitude Error Upper [m/s],Expected Radial Velocity Amplitude [m/s],Expected Radial Velocity Amplitude Error Upper [m/s],Expected Radial Velocity Amplitude Error Lower [m/s],Planet Density [g/cm3],Planet Density Error Lower [g/cm3],Planet Density Error Upper [g/cm3],Planet Period [days],Planet Period Error Lower [days],Planet Period Error Upper [days],Planet Temperature [K],Planet Transit Temperature [K],Planet Eclipse Temperature [K],Planet Insolation Flux [W/m2],Planet Insolation Flux Error Upper [W/m2],Planet Insolation Flux Error Lower [W/m2],Planet Insolation Flux [Earth],Planet Insolation Flux Error Upper [Earth],Planet Insolation Flux Error Lower [Earth],Planet Semi-major Axis [au],Planet Semi-major Axis Error Lower [au],Planet Semi-major Axis Error Upper [au],Planet Semi-major Axis [m],a/Rs,a/Rs Error Lower,a/Rs Error Upper,Inclination,Inclination Error Lower,Inclination Error Upper,Eccentricity,Eccentricity Error Lower,Eccentricity Error Upper,Periastron,Periastron Error Lower,Periastron Error Upper,Projected Obliquity,Projected Obliquity Error Lower,Projected Obliquity Error Upper,True Obliquity,True Obliquity Error Lower,True Obliquity Error Upper,Transit,Transit Impact Parameter,Transit Mid Time,Transit Mid Time Error Lower [days],Transit Mid Time Error Upper [days],Transit Depth [%],Transit Depth Error Lower [%],Transit Depth Error Upper [%],Transit Duration [hrs],Transit Duration Error Lower [hrs],Transit Duration Error Upper [hrs],Transit Duration T14 [s],Transit Duration T12 [s],Transit Duration T23 [s],Eclipse,Eclipse Impact Parameter,Eclipse Depth [%],Eclipse Depth Error Lower [%],Eclipse Depth Error Upper [%],Eclipse Duration E14 [s],Eclipse Duration E12 [s],Eclipse Duration E23 [s],Eclipse Mid Time,Transit Flag,RV Flag,Survey,Discovery Year,Publication,Publication Date,Controversial Flag,Solution Type,Number of Transmission Spectra,Number of Emission Spectra,TTV Flag,Eclipse Flag,Publication Year,Publication Month,No. Desired Parameters,Prime Source,Inferred Parameters,ExoClock Orbital Parameters,ExoClock Priority,ExoClock Ephemeris,Uniform Stellar Parameters,Calculated Parameters,Planet Albedo,Mean Molecular Weight,Heat Redistribution Factor,Assumed Parameters,Replaced Values,Available Transits,Available Eclipses,Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Max Tier
HATS-10,1.101,-0.054,0.054,5880.0,-120.0,120.0,1.105,-0.04,0.055,4.392,-0.032,0.032,0.15,-0.1,0.1,[Fe/H],3.3,-1.7,1.7,,5.68,-0.7,0.7,,,,534.889,-7.512,7.724,1.84118,-0.0264191,0.0264191,,,TIC 126325985,Gaia DR2 6771939433131924096,13.83,13.202,11.568,,11.866,11.511,,,,,,12.5192,,12.9838,11.486,11.475,11.456,8.664,294.3068385,-22.2044872,5.8870978,-0.0484907,0.0484907,5.35139,-0.0490267,0.0490267,-2.45368,-0.0458556,0.0458556,HATS-10b,0.969,-0.045,0.061,10.86150232827958,0.0903,-0.0013,0.0013,,,,0.526,-0.081,0.081,167.17774186879896,25.74410093416866,-25.74410093416866,False,67.0,-10.0,10.0,,,,0.7,-0.15,0.15,3.3128281,1.3e-06,1.3e-06,1407.1979908907667,1407.1979908907667,1407.1979908907667,884593.95,104607.0,84957.81,649.8756973633466,76.8505675107631,62.4150956721021,0.04491,-0.00074,0.00074,6718440373.137,8.73,-0.44,0.29,87.79,-0.72,0.72,0.0,,,0.0,,,,,,,,,True,0.3366481175851079,2456706.34481,0.0003,0.0003,0.8120707814573661,,,3.0072,-0.0264,0.0264,10856.488955328416,1008.0638423277132,8840.361270672991,True,0.3366481175851079,,,,10856.488955328416,1008.0638423277132,8840.361270672991,2456708.0012240503,1.0,1.0,HATSouth,2015.0,<a refstr=BRAHM_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...33B/abstract target=ref>Brahm et al. 2015</a>,2015-07,0.0,Published Confirmed,0.0,0.0,False,False,2015,7,11,True,,False,low,True,False," Transit Depth, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, ",,106.0,106.0,9.0,120.0,238.0,6.0,40.0,79.0,Eclipse,6.0,40.0,79.0,1,0,1,1
HATS-12,1.489,-0.071,0.071,6408.0,-75.0,75.0,2.21,-0.21,0.21,3.923,-0.065,0.065,-0.1,-0.04,0.04,[Fe/H],2.36,-0.31,0.31,F,6.57,-0.5,0.5,,,,746.138,,,,,,,,TIC 11270200,Gaia DR2 4083840142695803520,13.258,12.831,11.507,,11.725,11.391,,,,,,12.2994,12.7,12.6766,11.392,11.42,11.991,8.799,289.202402,-19.3559227,18.0385851,-2.0814714,2.0814714,12.248,-2.03176,2.03176,13.243,-2.12307,2.12307,HATS-12b,1.35,-0.17,0.17,15.13212398676722,0.063,-0.0022,0.0022,,,,2.38,-0.11,0.11,756.431607695326,34.96112472541423,-34.96112472541423,False,250.6,-9.4,9.4,,,,1.19,-0.32,0.54,3.142833,-1.1e-05,1.1e-05,2096.761651175818,2096.761651175818,2096.761651175818,4564386.98,643641.44,848367.49,3353.2720539900592,472.8575519558421,623.2615701069875,0.04795,-0.00077,0.00077,7173217900.065,4.67,-0.38,0.38,82.7,-1.9,1.9,0.0,,,0.0,,,,,,,,,True,0.5933917221683073,2456798.9556,-0.0012,0.0012,0.47,,,4.5576,-0.0744,0.0744,16558.151363699308,1485.53725919277,13587.076845313768,True,0.5933917221683073,,,,16558.151363699308,1485.53725919277,13587.076845313768,2456800.5270165,1.0,1.0,HATSouth,2016.0,<a refstr=RABUS_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152...88R/abstract target=ref>Rabus et al. 2016</a>,2016-10,0.0,Published Confirmed,0.0,0.0,False,False,2016,10,10,True,,False,,,False, ,0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, ",,112.0,112.0,45.0,616.0,1220.0,2.0,9.0,18.0,Eclipse,2.0,9.0,18.0,0,0,0,2
HATS-13,0.962,-0.029,0.029,5523.0,-69.0,69.0,0.887,-0.019,0.019,4.524,-0.017,0.017,0.05,-0.06,0.06,[Fe/H],2.5,-1.7,1.7,,2.82,-0.3,0.3,,,,421.855,-8.177,8.501,2.34291,-0.0464812,0.0464812,,,TIC 289793076,Gaia DR2 6803000980210856704,14.682,13.911,12.052,,12.439,11.983,,,,,,13.163,,13.6799,11.944,11.985,11.487,8.864,316.9614798,-26.0967205,10.8841162,-0.0409068,0.0409068,3.47937,-0.0628387,0.0628387,-10.313,-0.0376082,0.0376082,HATS-13b,1.212,-0.035,0.035,13.585284645897682,0.1402,-0.0016,0.0016,,,,0.543,-0.072,0.072,172.58082478090842,22.883645274816583,-22.883645274816583,False,78.0,-10.0,10.0,,,,0.377,-0.058,0.058,3.04405362,4.7e-07,4.7e-07,1246.2475039656167,1246.2475039656167,1246.2475039656167,541787.26,29204.81,28160.46,398.0293708939303,21.455602613056577,20.68836055296628,0.04057,-0.00041,0.00041,6069185614.299001,9.82,-0.18,0.18,88.55,-0.43,0.43,0.0,,,0.0,,,,,,,,,True,0.2484909055395016,2457375.29601,0.00019,0.00019,1.9716457487001005,,,2.63472,-0.02016,0.02016,9510.26565950123,1241.2986063122498,7027.668446876731,True,0.2484909055395017,,,,9510.26565950123,1241.2986063122498,7027.668446876731,2457376.81803681,1.0,1.0,HATSouth,2015.0,<a refstr=MANCINI_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...580A..63M/abstract target=ref>Mancini et al. 2015</a>,2015-08,0.0,Published Confirmed,0.0,0.0,False,False,2015,8,11,True,,False,low,True,False," Transit Depth, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, ",,119.0,116.0,2.0,22.0,43.0,2.0,13.0,24.0,Eclipse,2.0,13.0,24.0,1,0,1,2
HATS-2,0.882,-0.037,0.037,5227.0,-95.0,95.0,0.898,-0.019,0.019,4.48,-0.02,0.02,0.15,-0.05,0.05,[Fe/H],9.7,-2.9,2.9,K,1.5,-0.5,0.5,22.46,-5.2,5.2,341.925,-3.598,3.674,2.89606,-0.0308646,0.0308646,,,TIC 413376180,Gaia DR2 3492502001623237888,14.53,13.565,11.475,,11.906,11.386,,,,,,12.7492,,13.3419,11.285,11.333,11.357,8.812,176.7388264,-22.5630097,46.4383031,-0.0465435,0.0465435,-46.4235,-0.0465543,0.0465543,-1.17245,-0.0241725,0.0241725,HATS-2b,1.168,-0.03,0.03,13.09208949373638,0.1335,-0.001,0.001,,,,1.345,-0.15,0.15,427.4792068698376,47.674260989201215,-47.674260989201215,False,268.9,-29.0,29.0,,,,1.05,-0.14,0.14,1.354133683,8.6e-08,8.6e-08,1575.9997981079705,1575.9997981079705,1575.9997981079705,1407946.73,123002.37,125621.17,1034.361995138214,90.36490808137948,92.28883541126358,0.023,-0.0003,0.0003,3440751026.1,5.5,-0.09,0.09,87.2,-0.7,0.7,0.0,,,0.0,,,8.0,-8.0,8.0,38.49,-27.13,27.13,True,0.2686737338758724,2457108.30842,0.0001,0.0001,1.7865036131566387,,,2.0688,-0.0096,0.0096,7516.215846063694,955.1827265999603,5605.850392863773,True,0.2686737338758724,,,,7516.215846063694,955.1827265999603,5605.850392863773,2457108.9854868418,1.0,1.0,HATSouth,2013.0,<a refstr=MOHLER_FISCHER_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...558A..55M/abstract target=ref> Mohler-Fischer et al. 2013 </a>,2013-10,0.0,Published Confirmed,2.0,0.0,False,False,2013,10,11,True,,False,low,True,False," Transit Depth, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, ","Star Rotation Period [days], True Obliquity, ",255.0,252.0,6.0,85.0,171.0,1.0,4.0,7.0,Eclipse,1.0,4.0,7.0,1,0,1,2
HATS-22,0.759,-0.019,0.019,4803.0,-55.0,55.0,0.689,-0.018,0.028,4.644,-0.028,0.028,0.0,-0.04,0.04,[Fe/H],,,,K V,0.5,-0.5,0.5,,,,229.518,-1.59,1.612,4.3283,-0.0301605,0.0301605,,,TIC 14661418,Gaia DR2 3483606402800185728,14.493,13.397,11.006,,11.556,10.942,,,,,,12.4806,,13.1225,10.899,10.974,10.768,8.802,174.0098693,-29.5433642,26.8180485,-0.0404359,0.0404359,24.9212,-0.0416441,0.0416441,-9.90664,-0.0317409,0.0317409,HATS-22b,0.953,-0.029,0.048,10.682158636584562,0.1426,-0.0025,0.0025,,,,2.74,-0.11,0.11,870.849834069409,34.96112472541423,-34.96112472541423,False,399.0,-15.0,15.0,,,,3.89,-0.45,0.45,4.72281727,8.1e-07,8.1e-07,857.1321052555858,887.5293482198556,831.1861148084643,123825.16,11305.41,8512.78,90.9693788953994,8.305631309968323,6.253998050744921,0.05025,-0.00042,0.00042,7517293002.675,15.7,-0.65,0.39,87.96,-0.21,0.21,0.079,-0.026,0.026,56.0,-73.0,73.0,,,,,,,True,0.5212493231280596,2458278.17664,0.00017,0.00017,2.020311072948955,,,2.1912,-0.036,0.036,7880.735786424802,1303.2970580303818,5274.141670364039,True,0.5943118512456375,,,,8623.36494139702,1582.1527531616723,5459.059435073675,2458280.6711129267,1.0,1.0,HATSouth,2017.0,<a refstr=BENTO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.468..835B/abstract target=ref>Bento et al. 2017</a>,2017-06,0.0,Published Confirmed,0.0,0.0,False,False,2017,6,13,True,,False,medium,True,False," Transit Depth, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, ",,78.0,79.0,70.0,1014.0,2055.0,7.0,51.0,103.0,Eclipse,7.0,51.0,103.0,1,0,1,1
HATS-24,1.218,-0.036,0.036,6346.0,-81.0,81.0,1.194,-0.041,0.066,,,,,,,,0.88,-0.45,0.67,,9.44,-0.21,0.21,,,,494.182,-11.88,12.468,1.99658,-0.0494301,0.0494301,,,TIC 380589029,Gaia DR2 5911182735242698496,13.393,12.915,11.447,,11.678,11.382,,,,,,12.2851,,12.6911,11.327,11.336,11.606,8.422,268.8907069,-61.7474,17.6067397,-0.0409989,0.0409989,1.03147,-0.0395854,0.0395854,-17.5765,-0.0410037,0.0410037,HATS-24b,1.55,-0.022,0.022,17.373920132954954,0.1334,-0.0019,0.0019,,,,2.26,-0.17,0.17,718.292198903965,54.030829121094726,-54.030829121094726,False,363.5645695876116,,,,,,,,,1.34849689,2.7e-07,2.7e-07,2083.1765573194984,2083.1765573194984,2083.1765573194984,4214273.58,422007.44,373828.6,3096.0577807280138,310.0319410533168,274.63687957549735,0.02576,-0.00078,0.00078,3853641149.232,4.64,-0.14,0.14,85.82,-1.58,1.58,0.0,,,0.0,,,,,,,,,True,0.3382098981045398,2458912.88473,0.00013,0.00013,1.779,-0.051,0.051,,,,8750.269292846213,1161.9567601288472,6426.355772588518,True,0.3382098981045398,,,,8750.269292846213,1161.9567601288472,6426.355772588518,2458913.5589784454,1.0,1.0,HATSouth,2017.0,<a refstr=GAJDO_SCARON__ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021CoSka..51...68G/abstract target=ref>Gajdo&scaron; et al. 2021</a>,2021-01,0.0,Published Confirmed,0.0,0.0,False,False,2021,1,11,True,,False,low,True,False," Radial Velocity Amplitude, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, ","Planet Mass [Mjup], Star Age [Gyr], Star Rotational Velocity [km/s], ",340.0,338.0,5.0,64.0,127.0,1.0,2.0,3.0,Eclipse,1.0,2.0,3.0,0,0,0,3
HATS-25,0.994,-0.035,0.035,5715.0,-73.0,73.0,1.107,-0.069,0.069,4.347,-0.053,0.053,0.02,-0.05,0.05,[Fe/H],7.5,-1.9,1.9,G,3.88,-0.5,0.5,,,,471.158,-8.79,9.125,2.09452,-0.04003,0.04003,,,TIC 437333618,Gaia DR2 6287125101007614080,13.812,13.172,11.487,,11.788,11.416,,,,,,12.472,,12.9353,11.388,11.418,11.44,8.806,207.9076746,-23.7812403,23.7237002,-0.0647975,0.0647975,-19.4826,-0.067448,0.067448,-13.5367,-0.0589293,0.0589293,HATS-25b,1.26,-0.1,0.1,14.123315720982738,0.1171,-0.0026,0.0026,,,,0.613,-0.042,0.042,194.8288132425357,13.348793076976342,-13.348793076976342,False,76.8,-5.0,5.0,,,,0.38,-0.1,0.1,4.29864716,8.1e-07,8.1e-07,1276.000282069122,1276.0002820691218,1276.0002820691218,618400.51,145776.55,88292.01,454.3140530026225,107.09618474156731,64.86459869001091,0.05163,-0.0006,0.0006,7723738064.241,10.03,-0.62,0.62,86.93,-0.71,0.71,0.0,,,0.0,,,,,,,,,True,0.5371664093673854,2458426.47971,0.00021,0.00021,1.3680965104123108,,,3.204,-0.06,0.06,11579.905329717534,1651.209424053579,8277.486481610376,True,0.5371664093673854,,,,11579.905329717534,1651.209424053579,8277.486481610376,2458428.6290335804,1.0,1.0,HATSouth,2016.0,<a refstr=ESPINOZA_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..108E/abstract target=ref>Espinoza et al. 2016</a>,2016-10,0.0,Published Confirmed,0.0,0.0,False,False,2016,10,11,True,,False,medium,True,False," Transit Depth, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, ",,82.0,79.0,3.0,30.0,59.0,2.0,14.0,28.0,Eclipse,2.0,14.0,28.0,1,0,1,2
HATS-26,1.299,-0.056,0.113,6071.0,-81.0,81.0,2.04,-0.11,0.15,3.936,-0.046,0.046,-0.02,-0.05,0.05,[Fe/H],4.04,-0.94,0.62,F,7.48,-0.5,0.5,,,,861.843,-23.847,25.218,1.13189,-0.0327664,0.0327664,,,TIC 315002523,Gaia DR2 5656896924435896832,13.553,13.006,11.51,,11.839,11.435,,,,,,12.4257,,12.8431,11.393,11.415,10.391,8.392,144.9268593,-28.5856004,4.6501304,-0.0639731,0.0639731,-2.20575,-0.0574789,0.0574789,-4.0937,-0.0657384,0.0657384,HATS-26b,1.75,-0.21,0.21,19.61571627914269,0.0879,-0.0055,0.0055,,,,0.65,-0.076,0.076,206.58846428653865,24.154958901195283,-24.154958901195283,False,73.3,-8.0,8.0,,,,0.153,-0.042,0.042,3.3023928,2.3e-06,2.3e-06,1917.9018236577235,1917.9018236577235,1917.9018236577235,3020386.31,505261.44,281542.39,2218.95668574034,371.1953158517631,206.8379023376696,0.04735,-0.00068,0.00133,7083459177.645,5.01,-0.27,0.27,86.2,-1.9,1.9,0.0,,,0.0,,,,,,,,,True,0.3320322410040003,2458422.8508,0.00057,0.00057,0.777117428769428,,,5.2152,-0.0984,0.0984,18959.47605695891,1725.016682246638,15509.442692465633,True,0.3320322410040003,,,,18959.47605695891,1725.016682246638,15509.442692465633,2458424.5019964,1.0,1.0,HATSouth,2016.0,<a refstr=ESPINOZA_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..108E/abstract target=ref>Espinoza et al. 2016</a>,2016-10,0.0,Published Confirmed,0.0,0.0,False,False,2016,10,11,True,,False,high,True,False," Transit Depth, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, ",,130.0,131.0,1.0,14.0,26.0,1.0,5.0,10.0,Eclipse,1.0,5.0,10.0,1,0,1,2
HATS-27,1.415,-0.048,0.048,6438.0,-64.0,64.0,1.74,-0.1,0.17,4.107,-0.049,0.049,0.09,-0.04,0.04,[Fe/H],2.3,-0.22,0.22,F,9.32,-0.5,0.5,,,,816.988,-37.381,41.072,1.19821,-0.0581844,0.0581844,,,TIC 248111245,Gaia DR2 6134228079203074176,13.239,12.782,11.651,,11.831,11.55,,,,,,12.3335,,12.6792,11.528,11.527,11.592,9.374,193.5524603,-46.5877159,13.6042345,-0.0697913,0.0697913,-13.5933,-0.0697835,0.0697835,0.545336,-0.0744838,0.0744838,HATS-27b,1.5,-0.11,0.2,16.813471096408023,0.0895,-0.0043,0.0043,,,,0.53,-0.13,0.13,168.44905549517765,41.317692857307726,-41.317692857307726,False,51.0,-13.0,13.0,,,,0.18,-0.057,0.083,4.6370496,2.1e-06,2.1e-06,1656.7710557363766,1656.7710557363766,1656.7710557363766,1757168.64,275208.36,200431.83,1290.9213264515356,202.18454453054187,147.24922694199043,0.0611,-0.00068,0.00068,9140429899.77,7.55,-0.59,0.42,87.3,-1.3,1.3,0.0,,,0.0,,,,,,,,,True,0.3556537028578022,2458309.16373,0.00039,0.00039,0.784792616070968,,,4.8312,-0.0792,0.0792,17468.6603831559,1633.0157547884949,14202.628873578911,True,0.3556537028578022,,,,17468.6603831559,1633.0157547884949,14202.628873578911,2458311.4822548,1.0,1.0,HATSouth,2016.0,<a refstr=ESPINOZA_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..108E/abstract target=ref>Espinoza et al. 2016</a>,2016-10,0.0,Published Confirmed,0.0,0.0,False,False,2016,10,11,True,,False,medium,True,False," Transit Depth, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, ",,95.0,93.0,2.0,21.0,41.0,2.0,13.0,26.0,Eclipse,2.0,13.0,26.0,1,0,1,2
HATS-29,1.032,-0.049,0.049,5670.0,-110.0,110.0,1.073,-0.038,0.038,4.389,-0.027,0.027,0.16,-0.08,0.08,[Fe/H],5.5,-1.7,2.6,G,2.35,-0.8,0.8,,,,353.891,-4.852,4.986,2.79769,-0.0389719,0.0389719,,,TIC 201604954,Gaia DR2 6638230431120193280,13.354,12.62,10.933,,11.286,10.877,,,,,,11.9707,,12.4594,10.848,10.894,10.798,9.243,285.0965172,-54.8933408,37.4031182,-0.0418995,0.0418995,3.98992,-0.0542449,0.0542449,-37.1897,-0.0417361,0.0417361,HATS-29b,1.251,-0.061,0.061,14.022434894404288,0.1201,-0.0027,0.0027,,,,0.653,-0.063,0.063,207.54194950632265,20.02318961546451,-20.02318961546451,False,78.4,-7.1,7.1,,,,0.411,-0.06,0.06,4.6058787,1.7e-06,1.7e-06,1211.0519798135083,1211.0519798135083,1211.0519798135083,494290.37,48662.82,42750.16,363.13531073068793,35.75062217322085,31.40682800554384,0.05475,-0.00088,0.00088,8190483420.825,10.96,-0.34,0.34,87.37,-0.34,0.34,0.0,,,0.0,,,,,,,,,True,0.5029110165310688,2457925.49744,0.00037,0.00037,1.4354433647259963,,,3.2112,-0.0336,0.0336,11595.782455839311,1618.100437964947,8359.58157990942,True,0.5029110165310688,,,,11595.782455839311,1618.100437964947,8359.58157990942,2457927.80037935,1.0,1.0,HATSouth,2016.0,<a refstr=ESPINOZA_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..108E/abstract target=ref>Espinoza et al. 2016</a>,2016-10,0.0,Published Confirmed,0.0,0.0,False,False,2016,10,11,True,,False,low,True,False," Transit Depth, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, ",,92.0,91.0,2.0,19.0,38.0,2.0,9.0,18.0,Eclipse,2.0,9.0,18.0,0,0,0,2
HATS-3,1.209,-0.036,0.036,6351.0,-76.0,76.0,1.404,-0.03,0.03,4.22,-0.01,0.01,-0.157,-0.07,0.07,[Fe/H],3.2,-0.4,0.6,F,9.12,-1.31,1.31,,,,411.211,-7.608,7.896,2.40421,-0.0454792,0.0454792,,,TIC 336732616,Gaia DR2 6805886373600546176,12.45,12.433,10.719,,10.98,10.694,,,,,,11.5232,,11.8914,10.66,10.704,10.638,8.679,312.4574879,-24.4286938,18.779572,-0.0575546,0.0575546,10.4255,-0.070044,0.070044,15.6199,-0.0510156,0.0510156,HATS-3b,1.381,-0.035,0.035,15.47960238942632,0.1011,-0.0006,0.0006,,,,1.071,-0.136,0.136,340.3942234628967,43.224663296875775,-43.224663296875775,False,125.7,-15.7,15.7,,,,0.51,-0.07,0.07,3.54785091,5e-07,5e-07,1648.6374550582743,1648.6374550582748,1648.6374550582748,1678168.49,94411.34,81332.93,1232.8830846423316,69.36022501793961,59.75204171626344,0.0485,-0.0006,0.0004,7255496728.95,7.42,-0.12,0.12,86.2,-0.3,0.3,0.0,,,0.0,,,3.0,-25.0,25.0,,,,True,0.4917523409680005,2456599.44946,0.00013,0.00013,1.0217014935395152,,,3.5856,-0.0168,0.0168,13022.416981180111,1544.2908142949782,9933.835352590157,True,0.4917523409680005,,,,13022.416981180111,1544.2908142949782,9933.835352590157,2456601.2233854546,1.0,1.0,HATSouth,2013.0,<a refstr=BAYLISS_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013AJ....146..113B/abstract target=ref> Bayliss et al. 2013 </a>,2013-11,0.0,Published Confirmed,0.0,0.0,False,False,2013,11,11,True,,False,medium,True,False," Transit Depth, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, ","Projected Obliquity, ",98.0,102.0,2.0,27.0,53.0,1.0,3.0,6.0,Eclipse,1.0,3.0,6.0,0,0,0,2
HATS-30,1.093,-0.031,0.031,5943.0,-70.0,70.0,1.061,-0.039,0.039,4.425,-0.03,0.03,0.06,-0.05,0.05,[Fe/H],2.3,-1.2,1.2,G,4.11,-0.5,0.5,,,,342.14,-2.888,2.936,2.89407,-0.0246893,0.0246893,,,TIC 281459670,Gaia DR2 4906145613282734208,12.795,12.283,10.826,,11.129,10.793,,,,,,11.6714,,12.0815,10.719,10.757,10.769,8.774,5.618525,-59.9425892,22.839478,-0.0362021,0.0362021,-22.3092,-0.0363089,0.0363089,-4.89299,-0.0339061,0.0339061,HATS-30b,1.175,-0.052,0.052,13.17055235885295,0.1137,-0.0017,0.0017,,,,0.706,-0.039,0.039,224.3868550558404,12.395307857192318,-12.395307857192318,False,91.8,-4.7,4.7,,,,0.543,-0.076,0.076,3.17435131,5.9e-07,5.9e-07,1415.0,1415.0,1415.0,916744.6,85027.07,67212.62,673.4954904779557,62.46597821634671,49.37841627123678,0.04354,-0.00042,0.00042,6513491290.278,8.82,-0.31,0.31,86.84,-0.48,0.48,0.0,,,0.0,,,,,,,,,True,0.4861976339846524,2458378.82983,0.00016,0.00016,1.2951374217639595,,,2.7504,-0.0288,0.0288,9954.199823610064,1299.7383314369958,7354.723160736071,True,0.4861976339846524,,,,9954.199823610064,1299.7383314369958,7354.723160736071,2458380.417005656,1.0,1.0,HATSouth,2016.0,<a refstr=ESPINOZA_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..108E/abstract target=ref>Espinoza et al. 2016</a>,2016-10,0.0,Published Confirmed,0.0,0.0,False,False,2016,10,11,True,,False,medium,True,False," Transit Depth, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, ",,203.0,210.0,2.0,24.0,48.0,1.0,6.0,11.0,Eclipse,1.0,6.0,11.0,0,0,0,2
